Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,dOTM3SXH,24/04/2024,05:00,INDONESIA - LIGA 1,Persebaya,Bali United,ROUND 33,2.72,3.45,2.32,1.3,3.22,1.01,9.7,1.19,3.7,1.57,2.1,2.37,1.45,3.6,1.2,1.5,2.27,,,,,13.5,10.25,13.5,25.0,12.0,7.0,9.0,17.0,17.0,10.0,11.5,22.0,35.0,20.0,23.0,40.0,250.0
2,A7RA6Uma,24/04/2024,09:00,INDONESIA - LIGA 1,Persik Kediri,PSS Sleman,ROUND 33,1.9,3.9,3.3,1.26,3.48,1.01,9.7,1.15,4.81,1.5,2.25,2.2,1.52,3.5,1.22,1.5,2.25,1.85,1.85,,,16.5,14.0,21.0,45.0,10.5,8.0,11.75,25.0,11.25,8.5,12.5,27.0,17.5,13.5,19.5,40.0,250.0
3,rZbGe3nh,24/04/2024,10:00,RUSSIA - PREMIER LEAGUE,Orenburg,Dynamo Moscow,ROUND 21,3.12,3.86,2.29,1.31,3.38,,,1.18,4.33,1.7,2.34,2.5,1.47,4.4,1.16,1.55,2.38,,,,,,,,,,,,,,,,,,,,,
4,thc5L20c,24/04/2024,10:00,CAMEROON - ELITE ONE,Fauve Azur Elite,Aigle Royal,RELEGATION GROUP ,2.52,2.9,2.72,1.55,2.07,1.09,6.17,1.5,2.25,2.6,1.41,5.26,1.12,9.7,1.01,2.14,1.67,,,,,6.3,5.6,9.75,24.0,5.4,5.1,9.0,23.0,9.0,8.75,14.5,37.0,22.0,21.0,35.0,80.0,101.0
5,veHIm1Np,24/04/2024,10:45,ROMANIA - LIGA 1,U. Cluj,Poli Iasi,RELEGATION GROUP ,1.85,3.4,4.33,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.73,1.93,1.93,1.24,3.9,8.0,10.0,21.0,41.0,6.0,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,34.0,67.0,1000.0
6,ppfMHKaM,24/04/2024,11:00,CAMEROON - ELITE ONE,APEJES Academy,Fortuna Mfou,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,nTAhAxhd,24/04/2024,11:00,CAMEROON - ELITE ONE,Fovu Baham,Bamboutos FC,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,zPPmyhRR,24/04/2024,11:00,ROMANIA - LIGA 2,Selimbar,Csikszereda M. Ciuc,CHAMPIONSHIP GROUP ,2.57,3.05,2.77,1.57,2.3,1.1,5.7,1.47,2.5,2.37,1.52,4.3,1.18,7.4,1.06,2.02,1.7,,,,,5.7,7.0,12.5,32.0,6.5,5.9,10.75,27.0,11.25,10.25,17.5,45.0,28.0,26.0,45.0,110.0,101.0
9,OCEBLZd7,24/04/2024,11:00,EGYPT - PREMIER LEAGUE,El Gaish,Enppi,ROUND 19,2.52,2.7,3.1,1.65,2.0,1.14,4.35,1.57,2.1,2.65,1.37,4.3,1.14,9.35,1.01,2.12,1.57,,,,,4.35,6.5,14.0,45.0,5.8,5.6,12.0,37.0,10.75,10.5,19.5,60.0,29.0,28.0,50.0,150.0,900.0
10,tGuhCbNq,24/04/2024,11:00,CAMEROON - ELITE ONE,Avion Academy,UMS de Loum,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
