Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,EZCwiWxH,28/12/2024,01:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Newcastle Jets,ROUND 10,1.83,3.9,4.1,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,2.5,1.53,4.5,1.2,1.62,2.2,1.84,2.06,1.26,3.7,15.0,15.0,23.0,41.0,9.5,7.5,13.0,29.0,10.0,8.5,13.0,29.0,15.0,13.0,21.0,41.0,151.0
2,zk1nkA7T,28/12/2024,03:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Auckland FC,ROUND 10,3.0,3.4,2.35,1.4,2.75,1.05,11.0,1.29,3.75,1.9,1.95,3.2,1.36,6.0,1.13,1.7,2.05,2.85,1.4,1.6,2.3,11.0,8.5,12.0,21.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,201.0
3,06XziVpd,28/12/2024,05:30,INDONESIA - LIGA 1,PSBS Biak Numfor,Dewa United,ROUND 17,2.75,3.25,2.37,1.34,2.99,1.01,8.5,1.23,3.4,1.7,1.93,2.57,1.39,4.65,1.13,1.55,2.15,,,,,11.5,9.75,13.5,26.0,10.5,6.5,9.0,18.0,16.0,10.0,11.75,23.0,35.0,22.0,26.0,45.0,300.0
4,h0KMEYx3,28/12/2024,05:30,INDONESIA - LIGA 1,Malut United,Persija Jakarta,ROUND 17,2.27,3.0,3.2,1.42,2.47,1.02,8.3,1.37,2.62,2.07,1.6,3.45,1.22,8.4,1.01,1.8,1.8,,,,,7.7,8.25,16.0,45.0,6.9,5.8,11.25,32.0,10.5,9.0,14.5,40.0,23.0,20.0,32.0,80.0,700.0
5,dlBctolI,28/12/2024,05:35,AUSTRALIA - A-LEAGUE,Sydney FC,Melbourne Victory,ROUND 10,2.55,3.8,2.5,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,2.2,1.67,3.75,1.29,1.44,2.63,2.5,1.5,1.55,2.38,19.0,13.0,17.0,26.0,13.0,8.0,10.0,17.0,17.0,10.0,11.0,21.0,26.0,17.0,21.0,29.0,81.0
6,EcyWDbNi,28/12/2024,08:30,INDIA - ISL,Hyderabad,East Bengal,ROUND 14,3.3,3.9,1.8,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.62,2.2,3.3,1.33,1.93,1.88,15.0,9.0,10.0,17.0,13.0,8.0,8.5,13.0,21.0,12.0,15.0,21.0,41.0,26.0,29.0,41.0,151.0
7,lSDVCC7F,28/12/2024,09:00,INDONESIA - LIGA 1,Bali United,Persebaya,ROUND 17,2.25,3.1,3.1,1.42,2.47,1.01,8.8,1.28,3.0,1.85,1.75,2.92,1.3,6.55,1.05,1.65,2.0,,,,,9.5,10.0,17.5,40.0,7.9,6.1,10.75,26.0,11.25,8.75,12.5,32.0,23.0,18.0,27.0,55.0,400.0
8,APUvCxh4,28/12/2024,11:00,INDIA - ISL,Chennaiyin,Bengaluru FC,ROUND 14,2.25,3.5,2.63,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,2.3,1.6,1.45,2.68,15.0,11.0,15.0,29.0,10.0,7.0,10.0,21.0,13.0,9.5,13.0,26.0,23.0,17.0,23.0,41.0,151.0
9,Krx7Gzbd,28/12/2024,12:00,SCOTLAND - LEAGUE TWO,Stranraer,Clyde,ROUND 18,2.45,3.3,2.45,1.4,2.75,1.02,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.0,1.11,1.73,2.0,2.5,1.5,1.5,2.5,11.0,9.0,13.0,23.0,9.0,7.0,10.0,21.0,13.0,10.0,15.0,29.0,23.0,21.0,29.0,41.0,450.0
10,pMThvvj3,28/12/2024,12:00,SCOTLAND - LEAGUE TWO,Spartans,Edinburgh City,ROUND 18,1.83,3.7,3.3,1.4,2.75,1.05,8.5,1.29,3.5,1.93,1.93,3.25,1.33,6.0,1.11,1.8,1.91,1.93,1.93,1.3,3.45,11.0,11.0,19.0,41.0,7.5,7.5,12.0,29.0,9.0,9.0,17.0,34.0,15.0,15.0,26.0,51.0,500.0
11,OGrbIdTq,28/12/2024,12:00,SCOTLAND - LEAGUE TWO,Forfar Athletic,Stirling,ROUND 18,1.8,3.6,3.6,1.4,2.75,1.05,8.5,1.29,3.5,1.95,1.9,3.4,1.3,6.0,1.11,1.83,1.83,1.88,1.98,1.28,3.55,11.0,11.0,19.0,41.0,7.0,7.5,13.0,29.0,8.5,9.0,17.0,41.0,15.0,15.0,29.0,51.0,500.0
12,SpcSNI5M,28/12/2024,12:00,SCOTLAND - LEAGUE TWO,Elgin City,Peterhead,ROUND 18,2.88,3.4,2.15,1.36,3.0,1.05,8.5,1.25,3.75,1.88,1.98,3.25,1.33,5.5,1.13,1.67,2.1,2.85,1.4,1.65,2.2,12.0,9.0,11.0,21.0,11.0,7.0,9.5,17.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,151.0
13,QgGpFNUI,28/12/2024,12:00,SCOTLAND - LEAGUE ONE,Inverness,Cove Rangers,ROUND 19,1.65,3.6,4.75,1.44,2.63,1.05,8.5,1.3,3.4,2.0,1.85,3.4,1.3,6.0,1.11,2.0,1.73,1.65,2.2,1.18,4.65,9.0,12.0,23.0,51.0,6.5,7.5,17.0,41.0,7.5,9.0,19.0,41.0,12.0,15.0,29.0,51.0,800.0
14,GMReMvxn,28/12/2024,12:00,SCOTLAND - LEAGUE ONE,Queen of South,Annan,ROUND 19,1.91,3.6,3.5,1.4,2.75,1.05,8.5,1.3,3.4,2.0,1.85,3.4,1.3,6.5,1.1,1.83,1.83,2.0,1.85,1.3,3.45,10.0,10.0,19.0,41.0,7.0,7.0,13.0,29.0,9.0,9.0,17.0,41.0,17.0,17.0,29.0,51.0,600.0
15,2FVKKR0s,28/12/2024,12:00,SCOTLAND - LEAGUE ONE,Alloa,Stenhousemuir,ROUND 19,2.05,3.4,3.2,1.4,2.75,1.05,8.5,1.25,3.75,1.9,1.95,3.25,1.33,5.5,1.13,1.8,1.91,2.08,1.73,1.33,3.3,10.0,11.0,17.0,34.0,8.0,6.5,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,450.0
16,AJ3CTcYi,28/12/2024,12:00,SCOTLAND - CHAMPIONSHIP,Raith,Livingston,ROUND 19,2.9,3.2,2.15,1.53,2.38,1.08,7.0,1.44,2.63,2.35,1.57,4.33,1.2,8.0,1.06,2.1,1.67,3.1,1.35,1.65,2.2,7.5,6.5,9.5,21.0,8.0,6.5,10.0,21.0,15.0,12.0,19.0,34.0,34.0,29.0,41.0,67.0,1250.0
17,fBLP5fto,28/12/2024,12:00,SCOTLAND - CHAMPIONSHIP,Partick Thistle,Queen's Park,ROUND 19,1.67,4.1,3.75,1.36,3.0,1.01,13.0,1.25,3.75,1.75,2.05,2.75,1.4,5.0,1.14,1.8,1.91,1.7,2.1,1.25,3.8,13.0,12.0,21.0,41.0,7.5,8.5,13.0,34.0,8.5,8.5,17.0,34.0,13.0,13.0,26.0,51.0,500.0
18,pxzfBGIN,28/12/2024,12:00,SCOTLAND - CHAMPIONSHIP,Hamilton,Airdrieonians,ROUND 19,1.73,3.75,3.7,1.33,3.25,1.03,10.0,1.2,4.33,1.67,2.15,2.63,1.44,4.5,1.17,1.67,2.1,1.75,2.05,1.25,3.8,15.0,13.0,21.0,41.0,8.5,8.0,13.0,29.0,9.5,8.5,15.0,34.0,15.0,13.0,23.0,41.0,151.0
19,GdrwFbJb,28/12/2024,12:00,SCOTLAND - CHAMPIONSHIP,Ayr,Morton,ROUND 19,1.5,4.1,5.0,1.44,2.63,1.05,8.5,1.3,3.4,1.98,1.88,3.4,1.3,6.0,1.11,2.2,1.62,1.53,2.43,1.16,5.25,10.0,12.0,29.0,67.0,6.0,8.5,19.0,41.0,6.5,9.0,23.0,51.0,10.0,15.0,34.0,81.0,1250.0
20,0zX8Sny8,28/12/2024,12:00,MOROCCO - BOTOLA PRO,Renaissance Zemamra,COD Meknes,ROUND 16,1.73,3.5,4.0,1.53,2.38,1.08,7.5,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.25,1.57,1.78,2.03,1.23,4.0,7.5,9.0,21.0,51.0,5.5,7.5,15.0,41.0,7.0,9.0,23.0,51.0,13.0,17.0,41.0,81.0,1000.0
21,SMY0U86e,28/12/2024,12:00,MOROCCO - BOTOLA PRO,IR Tanger,Hassania Agadir,ROUND 16,2.05,2.88,3.6,1.62,2.2,1.1,7.0,1.5,2.5,2.6,1.48,5.0,1.17,13.0,1.04,2.2,1.62,2.1,1.7,1.28,3.55,6.0,8.0,17.0,41.0,5.5,6.0,15.0,41.0,8.5,10.0,21.0,51.0,19.0,21.0,41.0,81.0,101.0
22,WfNyHq06,28/12/2024,12:00,SCOTLAND - LEAGUE ONE,Dumbarton,Kelty Hearts,ROUND 19,2.25,3.5,2.88,1.33,3.25,1.04,9.0,1.2,4.33,1.7,2.1,2.63,1.44,4.5,1.17,1.62,2.2,2.3,1.6,1.43,2.75,13.0,12.0,17.0,29.0,10.0,7.0,11.0,21.0,12.0,9.5,13.0,26.0,21.0,17.0,23.0,41.0,151.0
23,OUJTI5Vg,28/12/2024,12:00,SCOTLAND - LEAGUE ONE,Arbroath,Montrose,ROUND 19,1.73,3.5,4.33,1.44,2.63,1.04,9.0,1.33,3.25,2.05,1.75,3.5,1.29,6.5,1.1,1.91,1.8,1.75,2.05,1.21,4.25,9.0,11.0,21.0,51.0,6.5,7.0,15.0,41.0,8.0,9.0,17.0,41.0,13.0,15.0,29.0,51.0,700.0
