Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,r9ejtiB4,10/09/2023,00:00,FIJI - PREMIER LEAGUE,Navua,Nadroga,ROUND 17,1.59,3.94,5.07,1.34,2.99,,,1.22,3.64,1.8,1.99,2.84,1.35,,,1.79,1.98,,,,,,,,,,,,,,,,,,,,,
2,fLC7yo06,10/09/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Dorados de Sinaloa,Tepatitlan de Morelos,APERTURA ,3.3,3.35,2.1,1.42,2.67,1.06,7.3,1.29,3.25,1.88,1.85,3.05,1.33,5.3,1.12,1.72,2.02,,,1.72,2.05,8.5,7.0,9.0,17.0,8.5,5.5,7.0,13.0,14.0,9.0,10.0,20.0,26.0,20.0,26.0,41.0,201.0
3,lSX4CDlK,10/09/2023,07:00,SPAIN - PRIMERA RFEF,Merida AD,Melilla,GROUP 2 ,1.91,3.1,4.0,1.5,2.5,1.07,7.5,1.4,2.75,2.3,1.6,4.33,1.2,8.0,1.06,2.0,1.73,1.98,1.83,1.24,3.9,7.5,10.0,19.0,41.0,6.0,6.5,15.0,41.0,8.5,9.5,17.0,41.0,17.0,19.0,34.0,67.0,67.0
4,0hxBjWR0,10/09/2023,07:00,SPAIN - PRIMERA RFEF,Baleares,Malaga,GROUP 2 ,2.55,3.1,2.63,1.5,2.5,1.07,7.5,1.44,2.63,2.35,1.57,4.33,1.2,8.0,1.06,2.0,1.73,2.6,1.48,1.48,2.6,7.5,7.5,12.0,26.0,7.0,6.5,11.0,23.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,67.0,67.0
5,QZqbgYsr,10/09/2023,07:00,SPAIN - PRIMERA RFEF,Atl. Madrid B,Ceuta,GROUP 2 ,2.25,3.0,3.2,1.53,2.38,1.08,7.0,1.44,2.63,2.4,1.53,4.33,1.2,8.5,1.05,2.1,1.67,2.25,1.63,1.33,3.3,7.0,8.5,15.0,34.0,6.5,6.0,13.0,34.0,9.5,10.0,17.0,41.0,21.0,21.0,41.0,67.0,67.0
6,8fcWcEZQ,10/09/2023,07:00,SPAIN - PRIMERA RFEF,Alcoyano,UD Ibiza,GROUP 2 ,2.38,3.2,2.63,1.5,2.5,1.07,7.5,1.44,2.63,2.35,1.57,4.33,1.2,8.0,1.06,2.0,1.73,2.38,1.55,1.45,2.68,7.5,7.5,13.0,29.0,7.0,6.5,11.0,26.0,11.0,11.0,19.0,41.0,23.0,23.0,41.0,67.0,67.0
7,QRwf4UnU,10/09/2023,07:00,SPAIN - PRIMERA RFEF,SD Logrones,Sestao,GROUP 1 ,2.0,3.0,3.75,1.57,2.25,1.1,6.5,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.2,1.62,2.05,1.75,1.26,3.7,6.5,8.5,17.0,41.0,5.5,6.5,15.0,41.0,8.5,10.0,21.0,51.0,17.0,21.0,41.0,81.0,67.0
8,2mVLaleo,10/09/2023,07:00,SPAIN - PRIMERA RFEF,R. Sociedad B,Unionistas,GROUP 1 ,2.0,3.1,3.75,1.53,2.38,1.1,6.5,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.2,1.62,2.0,1.8,1.25,3.8,6.5,9.0,19.0,41.0,5.5,6.5,15.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,67.0
9,hEun6jIH,10/09/2023,07:00,SPAIN - PRIMERA RFEF,Fuenlabrada,Lugo,GROUP 1 ,2.25,3.1,3.1,1.5,2.5,1.08,7.0,1.44,2.63,2.35,1.57,4.33,1.2,8.0,1.06,2.0,1.73,2.3,1.6,1.38,3.0,7.5,8.0,15.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,67.0,67.0
10,ttZfIdAR,10/09/2023,08:00,PORTUGAL - TAÇA DE PORTUGAL,Guadalupe,Fabril do Barreiro,1/128-FINALS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
