Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No
28/07/2023,13:00,ESTONIA - MEISTRILIIGA,Flora,Parnu JK Vaprus,ROUND 23,1.19,6.4,12.2,1.45,2.48,2.03,1.75
28/07/2023,12:00,FINLAND - VEIKKAUSLIIGA,Ilves,VPS,-,2.63,3.2,2.5,2.08,1.73,1.8,1.95
28/07/2023,15:30,GERMANY - 2. BUNDESLIGA,Hamburger SV,Schalke,ROUND 1,2.3,3.75,2.8,1.53,2.4,1.44,2.63
28/07/2023,15:00,HUNGARY - OTP BANK LIGA,MTK Budapest,Paks,ROUND 1,2.5,3.8,2.5,1.5,2.5,1.44,2.63
28/07/2023,15:45,IRELAND - PREMIER DIVISION,Bohemians,UC Dublin,ROUND 25,1.14,6.5,19.0,1.53,2.4,2.5,1.5
28/07/2023,15:45,IRELAND - PREMIER DIVISION,Cork City,Shelbourne,ROUND 25,3.2,3.2,2.15,2.35,1.57,2.0,1.75
28/07/2023,15:45,IRELAND - PREMIER DIVISION,Drogheda,Sligo Rovers,ROUND 25,2.3,3.25,2.88,2.0,1.85,1.8,1.95
28/07/2023,13:00,LITHUANIA - A LYGA,Dainava Alytus,Siauliai FA,ROUND 24,3.92,3.24,1.94,2.35,1.58,2.01,1.76
28/07/2023,18:00,PARAGUAY - PRIMERA DIVISION,General Caballero JLM,Sp. Luqueno,CLAUSURA ,2.75,3.2,2.38,1.95,1.85,1.73,2.0
28/07/2023,20:30,PARAGUAY - PRIMERA DIVISION,Guarani,Nacional Asuncion,CLAUSURA ,2.7,3.2,2.4,2.25,1.62,1.91,1.8
28/07/2023,17:00,PERU - LIGA 1,Cusco,AD Cantolao,CLAUSURA ,1.25,5.5,13.0,1.65,2.2,2.2,1.62
28/07/2023,15:30,POLAND - EKSTRAKLASA,Ruch Chorzow,LKS Lodz,ROUND 2,2.38,3.3,3.1,2.2,1.65,1.95,1.8
28/07/2023,12:30,ROMANIA - LIGA 1,U Craiova 1948,U. Cluj,ROUND 3,2.25,3.1,2.9,2.2,1.65,1.91,1.8
28/07/2023,15:30,ROMANIA - LIGA 1,FC Rapid Bucuresti,FC Botosani,ROUND 3,1.45,4.0,5.75,2.0,1.85,2.1,1.67
28/07/2023,14:00,SWEDEN - SUPERETTAN,AFC Eskilstuna,Skovde AIK,ROUND 16,2.05,3.4,3.3,1.8,2.05,1.7,2.05
28/07/2023,14:30,SWITZERLAND - CHALLENGE LEAGUE,Schaffhausen,Thun,ROUND 2,3.56,3.92,1.92,1.49,2.38,1.48,2.57
28/07/2023,14:30,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Xamax,ROUND 2,2.55,3.72,2.5,1.53,2.28,1.48,2.57
28/07/2023,15:15,SWITZERLAND - CHALLENGE LEAGUE,Sion,Aarau,ROUND 2,2.08,3.78,3.21,1.55,2.23,1.51,2.48
28/07/2023,11:00,UKRAINE - PREMIER LEAGUE,Obolon,Kolos Kovalivka,ROUND 1,3.15,3.35,2.3,2.05,1.77,1.81,1.95
28/07/2023,13:00,UKRAINE - PREMIER LEAGUE,Veres-Rivne,Zhytomyr,ROUND 1,3.5,3.55,2.09,1.98,1.82,1.8,1.96
