Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,KIjS7JCU,26/02/2024,05:00,INDONESIA - LIGA 1,Arema FC,Persija Jakarta,ROUND 26,3.4,3.25,2.05,1.4,2.52,1.01,9.8,1.26,3.15,1.82,1.88,2.77,1.33,5.45,1.1,1.62,2.02,,,,,10.5,7.9,10.25,19.5,11.25,6.4,8.5,16.0,19.5,11.5,13.0,25.0,45.0,29.0,32.0,55.0,400.0
2,ptIYS2rt,26/02/2024,09:00,INDONESIA - LIGA 1,Borneo,FC Bhayangkara,ROUND 26,1.45,4.25,5.9,1.32,3.1,10.5,1.01,1.22,3.45,1.65,1.98,2.57,1.39,5.0,1.12,1.83,1.78,,,,,12.5,16.5,37.0,120.0,7.1,8.5,19.0,60.0,6.9,8.25,18.5,60.0,9.75,11.75,26.0,90.0,700.0
3,OWGxSMcn,26/02/2024,09:00,INDONESIA - LIGA 1,Madura United,Persikabo 1973,ROUND 26,1.47,4.3,5.5,1.27,3.42,1.02,13.4,1.15,4.55,1.53,2.2,2.25,1.5,3.55,1.21,1.65,1.98,,,,,15.5,18.5,37.0,100.0,8.75,8.75,17.5,50.0,8.0,8.25,15.5,45.0,11.0,11.0,21.0,60.0,400.0
4,8dCUPSOs,26/02/2024,11:00,SLOVENIA - PRVA LIGA,Bravo,Koper,ROUND 23,2.5,3.3,2.65,1.42,2.65,1.06,7.1,1.31,3.15,1.95,1.8,3.2,1.3,5.6,1.11,1.75,1.98,,,,,7.1,8.75,13.5,30.0,8.25,6.3,9.75,22.0,12.0,9.5,14.0,30.0,26.0,21.0,30.0,65.0,500.0
5,t0yWJ2XO,26/02/2024,11:00,INDIA - ISL,East Bengal,Chennaiyin,-,2.38,3.2,2.75,1.4,2.72,1.05,11.0,1.25,3.75,1.85,1.95,3.0,1.36,6.0,1.13,1.67,2.1,2.38,1.55,1.43,2.75,11.0,10.0,15.0,29.0,9.0,6.5,11.0,21.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,151.0
6,S89kucs3,26/02/2024,11:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ettifaq,Al Hilal,ROUND 21,6.5,4.2,1.44,1.29,3.5,1.03,10.0,1.17,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.8,1.91,6.0,1.13,2.6,1.48,15.0,8.5,7.5,10.0,21.0,8.5,9.0,12.0,34.0,21.0,17.0,23.0,67.0,41.0,41.0,51.0,151.0
7,xYP4wjWf,26/02/2024,11:00,EGYPT - PREMIER LEAGUE,ZED,Enppi,ROUND 14,2.27,2.85,3.35,1.57,2.12,1.08,6.0,1.47,2.32,2.37,1.45,4.0,1.16,9.1,1.02,1.98,1.65,,,,,6.3,7.4,16.0,50.0,6.1,5.7,12.5,40.0,10.0,9.25,17.0,55.0,23.0,22.0,40.0,110.0,800.0
8,rBQ0vWGl,26/02/2024,11:00,EGYPT - PREMIER LEAGUE,El Gouna,El Ismaily,ROUND 14,2.77,2.92,2.57,1.5,2.27,1.04,7.6,1.38,2.6,2.1,1.57,3.45,1.22,7.5,1.04,1.8,1.82,,,,,7.5,7.6,12.5,30.0,7.4,5.7,9.5,23.0,13.0,10.5,14.5,32.0,35.0,27.0,40.0,75.0,700.0
9,xMiPavHr,26/02/2024,11:00,ARMENIA - PREMIER LEAGUE,Noah,Shirak Gyumri,ROUND 22,1.34,4.45,7.1,1.3,3.22,1.01,10.9,1.19,4.0,1.62,2.05,2.6,1.41,4.65,1.14,1.97,1.79,,,,,12.5,16.0,37.0,120.0,6.2,7.8,18.5,65.0,5.7,7.2,16.5,55.0,7.3,9.25,21.0,70.0,500.0
10,GrioavAD,26/02/2024,11:30,CAMEROON - ELITE ONE,Cotonsport,Fovu Baham,ROUND 17,1.6,3.4,5.3,1.5,2.15,1.06,7.1,1.45,2.48,2.32,1.47,4.6,1.14,10.0,1.02,2.27,1.6,,,,,6.7,8.75,22.0,80.0,4.2,6.1,15.5,55.0,5.2,7.5,19.5,70.0,9.0,13.0,35.0,120.0,101.0
