Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,rJpgqZcp,28/09/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Celaya,Cancun,APERTURA ,1.65,3.8,4.7,1.37,2.87,1.05,8.0,1.24,3.6,1.75,2.02,2.72,1.4,4.6,1.16,1.72,2.0,1.65,2.15,,,10.0,12.0,23.0,56.0,6.0,6.0,13.0,34.0,6.5,6.5,11.0,36.0,10.0,10.0,19.0,51.0,201.0
2,Sput9M9f,28/09/2023,02:00,MONGOLIA - PREMIER LEAGUE,Tuv Buganuud,Bayanzurkh Sporting,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Ewa5FOWQ,28/09/2023,05:00,MONGOLIA - PREMIER LEAGUE,Khoromkhon,Khangarid,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,KI8BpTa3,28/09/2023,08:00,ARMENIA - PREMIER LEAGUE,Urartu,BKMA,ROUND 10,1.47,4.05,5.5,1.34,2.99,1.01,10.0,1.23,3.56,1.72,1.9,2.88,1.34,5.25,1.11,1.91,1.85,,,,,10.0,14.0,31.0,91.0,5.5,6.5,15.0,51.0,5.5,6.5,14.0,51.0,8.0,10.0,20.0,67.0,201.0
5,YNuxA2fl,28/09/2023,08:00,MONGOLIA - PREMIER LEAGUE,Khovd,FC Ulaanbaatar,ROUND 6,10.5,5.5,1.21,,,,,,,1.17,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,jRbiAtlJ,28/09/2023,08:30,GEORGIA - CRYSTALBET EROVNULI LIGA,Samgurali,Samtredia,ROUND 27,1.75,3.45,4.1,1.32,3.1,1.01,11.5,1.2,3.86,1.65,2.0,2.67,1.39,5.0,1.13,1.63,2.22,,,,,11.0,12.0,20.0,41.0,7.0,6.0,11.0,26.0,7.5,6.5,10.0,26.0,12.0,10.0,15.0,36.0,201.0
7,tWXlyf7E,28/09/2023,09:00,UZBEKISTAN - SUPER LEAGUE,Olympic,Nasaf Qarshi,ROUND 20,3.8,3.0,2.02,1.5,2.25,1.04,7.4,1.4,2.52,2.15,1.55,3.65,1.2,7.9,1.03,1.9,1.72,,,1.75,1.98,,,,,,,,,,,,,,,,,
8,8U9K362m,28/09/2023,09:30,BULGARIA - PARVA LIGA,Etar,Pirin Blagoevgrad,ROUND 11,1.8,3.3,5.25,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,1.83,2.03,1.19,4.5,8.0,12.0,23.0,51.0,6.5,6.5,17.0,41.0,8.0,9.0,17.0,41.0,15.0,15.0,29.0,51.0,351.0
9,GITLr8Be,28/09/2023,10:00,ALBANIA - SUPERLIGA,Laci,Dinamo Tirana,ROUND 6,1.75,3.4,4.1,1.42,2.5,1.03,8.7,1.3,3.08,1.93,1.7,3.34,1.26,6.4,1.08,1.86,1.9,,,,,8.0,10.0,19.0,56.0,6.0,6.0,12.0,31.0,7.5,7.5,13.0,46.0,13.0,13.0,23.0,67.0,67.0
10,xhn1CcXB,28/09/2023,10:00,SERBIA - PRVA LIGA,Graficar Beograd,Kolubara,ROUND 9,2.26,3.3,2.89,1.35,2.9,1.03,9.0,1.26,3.5,1.84,1.86,3.0,1.33,6.0,1.09,1.7,2.1,,,,,9.0,9.0,13.0,29.0,7.5,5.5,9.0,19.0,10.0,8.0,11.0,23.0,19.0,15.0,21.0,56.0,101.0
