Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,KCZ47iNc,03/01/2025,03:00,AUSTRALIA - A-LEAGUE,Melbourne City,Wellington Phoenix,ROUND 12,1.75,3.8,4.5,1.33,3.25,1.04,13.0,1.2,4.5,1.67,2.2,2.63,1.5,5.0,1.17,1.67,2.1,1.73,2.08,1.23,4.0,15.0,15.0,23.0,41.0,9.0,7.5,15.0,34.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
2,ABZQsbPM,03/01/2025,05:35,AUSTRALIA - A-LEAGUE,Brisbane Roar,Central Coast Mariners,ROUND 12,2.5,3.4,2.8,1.36,3.0,1.05,11.0,1.25,4.0,1.79,1.94,3.2,1.36,5.5,1.14,1.67,2.1,2.43,1.53,1.45,2.68,12.0,10.0,15.0,29.0,9.5,6.5,10.0,21.0,13.0,9.5,13.0,26.0,23.0,19.0,26.0,41.0,151.0
3,fqBcxxmp,03/01/2025,07:45,AUSTRALIA - A-LEAGUE,Perth Glory,Western United,ROUND 12,4.5,3.9,1.73,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,2.2,1.67,4.0,1.25,1.5,2.5,4.15,1.22,2.1,1.7,19.0,11.0,11.0,15.0,19.0,8.0,8.5,12.0,26.0,15.0,12.0,19.0,41.0,29.0,29.0,34.0,101.0
4,MahUoQfJ,03/01/2025,11:00,INDIA - ISL,North East Utd,Mohammedan,ROUND 15,1.53,4.33,5.5,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.67,2.1,1.53,2.43,1.15,5.5,15.0,19.0,34.0,51.0,8.5,8.5,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0
5,ETXbakzJ,03/01/2025,15:00,PORTUGAL - LIGA PORTUGAL,Nacional,FC Porto,ROUND 17,9.5,5.0,1.33,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,2.05,1.7,,,3.3,1.33,13.0,7.0,6.5,8.0,21.0,9.5,9.0,11.0,41.0,26.0,21.0,29.0,101.0,67.0,51.0,67.0,401.0
6,ER0FbQwf,03/01/2025,15:00,SPAIN - COPA DEL REY,Granada CF,Getafe,1/16-FINALS,3.0,3.1,2.45,1.62,2.2,1.1,7.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,2.85,1.4,1.53,2.43,6.5,6.0,10.0,23.0,7.0,6.0,11.0,26.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,81.0,401.0
7,tIbiwJBG,03/01/2025,15:00,SPAIN - COPA DEL REY,Pontevedra,Mallorca,1/16-FINALS,4.2,3.6,1.85,1.5,2.5,1.07,9.0,1.4,2.75,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.75,3.9,1.24,1.98,1.88,8.0,6.0,8.0,15.0,10.0,6.5,9.0,17.0,21.0,15.0,19.0,34.0,51.0,41.0,41.0,67.0,451.0
8,r7hWfrwJ,03/01/2025,15:00,SPAIN - COPA DEL REY,Racing Club Ferrol,Rayo Vallecano,1/16-FINALS,6.0,2.9,1.8,1.5,2.5,1.1,7.0,1.4,2.75,2.3,1.6,4.0,1.22,10.0,1.06,2.05,1.7,5.5,1.15,2.05,1.8,7.0,6.0,7.5,13.0,12.0,6.0,9.0,17.0,26.0,19.0,17.0,34.0,51.0,51.0,51.0,67.0,451.0
9,xSpO3odR,03/01/2025,16:00,MOROCCO - BOTOLA PRO,Chabab Mohammedia,FUS Rabat,ROUND 17,12.0,4.75,1.22,1.4,2.75,1.06,9.5,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,2.63,1.44,,,3.7,1.26,9.5,5.5,5.0,7.0,21.0,10.0,10.0,13.0,51.0,34.0,29.0,41.0,201.0,101.0,101.0,126.0,101.0
10,rX1KRy34,03/01/2025,16:30,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Falkirk,ROUND 20,10.0,5.5,1.2,1.29,3.5,1.01,15.0,1.17,4.5,1.53,2.38,2.25,1.57,4.0,1.22,2.1,1.67,6.0,1.13,4.0,1.23,15.0,8.0,6.5,7.5,26.0,12.0,9.5,11.0,51.0,34.0,23.0,29.0,126.0,67.0,67.0,67.0,1000.0
11,YX4PFAKa,03/01/2025,17:15,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Sporting CP,ROUND 17,4.33,3.7,1.8,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.8,1.95,4.0,1.23,2.07,1.83,11.0,7.5,8.5,15.0,12.0,7.0,8.5,15.0,21.0,15.0,15.0,26.0,41.0,34.0,41.0,51.0,251.0
