Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,bFrHaVwJ,07/10/2024,04:00,NIGERIA - NPFL,Enyimba,Katsina Utd,ROUND 5,1.39,3.95,8.5,1.44,2.4,1.03,6.85,1.42,2.47,2.18,1.53,3.7,1.19,7.6,1.01,2.57,1.39,,,,,7.2,15.0,55.0,300.0,4.55,8.5,32.0,175.0,5.1,9.5,35.0,175.0,8.0,15.0,55.0,300.0,101.0
2,6eUk4Xz8,07/10/2024,10:00,ROMANIA - LIGA 2,FC Bihor,U Craiova 1948,ROUND 9,3.8,3.3,1.95,1.5,2.5,1.09,6.3,1.42,2.67,2.25,1.6,3.9,1.22,6.8,1.07,2.0,1.72,,,1.83,1.91,6.3,5.9,8.25,16.5,9.25,6.4,8.75,17.5,19.0,13.5,17.5,35.0,55.0,40.0,55.0,100.0,1000.0
3,S07x4Mrn,07/10/2024,10:00,ARMENIA - PREMIER LEAGUE,BKMA,Alashkert,ROUND 10,3.4,3.5,1.9,1.37,2.5,1.02,8.75,1.24,3.22,1.83,1.8,3.02,1.27,5.6,1.06,1.73,2.05,,,1.78,1.83,10.5,6.4,7.7,13.0,8.75,6.0,7.2,12.5,15.0,10.0,12.0,21.0,35.0,24.0,29.0,50.0,350.0
4,WzV6dIdt,07/10/2024,11:00,SERBIA - PRVA LIGA,Smederevo,FK Indjija,ROUND 10,2.22,3.0,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,hfDTqJcU,07/10/2024,12:00,ARMENIA - PREMIER LEAGUE,West Armenia,FC Gandzasar,ROUND 10,1.87,3.5,3.45,1.28,3.34,1.03,10.9,1.14,4.25,1.55,2.15,2.34,1.45,4.0,1.15,1.52,2.46,1.8,1.8,,,14.0,12.0,18.5,40.0,8.25,6.4,10.0,22.0,9.25,7.1,9.75,21.0,14.5,11.25,15.5,30.0,150.0
6,WYLySzTE,07/10/2024,14:00,ROMANIA - LIGA 2,Csikszereda M. Ciuc,CSM Focsani,ROUND 9,1.28,4.9,10.75,1.36,2.9,1.05,8.0,1.24,3.65,1.72,2.05,2.67,1.42,4.55,1.16,2.22,1.6,,,,,8.0,23.0,80.0,400.0,6.4,10.0,35.0,175.0,5.7,8.75,27.0,150.0,7.4,11.25,35.0,150.0,900.0
7,nmTAkdzK,07/10/2024,15:00,BRAZIL - BRASILEIRO U23,CRB U23,Fortaleza U23,ROUND 2,4.45,3.6,1.65,1.39,2.45,1.02,8.75,1.26,3.08,1.91,1.72,3.14,1.25,6.7,1.07,1.87,1.89,,,,,9.25,5.5,6.2,10.0,9.5,6.2,7.1,11.5,19.5,12.5,14.5,23.0,55.0,35.0,40.0,65.0,500.0
8,vo8krESg,07/10/2024,15:00,BRAZIL - BRASILEIRO U23,Santos U23,Bragantino U23,ROUND 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2sz7izj1,07/10/2024,15:00,BRAZIL - BRASILEIRO U23,Vila Nova FC U23,Criciuma U23,ROUND 2,1.44,4.0,5.9,1.36,2.88,1.01,8.65,1.24,3.22,1.8,1.83,2.97,1.28,6.0,1.09,1.97,1.79,,,,,10.25,12.0,28.0,90.0,5.4,7.0,16.0,50.0,5.5,7.1,16.5,55.0,7.9,10.25,23.0,75.0,67.0
10,rJEtpzbs,07/10/2024,15:00,BRAZIL - BRASILEIRO U23,Vitoria U23,Botafogo RJ U23,ROUND 2,2.42,3.25,2.57,1.4,2.4,,,1.3,3.0,1.98,1.65,3.4,1.26,6.15,1.09,1.79,1.98,,,,,9.0,6.8,10.25,22.0,6.6,5.6,8.5,18.0,9.5,8.0,12.5,26.0,19.5,16.5,25.0,55.0,400.0
11,jFxlEemQ,07/10/2024,15:30,ITALY - SERIE C,Crotone,Avellino,GROUP C ,2.45,3.1,2.9,1.5,2.5,1.09,6.1,1.42,2.65,2.25,1.6,3.9,1.21,6.8,1.07,1.93,1.78,2.37,1.55,,,6.1,7.6,13.5,35.0,6.8,6.0,10.75,27.0,11.0,9.75,16.0,40.0,25.0,23.0,37.0,90.0,800.0
12,fRujI3kD,07/10/2024,15:30,ITALY - SERIE C,Ternana,Campobasso,GROUP B ,1.44,4.15,7.1,1.42,2.67,1.06,7.3,1.3,3.2,1.91,1.83,3.15,1.32,5.4,1.12,2.12,1.65,1.65,2.15,,,7.3,16.0,45.0,175.0,5.9,8.25,23.0,90.0,6.1,8.5,22.0,90.0,9.0,12.5,32.0,120.0,600.0
13,f12H6SUH,07/10/2024,15:30,ITALY - SERIE C,FeralpiSalo,AlbinoLeffe,GROUP A ,1.82,3.2,4.6,1.5,2.5,1.1,6.0,1.42,2.65,2.27,1.6,3.9,1.21,6.8,1.07,2.05,1.7,1.8,1.95,,,6.0,10.0,24.0,80.0,5.6,6.2,15.5,55.0,7.6,8.5,18.0,65.0,15.0,16.5,35.0,110.0,201.0
14,SjtvylIs,07/10/2024,16:00,ENGLAND - LEAGUE TWO,Bradford City,Newport,ROUND 10,1.48,4.33,6.0,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.83,1.83,1.48,2.6,1.14,5.75,13.0,17.0,34.0,67.0,7.5,8.5,19.0,41.0,7.5,8.5,19.0,41.0,10.0,12.0,23.0,51.0,251.0
15,lM0myoyo,07/10/2024,17:00,JAMAICA - PREMIER LEAGUE,Cavalier,Dunbeholden,ROUND 4,1.72,3.6,4.3,1.34,2.99,1.02,10.5,1.27,3.1,1.85,1.85,2.85,1.32,5.1,1.09,1.75,1.85,,,,,10.25,12.5,25.0,70.0,6.9,7.0,14.0,40.0,8.0,8.25,15.5,45.0,13.5,14.0,26.0,70.0,600.0
16,6urAWBOM,07/10/2024,17:30,ECUADOR - LIGA PRO,Macara,Delfin,SECOND STAGE ,1.8,3.0,4.75,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.2,1.62,1.85,1.95,1.19,4.5,6.5,11.0,23.0,51.0,5.5,6.0,17.0,41.0,7.5,9.5,19.0,51.0,15.0,17.0,41.0,67.0,351.0
17,QHhbgpcT,07/10/2024,19:00,JAMAICA - PREMIER LEAGUE,Mount Pleasant,Racing United,ROUND 4,1.39,4.2,7.6,1.39,2.55,1.02,9.85,1.29,3.0,1.9,1.8,2.95,1.29,6.1,1.09,2.15,1.55,,,,,9.5,16.5,50.0,200.0,5.7,8.5,25.0,110.0,5.8,8.5,25.0,110.0,8.5,12.5,35.0,150.0,800.0
18,nLv6GUb4,07/10/2024,20:00,COLOMBIA - PRIMERA A,Fortaleza,Jaguares de Cordoba,CLAUSURA ,1.6,3.7,5.75,1.5,2.5,1.08,7.5,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,2.25,1.57,1.6,2.3,1.15,5.5,7.5,12.0,29.0,67.0,5.5,7.5,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,201.0
19,McHsxfzM,07/10/2024,20:00,CHILE - PRIMERA DIVISION,Cobreloa,Copiapo,ROUND 27,2.2,3.3,3.25,1.36,3.0,1.05,11.0,1.25,3.75,1.83,2.03,3.0,1.36,5.5,1.14,1.67,2.1,2.2,1.65,1.35,3.1,11.0,12.0,17.0,34.0,9.0,6.5,12.0,26.0,11.0,9.0,12.0,29.0,21.0,17.0,26.0,41.0,151.0
