Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,Uw9TedGt,30/10/2024,00:00,MEXICO - LIGA DE EXPANSION MX,Dorados de Sinaloa,Cancun,APERTURA ,2.37,3.45,2.67,1.45,2.37,1.02,12.6,1.22,3.45,1.65,1.98,2.57,1.39,4.5,1.18,1.57,2.12,,,1.75,1.95,12.0,10.25,14.5,30.0,9.75,6.8,10.0,21.0,13.0,9.25,12.5,26.0,25.0,17.5,24.0,45.0,300.0
2,xdGKp9AI,30/10/2024,07:30,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Seongnam,ROUND 37,1.48,4.33,6.0,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.83,1.83,1.5,2.5,1.14,5.75,13.0,17.0,34.0,67.0,7.5,8.5,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
3,rZGGokeC,30/10/2024,07:30,SOUTH KOREA - K LEAGUE 2,Suwon Bluewings,Asan,ROUND 37,2.0,3.5,3.5,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.73,2.0,2.0,1.8,1.3,3.45,11.0,11.0,19.0,41.0,8.0,6.5,12.0,29.0,10.0,9.0,15.0,34.0,17.0,15.0,26.0,41.0,201.0
4,GnFOqTPO,30/10/2024,07:30,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Gyeongnam,ROUND 37,3.1,3.5,2.1,1.36,3.0,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,1.73,2.0,3.1,1.35,1.73,2.08,11.0,8.0,11.0,19.0,10.0,7.0,9.0,17.0,17.0,11.0,15.0,26.0,34.0,26.0,34.0,41.0,201.0
5,IyqHhns3,30/10/2024,08:45,SINGAPORE - PREMIER LEAGUE,Lion City,Young Lions,ROUND 20,1.16,6.7,13.0,1.12,5.5,,,1.04,9.5,1.2,4.0,1.55,2.15,2.15,1.55,1.62,2.02,,,,,29.0,60.0,150.0,600.0,15.0,16.5,45.0,175.0,9.75,10.75,23.0,90.0,9.0,9.75,21.0,70.0,350.0
6,0UwuB5Sj,30/10/2024,09:00,NORTH MACEDONIA - 1. MFL,Vardar,Brera Strumica,ROUND 12,2.37,2.77,3.05,1.47,2.22,1.03,6.75,1.4,2.48,2.27,1.5,4.4,1.12,9.2,1.03,1.98,1.79,,,,,6.5,6.2,11.75,32.0,5.7,4.85,9.5,25.0,9.25,7.8,12.5,35.0,20.0,17.5,27.0,60.0,500.0
7,06ehK954,30/10/2024,09:00,NORTH MACEDONIA - 1. MFL,Tikves,Struga,ROUND 12,3.75,2.85,2.02,1.47,2.22,1.06,5.7,1.43,2.39,2.27,1.5,4.1,1.14,7.3,1.02,2.05,1.73,,,1.7,1.93,6.5,5.0,7.3,15.0,7.4,5.0,7.4,15.0,15.5,10.75,13.5,27.0,45.0,32.0,40.0,70.0,101.0
8,Uom9GR4T,30/10/2024,09:00,NORTH MACEDONIA - 1. MFL,Sileks,Rabotnicki,ROUND 12,1.93,2.88,4.3,1.64,2.13,1.08,5.15,1.59,2.2,2.69,1.34,5.3,1.08,11.0,1.01,2.35,1.56,,,,,5.5,8.0,17.0,67.0,4.5,5.5,15.0,56.0,6.5,8.5,19.0,76.0,13.0,17.0,41.0,81.0,101.0
9,8Wb0ImzH,30/10/2024,09:00,NORTH MACEDONIA - 1. MFL,Shkendija,Besa 1976,ROUND 12,1.28,4.55,9.25,1.33,3.04,1.01,11.0,1.19,3.58,1.78,1.87,2.88,1.3,5.55,1.07,2.38,1.55,,,,,10.25,17.0,50.0,200.0,5.1,8.25,25.0,100.0,4.7,7.6,22.0,90.0,6.1,10.0,28.0,110.0,101.0
10,E9LRY8Kc,30/10/2024,09:00,NORTH MACEDONIA - 1. MFL,Gostivar,Pelister,ROUND 12,1.5,3.5,6.3,1.4,2.4,1.04,7.9,1.33,2.73,2.07,1.6,3.82,1.17,7.9,1.05,2.23,1.62,,,,,7.5,10.75,29.0,110.0,4.55,6.2,17.5,65.0,5.2,7.1,17.5,70.0,8.5,11.5,28.0,100.0,101.0
