Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,dO94tq7p,21/05/2024,07:00,VIETNAM - V.LEAGUE 1,Quang Nam,Binh Duong,ROUND 20,2.85,3.2,2.35,1.4,2.52,1.02,9.1,1.28,3.0,1.9,1.82,2.92,1.3,6.59,1.08,1.65,1.98,,,,,9.75,8.5,12.0,25.0,9.0,6.2,9.0,18.5,14.5,10.25,13.0,27.0,35.0,25.0,32.0,60.0,450.0
2,vqNxoPbT,21/05/2024,07:00,VIETNAM - V.LEAGUE 1,Gia Lai,Hong Linh Ha Tinh,ROUND 20,2.02,3.2,3.5,1.47,2.32,1.05,7.75,1.37,2.62,2.07,1.6,3.5,1.22,8.6,1.04,1.88,1.72,1.98,1.75,,,8.0,9.0,17.5,50.0,6.3,6.3,12.5,35.0,9.0,8.75,16.5,45.0,18.0,18.0,35.0,90.0,900.0
3,M9L18xqq,21/05/2024,07:30,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Bucheon FC 1995,ROUND 14,2.15,3.1,3.3,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,2.1,1.7,1.3,3.45,8.5,9.5,17.0,41.0,7.0,6.0,13.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,29.0,51.0,301.0
4,2PvVDbLL,21/05/2024,07:30,SOUTH KOREA - K LEAGUE 2,Jeonnam,Cheongju,ROUND 14,2.05,3.1,3.7,1.44,2.63,1.07,9.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,2.08,1.73,1.3,3.45,8.5,10.0,19.0,41.0,7.0,6.0,13.0,34.0,9.5,9.0,15.0,41.0,19.0,17.0,29.0,51.0,301.0
5,tGwZCIzS,21/05/2024,07:30,SOUTH KOREA - K LEAGUE 2,Asan,Suwon Bluewings,ROUND 14,3.6,3.25,2.0,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.83,1.83,3.45,1.3,1.78,2.03,9.0,7.0,9.5,17.0,10.0,6.5,9.0,17.0,19.0,13.0,15.0,29.0,41.0,29.0,41.0,51.0,301.0
6,rizOA1u1,21/05/2024,08:00,CHINA - SUPER LEAGUE,Meizhou Hakka,Shenzhen Xinpengcheng,ROUND 13,2.3,3.4,3.0,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,2.3,1.6,1.4,2.85,13.0,12.0,17.0,29.0,10.0,6.5,11.0,21.0,13.0,9.5,12.0,26.0,23.0,17.0,23.0,41.0,151.0
7,QFPS9Lf7,21/05/2024,08:35,CHINA - SUPER LEAGUE,Zhejiang Professional,Wuhan Three Towns,ROUND 13,1.7,4.1,4.33,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,2.2,1.62,3.75,1.25,1.53,2.38,1.7,2.1,1.22,4.15,19.0,19.0,26.0,51.0,11.0,8.0,15.0,29.0,10.0,8.5,12.0,29.0,15.0,12.0,19.0,34.0,101.0
8,INRDXOnE,21/05/2024,08:35,CHINA - SUPER LEAGUE,Qingdao Hainiu,Beijing Guoan,ROUND 13,5.0,3.7,1.7,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.75,2.0,4.65,1.18,2.15,1.68,12.0,8.0,8.5,13.0,15.0,7.0,8.5,13.0,26.0,15.0,15.0,23.0,51.0,41.0,41.0,41.0,201.0
9,46OW8uAD,21/05/2024,08:35,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Shanghai Shenhua,ROUND 13,6.0,5.0,1.44,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.63,1.44,4.5,1.18,1.8,1.95,5.75,1.14,2.75,1.43,15.0,8.0,7.5,10.0,17.0,9.5,8.5,11.0,34.0,19.0,19.0,23.0,67.0,41.0,41.0,51.0,251.0
10,vwGMV2HQ,21/05/2024,09:00,CHINA - SUPER LEAGUE,Tianjin Jinmen Tiger,Shandong Taishan,ROUND 13,3.4,3.5,2.1,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,3.3,1.33,1.75,2.05,15.0,10.0,12.0,19.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,29.0,41.0,126.0
