Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,jajmExco,19/03/2024,12:00,GHANA - PREMIER LEAGUE,Accra Lions,Great Olympics,ROUND 22,1.88,2.87,4.35,1.52,2.12,,,1.47,2.32,2.25,1.5,4.3,1.16,7.85,1.05,2.05,1.73,1.82,1.8,,,6.5,7.9,18.5,60.0,4.9,5.1,12.5,40.0,6.9,7.1,13.5,45.0,13.0,13.5,26.0,70.0,500.0
2,djYUDAos,19/03/2024,15:00,BRAZIL - BRASILEIRO WOMEN,Real Brasilia W,Ferroviaria W,ROUND 2,4.85,3.95,1.57,1.3,3.22,10.9,1.01,1.18,4.1,1.65,2.14,2.57,1.42,4.7,1.15,1.65,2.1,,,,,12.0,7.0,7.5,11.0,15.0,6.5,7.0,10.0,23.0,13.0,12.0,17.0,67.0,36.0,34.0,56.0,67.0
3,4fA1VxHE,19/03/2024,15:00,BRAZIL - BRASILEIRO WOMEN,Sao Paulo W,Avai Kindermann W,ROUND 2,1.22,5.4,9.5,1.22,3.8,1.01,12.5,1.12,5.3,1.45,2.48,2.07,1.6,3.56,1.23,1.85,1.85,,,,,16.0,23.0,60.0,200.0,7.2,9.75,25.0,90.0,5.7,7.8,19.5,70.0,6.4,8.75,22.0,75.0,500.0
4,Yopx4nwC,19/03/2024,15:30,ITALY - SERIE C,L.R. Vicenza,Fiorenzuola,GROUP A ,1.3,4.9,9.5,1.38,2.82,1.05,7.8,1.27,3.45,1.8,1.93,2.9,1.36,5.0,1.14,2.35,1.53,,,,,7.8,20.0,65.0,300.0,5.9,10.0,32.0,150.0,5.4,9.25,29.0,120.0,7.2,12.0,40.0,175.0,201.0
5,W0vBUi8J,19/03/2024,16:00,ARGENTINA - PRIMERA NACIONAL,Gimnasia y Tiro,Almirante Brown,ROUND 7,2.0,3.2,4.2,1.62,2.2,1.13,6.0,1.62,2.2,2.88,1.4,6.0,1.13,15.0,1.03,2.5,1.5,2.0,1.85,1.24,3.9,6.0,8.0,19.0,51.0,5.0,6.5,15.0,41.0,7.5,10.0,23.0,51.0,17.0,21.0,41.0,101.0,201.0
6,GbqKGhQo,19/03/2024,16:00,VENEZUELA - LIGA FUTVE,Estudiantes Merida,Universidad Central,APERTURA ,2.6,2.9,2.77,1.5,2.27,1.06,6.8,1.37,2.62,2.07,1.6,3.4,1.22,7.5,1.04,1.78,1.83,,,,,7.6,7.5,13.5,35.0,7.8,5.7,10.25,27.0,13.0,9.5,14.0,37.0,30.0,22.0,32.0,70.0,600.0
7,jce4iJoL,19/03/2024,16:45,SCOTLAND - LEAGUE ONE,Kelty Hearts,Alloa,ROUND 19,3.5,3.6,1.91,1.3,3.4,1.03,10.0,1.2,4.33,1.67,2.15,2.63,1.44,4.5,1.17,1.57,2.25,3.45,1.3,1.88,1.98,15.0,9.5,11.0,17.0,15.0,7.5,9.0,15.0,21.0,13.0,13.0,21.0,41.0,26.0,29.0,41.0,126.0
8,pCY0xbgA,19/03/2024,16:45,ENGLAND - LEAGUE TWO,Bradford City,Notts Co,ROUND 36,1.91,3.6,4.0,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.9,1.95,1.28,3.55,13.0,13.0,21.0,41.0,9.0,7.0,13.0,29.0,10.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,151.0
9,ELBrzeIM,19/03/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Newington,Knockbreda,ROUND 19,1.53,4.3,5.0,1.2,4.0,1.02,15.0,1.11,6.0,1.42,2.47,1.98,1.65,3.05,1.28,1.5,2.27,,,,,18.5,11.0,9.75,13.0,20.0,9.25,8.25,10.75,35.0,16.0,13.5,17.5,90.0,40.0,35.0,40.0,250.0
10,0v3nJHaL,19/03/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Ards,Portadown,ROUND 31,3.35,3.75,1.9,1.22,3.8,1.01,12.5,1.13,5.0,1.47,2.32,2.12,1.57,3.3,1.24,1.45,2.37,,,1.85,1.87,16.5,11.0,11.75,18.0,15.5,7.9,8.5,13.5,23.0,11.75,11.75,18.5,50.0,25.0,25.0,37.0,200.0
