Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,6qfPVLMq,15/02/2024,00:00,MEXICO - LIGA MX,Atlas,U.N.A.M.- Pumas,CLAUSURA ,2.75,3.25,2.63,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.8,1.95,2.75,1.43,1.53,2.43,9.0,8.0,12.0,26.0,8.5,6.0,10.0,21.0,13.0,10.0,15.0,34.0,29.0,23.0,34.0,51.0,251.0
2,AcpZ2E3R,15/02/2024,05:30,INDIA - I-LEAGUE,Delhi FC,Aizawl,ROUND 14,1.95,3.45,3.45,1.28,3.34,1.02,12.0,1.19,3.7,1.57,2.1,2.35,1.47,4.3,1.16,1.5,2.25,1.91,1.8,,,13.5,14.0,22.0,50.0,9.5,7.1,11.75,27.0,11.0,8.25,11.5,27.0,18.5,14.0,20.0,40.0,250.0
3,zROZ4VRP,15/02/2024,08:00,IRAQ - SUPER LEAGUE,Naft Missan,Al Quwa Al Jawiya,ROUND 14,4.6,3.0,1.8,1.5,2.18,1.05,7.5,1.39,2.67,2.15,1.55,4.15,1.18,7.6,1.05,2.05,1.73,,,1.87,1.75,7.0,4.75,6.4,12.0,9.25,5.2,7.1,13.5,21.0,12.0,13.5,26.0,65.0,37.0,40.0,65.0,500.0
4,Kb06a9km,15/02/2024,08:00,IRAQ - SUPER LEAGUE,Newroz,Al Talaba,ROUND 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,nwbjN17s,15/02/2024,08:00,THAILAND - THAI LEAGUE 1,Chiangrai Utd,Trat FC,ROUND 17,1.91,3.65,3.55,1.39,2.75,1.05,7.6,1.29,3.3,1.87,1.87,3.05,1.33,5.3,1.12,1.78,1.93,1.87,1.87,,,7.6,10.75,19.0,50.0,7.4,7.0,12.5,32.0,9.0,8.5,15.0,37.0,16.0,15.0,27.0,70.0,500.0
6,Cp7ORsaQ,15/02/2024,09:00,THAILAND - THAI LEAGUE 1,Pathum United,Uthai Thani,ROUND 17,1.47,4.5,5.6,1.3,3.2,1.03,9.0,1.19,4.2,1.57,2.25,2.37,1.52,3.9,1.21,1.72,2.0,,,,,9.0,18.0,37.0,100.0,8.5,9.0,18.0,50.0,7.8,8.25,16.5,50.0,10.5,11.0,22.0,65.0,450.0
7,t8120kzs,15/02/2024,10:30,IRAQ - SUPER LEAGUE,Naft Al-Basra,Duhok,ROUND 14,2.62,2.8,2.7,1.57,2.02,1.08,5.9,1.53,2.2,2.64,1.4,5.3,1.11,10.0,1.02,2.16,1.66,,,,,5.9,5.5,10.0,25.0,5.2,5.0,9.0,22.0,9.25,9.0,15.0,37.0,23.0,23.0,37.0,90.0,
8,MHTKPHsG,15/02/2024,11:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Abha,Al Taawon,ROUND 20,5.0,4.33,1.5,1.25,3.75,1.02,11.0,1.14,5.0,1.5,2.5,2.2,1.62,3.75,1.25,1.62,2.2,5.0,1.17,2.43,1.53,19.0,10.0,9.0,12.0,21.0,9.0,8.5,12.0,29.0,17.0,15.0,21.0,51.0,34.0,34.0,41.0,126.0
9,8UqhBXn2,15/02/2024,11:00,EGYPT - PREMIER LEAGUE,Al Ahly,El Daklyeh,ROUND 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,MXXZZGP2,15/02/2024,11:00,EGYPT - PREMIER LEAGUE,Baladiyat El Mahalla,Future FC,ROUND 12,4.75,3.3,1.72,1.5,2.27,1.05,7.3,1.39,2.55,2.12,1.57,3.55,1.21,8.0,1.03,2.0,1.65,,,,,7.5,5.6,7.2,13.5,10.25,6.6,8.5,15.5,26.0,16.5,19.0,35.0,90.0,60.0,70.0,120.0,201.0
11,IaRrYffF,15/02/2024,11:00,EGYPT - PREMIER LEAGUE,Zamalek,Pharco,ROUND 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,GhEp85YC,15/02/2024,11:00,INDIA - ISL,Punjab,Jamshedpur,-,2.7,3.4,2.5,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,2.6,1.48,1.53,2.43,10.0,9.0,13.0,23.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
13,MNKV5BCJ,15/02/2024,13:00,IRAQ - SUPER LEAGUE,Karbala,Al Zawraa,ROUND 14,4.1,3.0,1.88,1.52,2.12,1.05,6.95,1.47,2.32,2.27,1.5,4.33,1.16,9.7,1.02,2.21,1.63,,,1.8,1.82,6.7,4.75,6.6,13.0,7.6,5.2,7.3,14.0,17.0,11.75,14.5,28.0,50.0,37.0,45.0,80.0,
14,K2nOOycM,15/02/2024,14:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Khaleej,Al Ettifaq,ROUND 20,2.88,3.2,2.38,1.44,2.63,1.05,8.5,1.36,3.0,2.15,1.67,3.75,1.25,7.0,1.08,1.83,1.83,2.85,1.4,1.55,2.38,8.5,7.5,11.0,23.0,8.5,6.5,10.0,21.0,13.0,11.0,15.0,34.0,29.0,26.0,34.0,51.0,800.0
15,0OWwZzu9,15/02/2024,14:00,EGYPT - PREMIER LEAGUE,El Ismaily,Ceramica Cleopatra,ROUND 12,3.1,2.92,2.35,1.5,2.25,1.05,7.1,1.4,2.52,2.15,1.55,3.6,1.2,8.3,1.03,1.85,1.75,,,,,7.2,6.9,11.0,25.0,7.7,5.7,9.25,21.0,15.0,11.5,15.0,32.0,45.0,32.0,45.0,80.0,800.0
16,6wR16vId,15/02/2024,14:00,MOROCCO - BOTOLA PRO,Mouloudia Oujda,IR Tanger,ROUND 18,2.55,3.1,2.7,1.44,2.63,1.07,9.0,1.3,3.4,2.05,1.75,3.5,1.29,7.0,1.1,1.8,1.91,2.5,1.5,1.45,2.68,9.0,9.0,13.0,26.0,8.5,6.0,11.0,21.0,13.0,10.0,13.0,34.0,26.0,21.0,29.0,51.0,251.0
17,IPAZ6IeG,15/02/2024,14:00,EGYPT - PREMIER LEAGUE,Zamalek,Al Ahly,ROUND 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,IuVbu7b8,15/02/2024,14:30,ITALY - SERIE C,Casertana,Monterosi,GROUP C ,1.47,4.0,6.5,1.44,2.57,1.07,7.0,1.34,3.0,2.05,1.72,3.4,1.27,6.0,1.1,2.2,1.6,,,,,7.0,13.5,37.0,150.0,5.6,7.9,21.0,80.0,6.0,8.5,23.0,90.0,9.5,13.5,37.0,150.0,201.0
19,jm2ClFsG,15/02/2024,14:30,ITALY - SERIE C,Picerno,Crotone,GROUP C ,2.27,3.25,3.0,1.52,2.45,1.09,6.3,1.42,2.67,2.25,1.6,3.9,1.22,6.8,1.07,1.95,1.75,2.22,1.62,,,6.3,7.9,14.5,37.0,6.6,6.2,11.25,29.0,10.0,9.5,16.5,45.0,22.0,21.0,37.0,90.0,900.0
20,ABirFWLd,15/02/2024,16:00,MOROCCO - BOTOLA PRO,Chabab Mohammedia,Youssoufia Berrechid,ROUND 18,2.05,3.1,3.5,1.5,2.5,1.08,7.5,1.44,2.63,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,2.08,1.73,1.3,3.45,7.5,8.5,17.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,17.0,41.0,19.0,19.0,34.0,67.0,1000.0
21,ne5ehcri,15/02/2024,16:45,ITALY - SERIE C,Benevento,Audace Cerignola,GROUP C ,1.7,3.35,5.3,1.5,2.47,1.08,6.4,1.38,2.82,2.15,1.65,3.65,1.24,6.4,1.08,2.02,1.7,1.65,2.15,,,6.4,12.5,30.0,100.0,5.6,6.6,16.5,60.0,7.0,8.25,17.5,60.0,12.5,15.0,32.0,100.0,900.0
22,C2jLngCS,15/02/2024,16:45,ITALY - SERIE C,Foggia,Monopoli,GROUP C ,1.88,3.1,4.4,1.57,2.3,1.11,5.7,1.47,2.5,2.37,1.52,4.2,1.19,7.3,1.06,2.12,1.65,1.85,1.88,,,5.7,9.0,22.0,80.0,5.5,6.2,15.5,55.0,7.8,8.75,19.0,70.0,15.5,17.5,37.0,120.0,201.0
23,6c3CjG2A,15/02/2024,17:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Dep. Riestra,Velez Sarsfield,ROUND 5,3.4,3.1,2.3,1.62,2.2,1.13,6.0,1.62,2.2,2.88,1.4,6.0,1.13,15.0,1.03,2.38,1.53,3.3,1.33,1.65,2.2,6.0,5.5,9.0,21.0,7.0,6.0,10.0,23.0,15.0,13.0,21.0,41.0,41.0,41.0,51.0,81.0,201.0
24,vPtg3gnG,15/02/2024,19:00,ARGENTINA - COPA DE LA LIGA PROFESIONAL,Platense,Belgrano,ROUND 5,2.4,2.9,3.3,1.67,2.1,1.13,6.0,1.62,2.2,2.88,1.4,6.5,1.11,15.0,1.03,2.38,1.53,2.35,1.58,1.35,3.1,5.5,7.0,15.0,41.0,5.5,6.0,13.0,34.0,10.0,11.0,21.0,51.0,23.0,26.0,41.0,81.0,201.0
