Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,pG471vDR,09/03/2024,00:00,MEXICO - LIGA MX,Necaxa,Atl. San Luis,CLAUSURA ,2.7,3.3,2.55,1.45,2.75,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.75,2.0,2.5,1.5,1.5,2.5,10.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
2,2iF22KcL,09/03/2024,00:10,MEXICO - LIGA MX,Juarez,Toluca,CLAUSURA ,3.8,3.5,1.95,1.37,3.1,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,3.7,1.26,1.93,1.93,13.0,9.0,10.0,17.0,13.0,7.0,8.5,15.0,21.0,13.0,12.0,21.0,41.0,29.0,34.0,41.0,151.0
3,MNMgtx7d,09/03/2024,02:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Jeonbuk,ROUND 2,4.0,3.5,1.91,1.42,2.8,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.73,2.0,3.8,1.25,1.95,1.9,11.0,7.5,9.0,15.0,12.0,6.5,8.5,15.0,21.0,13.0,15.0,26.0,41.0,34.0,41.0,51.0,201.0
4,rsu8T149,09/03/2024,02:00,SOUTH KOREA - K LEAGUE 2,Gyeongnam,Busan,ROUND 2,2.38,3.1,2.9,1.47,2.6,1.06,10.0,1.3,3.4,2.05,1.75,3.5,1.29,7.0,1.1,1.83,1.83,2.35,1.58,1.4,2.85,8.5,9.0,15.0,29.0,7.5,6.0,11.0,26.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
5,UT1kQRMc,09/03/2024,04:30,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Meizhou Hakka,ROUND 2,1.6,4.2,5.25,1.36,2.87,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.8,1.95,1.6,2.3,1.17,5.0,13.0,15.0,29.0,51.0,7.5,7.5,17.0,41.0,8.0,8.5,15.0,41.0,12.0,13.0,23.0,51.0,201.0
6,EH9u4ua3,09/03/2024,04:30,SOUTH KOREA - K LEAGUE 1,Gimcheon Sangmu,Ulsan HD,ROUND 2,3.3,3.4,2.1,1.44,2.72,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.73,2.0,3.3,1.33,1.73,2.08,10.0,8.0,10.0,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,26.0,34.0,26.0,34.0,51.0,201.0
7,zRAy5Lqc,09/03/2024,04:30,SOUTH KOREA - K LEAGUE 1,Pohang,Daegu,ROUND 2,2.05,3.3,3.6,1.52,2.5,1.07,9.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,1.91,1.8,2.08,1.73,1.3,3.45,8.0,9.0,17.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,19.0,19.0,34.0,51.0,401.0
8,MXwCSLJF,09/03/2024,04:30,SOUTH KOREA - K LEAGUE 2,Jeonnam,Gimpo FC,ROUND 2,2.3,3.2,2.9,1.53,2.47,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.8,2.35,1.58,1.4,2.85,8.5,8.0,15.0,34.0,7.0,6.5,11.0,26.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,351.0
9,v9YGRuZL,09/03/2024,04:30,SOUTH KOREA - K LEAGUE 2,Asan,Bucheon FC 1995,ROUND 2,2.38,3.0,3.0,1.57,2.37,1.08,7.5,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,2.38,1.55,1.38,3.0,7.5,8.0,15.0,34.0,7.0,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,1250.0
10,fFB0ZPM9,09/03/2024,05:00,INDONESIA - LIGA 1,Persib Bandung,Persija Jakarta,ROUND 28,1.75,3.75,4.0,1.32,3.1,10.5,1.02,1.21,3.55,1.62,2.02,2.47,1.42,5.0,1.12,1.6,2.05,1.78,1.93,,,13.0,14.0,24.0,60.0,8.25,7.5,13.5,35.0,9.25,8.25,13.5,35.0,14.5,13.0,22.0,55.0,350.0
11,KnYPrxz5,09/03/2024,05:00,AUSTRALIA - A-LEAGUE,Melbourne City,Wellington Phoenix,ROUND 20,1.91,3.8,3.75,1.35,3.2,1.04,13.0,1.2,4.5,1.67,2.15,2.63,1.5,4.5,1.2,1.62,2.2,1.9,2.0,1.26,3.7,15.0,13.0,21.0,41.0,9.5,7.5,13.0,26.0,10.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,151.0
12,jydKMaki,09/03/2024,05:15,MONGOLIA - PREMIER LEAGUE,Khangarid,Khovd,ROUND 11,1.18,7.0,9.75,,,,,1.01,11.0,1.13,5.5,1.4,2.75,2.0,1.73,1.33,3.0,,,,,56.0,61.0,67.0,67.0,15.0,15.0,29.0,56.0,11.0,8.5,13.0,36.0,10.0,8.0,12.0,23.0,67.0
13,65JxiowI,09/03/2024,06:00,ROMANIA - LIGA 2,Viitorul Tg. Jiu,CSM Slatina,ROUND 18,2.67,3.05,2.65,1.55,2.37,1.1,6.0,1.44,2.6,2.3,1.57,4.0,1.2,7.0,1.07,1.93,1.78,2.4,1.53,,,6.0,7.1,12.0,30.0,7.0,5.9,10.0,25.0,12.0,10.25,16.0,40.0,30.0,26.0,40.0,90.0,900.0
14,vJHpkP7U,09/03/2024,06:00,ROMANIA - LIGA 2,Tunari,Selimbar,ROUND 18,3.6,3.25,2.02,1.5,2.5,1.08,6.5,1.37,2.85,2.12,1.7,3.6,1.25,6.3,1.09,1.88,1.82,,,1.78,1.98,6.5,6.6,9.0,18.0,9.25,6.2,8.75,17.0,18.5,12.5,15.5,32.0,50.0,35.0,45.0,80.0,700.0
15,Iqme9Shn,09/03/2024,06:00,ROMANIA - LIGA 2,Metaloglobus Bucharest,Unirea Dej,ROUND 18,1.78,3.4,4.5,1.52,2.45,1.09,6.3,1.4,2.72,2.2,1.62,3.8,1.22,6.7,1.08,2.05,1.7,1.75,2.0,,,6.3,10.0,23.0,75.0,5.7,6.6,15.5,50.0,7.4,8.5,19.0,65.0,14.0,16.0,35.0,110.0,900.0
16,fVFYiRNB,09/03/2024,06:00,ROMANIA - LIGA 2,CSM Resita,Gloria Buzau,ROUND 18,3.15,3.4,2.15,1.39,2.77,1.05,7.7,1.27,3.45,1.8,1.93,2.87,1.37,4.9,1.14,1.65,2.1,,,1.7,2.07,7.7,8.25,10.75,21.0,10.75,6.6,8.75,16.5,17.5,10.75,13.0,25.0,40.0,25.0,30.0,55.0,350.0
17,vgliA8wt,09/03/2024,06:00,ROMANIA - LIGA 2,Chindia Targoviste,Alexandria,ROUND 18,1.39,4.3,8.0,1.42,2.65,1.06,7.1,1.32,3.1,1.98,1.78,3.3,1.29,5.7,1.1,2.32,1.55,,,,,7.1,16.5,50.0,200.0,5.5,8.75,26.0,110.0,5.6,8.75,26.0,110.0,8.25,13.0,40.0,175.0,101.0
18,8ADWBt3b,09/03/2024,06:15,AUSTRALIA - A-LEAGUE,Adelaide United,Melbourne Victory,ROUND 20,3.0,3.5,2.3,1.32,3.4,1.03,15.0,1.17,5.0,1.53,2.4,2.3,1.62,4.0,1.25,1.44,2.63,3.0,1.38,1.65,2.2,17.0,12.0,13.0,21.0,15.0,7.0,9.5,15.0,19.0,12.0,10.0,21.0,34.0,21.0,23.0,29.0,81.0
19,YXzG6G4t,09/03/2024,07:00,VIETNAM - V.LEAGUE 1,Gia Lai,Ho Chi Minh,ROUND 13,2.18,3.15,3.2,1.5,2.27,1.05,6.9,1.42,2.47,2.2,1.53,3.7,1.19,8.6,1.02,1.93,1.7,,,,,7.4,7.9,15.5,45.0,6.3,6.1,12.0,35.0,9.5,9.25,17.5,50.0,20.0,20.0,37.0,100.0,201.0
20,C6QTh785,09/03/2024,07:00,ROMANIA - LIGA 2,Hunedoara,FC Arges,ROUND 18,1.98,3.3,3.65,1.47,2.52,1.07,6.7,1.35,2.95,2.05,1.72,3.45,1.27,6.0,1.09,1.85,1.85,1.95,1.8,,,6.7,9.75,19.0,55.0,6.7,6.3,12.5,35.0,9.0,8.5,15.5,45.0,17.5,16.5,30.0,80.0,700.0
21,0MTWT2lf,09/03/2024,07:30,BULGARIA - PARVA LIGA,Lok. Sofia,Slavia Sofia,ROUND 24,3.0,3.0,2.63,1.6,2.3,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.2,1.62,3.1,1.35,1.58,2.35,6.5,6.5,11.0,26.0,6.5,6.0,11.0,26.0,12.0,12.0,19.0,41.0,29.0,29.0,41.0,81.0,351.0
22,zsF68tw6,09/03/2024,07:30,ESTONIA - MEISTRILIIGA,Tammeka,Parnu JK Vaprus,ROUND 2,2.05,3.45,3.05,1.38,2.9,1.01,9.3,1.26,3.34,1.8,1.83,3.08,1.3,5.8,1.09,1.69,2.11,1.88,1.72,,,10.5,8.5,13.0,29.0,6.8,5.9,9.25,21.0,8.5,7.4,11.75,26.0,15.0,13.0,21.0,45.0,300.0
23,jZ2yB0I4,09/03/2024,07:45,AUSTRALIA - A-LEAGUE,Perth Glory,Newcastle Jets,ROUND 20,2.15,3.5,3.3,1.28,3.7,1.03,17.0,1.13,6.0,1.48,2.6,2.1,1.73,3.75,1.29,1.4,2.75,2.1,1.7,1.35,3.1,19.0,17.0,21.0,34.0,13.0,7.5,12.0,21.0,15.0,9.5,10.0,23.0,21.0,15.0,19.0,26.0,81.0
24,Yumubyig,09/03/2024,08:00,RUSSIA - PREMIER LEAGUE,Ural,Zenit,ROUND 20,5.24,3.86,1.77,1.44,2.72,1.03,8.2,1.33,3.02,2.18,1.79,3.64,1.24,6.9,1.05,2.02,1.75,,,,,,,,,,,,,,,,,,,,,
25,d8DnOrzE,09/03/2024,08:00,VIETNAM - V.LEAGUE 1,Binh Duong,Song Lam Nghe An,ROUND 13,1.91,3.35,3.75,1.45,2.37,1.03,7.9,1.36,2.67,2.05,1.6,3.4,1.22,7.2,1.05,1.9,1.72,1.87,1.83,,,8.0,9.25,19.0,55.0,6.2,6.5,13.5,40.0,8.25,8.75,17.0,50.0,16.0,16.5,32.0,100.0,900.0
