Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,nauBPaI0,21/02/2024,00:00,MEXICO - LIGA MX,Necaxa,Guadalajara Chivas,CLAUSURA ,3.6,3.4,2.1,1.4,2.75,1.06,10.0,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.8,1.95,3.45,1.3,1.75,2.05,9.5,7.5,10.0,19.0,11.0,6.5,9.0,17.0,17.0,12.0,15.0,26.0,41.0,29.0,34.0,51.0,251.0
2,MRUlfMt0,21/02/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Correcaminos,Atl. Morelia,CLAUSURA ,2.42,3.25,2.77,1.47,2.55,1.07,6.7,1.36,2.92,2.07,1.7,3.5,1.26,6.1,1.09,1.82,1.88,2.35,1.55,,,6.7,8.25,13.5,32.0,7.6,6.2,10.25,25.0,11.5,9.5,14.5,35.0,25.0,21.0,32.0,75.0,600.0
3,zm2Ko85h,21/02/2024,10:00,ITALY - SERIE C,Atalanta U23,Renate,GROUP A ,1.95,3.05,4.2,1.62,2.2,1.12,5.3,1.53,2.35,2.55,1.45,4.6,1.16,7.9,1.05,2.2,1.6,1.93,1.82,,,5.3,8.25,21.0,75.0,5.3,6.1,15.5,55.0,7.8,9.0,20.0,75.0,16.5,19.5,45.0,150.0,201.0
4,WzPC6r3U,21/02/2024,10:30,IRAQ - SUPER LEAGUE,Al Minaa,Zakho,ROUND 15,2.8,2.62,2.7,1.6,1.98,1.11,5.3,1.53,2.2,2.67,1.39,5.25,1.11,10.0,1.02,2.16,1.66,,,,,5.6,5.3,10.0,26.0,5.7,4.65,9.0,24.0,10.75,8.75,13.5,37.0,27.0,22.0,35.0,75.0,
5,bPT6AmPf,21/02/2024,11:00,SLOVENIA - PRVA LIGA,O. Ljubljana,Domzale,ROUND 22,1.4,4.65,6.8,1.31,3.15,1.03,9.0,1.19,4.15,1.57,2.25,2.4,1.5,4.0,1.21,1.82,1.88,,,,,9.0,20.0,45.0,150.0,7.9,9.25,21.0,70.0,7.1,8.25,18.0,60.0,9.25,10.75,24.0,75.0,500.0
6,6Nt7P63m,21/02/2024,11:00,INDIA - ISL,Goa,North East Utd,-,1.36,4.2,6.5,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.83,1.83,1.4,2.85,1.1,7.0,13.0,19.0,41.0,81.0,7.5,9.0,21.0,51.0,7.0,8.5,19.0,51.0,9.5,11.0,23.0,51.0,251.0
7,CErjSNL9,21/02/2024,11:30,CAMEROON - ELITE ONE,Bamenda,Aigle Royal,ROUND 16,2.52,3.0,2.65,1.52,2.12,1.07,6.35,1.47,2.32,2.48,1.45,4.8,1.13,10.0,1.02,2.05,1.73,,,,,6.6,5.6,9.5,23.0,5.4,5.2,9.0,22.0,9.0,8.75,15.0,37.0,21.0,20.0,35.0,80.0,101.0
8,rgaY1tQf,21/02/2024,11:30,CAMEROON - ELITE ONE,Fovu Baham,Stade Renard,ROUND 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,j5sfRsyG,21/02/2024,12:00,CAMEROON - ELITE ONE,Canon Yaounde,Bamboutos FC,ROUND 16,2.52,2.75,2.87,1.5,2.15,1.07,7.0,1.41,2.6,2.2,1.53,4.25,1.17,9.0,1.03,1.93,1.83,,,,,6.8,6.3,11.5,29.0,6.1,4.8,8.75,22.0,10.0,8.0,11.75,30.0,23.0,18.0,26.0,55.0,450.0
10,MgyUi6k2,21/02/2024,13:00,ALBANIA - SUPERLIGA,Skenderbeu,Dinamo Tirana,ROUND 20,2.4,3.15,2.65,1.44,2.32,1.04,8.4,1.35,2.84,2.05,1.62,3.74,1.21,7.0,1.07,1.83,1.93,,,,,8.25,6.6,10.25,23.0,6.3,5.4,8.5,19.0,9.25,8.0,12.5,28.0,19.5,17.0,26.0,60.0,450.0
11,YsMJ7o9D,21/02/2024,13:30,SLOVENIA - PRVA LIGA,Koper,Mura,ROUND 22,1.83,3.5,4.05,1.42,2.67,1.06,7.4,1.29,3.25,1.88,1.85,3.05,1.33,5.3,1.12,1.78,1.93,1.8,1.95,,,7.4,11.25,22.0,60.0,7.2,6.8,13.5,37.0,8.75,8.25,15.0,45.0,15.0,14.0,25.0,70.0,500.0
12,0hOLZe9N,21/02/2024,14:00,MOROCCO - BOTOLA PRO,FUS Rabat,Moghreb Tetouan,ROUND 20,1.83,3.2,4.0,1.5,2.5,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.1,1.67,1.9,1.9,1.24,3.9,7.5,9.5,21.0,41.0,6.0,6.5,15.0,41.0,8.0,9.0,19.0,41.0,15.0,17.0,34.0,67.0,800.0
