Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,0bHMKHCM,26/08/2024,05:30,INDONESIA - LIGA 1,Semen Padang,PSS Sleman,ROUND 3,2.67,3.0,2.6,1.42,2.45,1.02,8.6,1.31,2.9,1.98,1.75,3.05,1.28,6.4,1.07,1.65,1.98,,,,,8.75,8.25,13.5,30.0,8.5,5.9,9.5,22.0,14.0,9.75,12.5,30.0,32.0,23.0,30.0,60.0,450.0
2,fJRMGFgg,26/08/2024,07:30,SOUTH KOREA - K LEAGUE 2,Cheonan City,Ansan Greeners,ROUND 28,1.83,3.6,3.8,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.8,1.91,1.85,1.95,1.26,3.7,11.0,11.0,21.0,41.0,7.5,7.0,13.0,34.0,9.0,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
3,AX2hFezp,26/08/2024,09:00,INDONESIA - LIGA 1,PSM Makassar,Dewa United,ROUND 3,2.18,3.3,3.05,1.33,3.04,1.01,10.2,1.23,3.35,1.7,1.93,2.6,1.38,5.2,1.11,1.57,2.12,,,,,11.5,10.75,17.5,40.0,9.25,6.5,10.5,25.0,12.0,8.75,12.0,28.0,22.0,16.5,23.0,45.0,300.0
4,d6AHXxog,26/08/2024,10:00,ARMENIA - PREMIER LEAGUE,Shirak Gyumri,Van,ROUND 4,2.18,3.2,2.95,1.37,2.5,1.02,9.2,1.27,3.28,1.82,1.82,3.14,1.29,5.95,1.08,1.7,2.1,,,,,10.0,8.5,13.5,29.0,6.8,5.5,9.0,19.5,9.25,7.5,10.75,24.0,17.0,14.0,21.0,40.0,250.0
5,M5emOfme,26/08/2024,11:00,UZBEKISTAN - SUPER LEAGUE,Sogdiana,Pakhtakor,ROUND 17,2.72,2.87,2.67,1.42,2.45,1.04,7.4,1.37,2.62,2.07,1.6,3.4,1.22,7.9,1.04,1.75,1.85,,,,,7.5,7.3,13.0,32.0,8.0,5.6,10.0,26.0,14.0,9.75,13.5,37.0,32.0,24.0,32.0,70.0,600.0
6,WrHY8t4n,26/08/2024,11:00,ROMANIA - LIGA 2,FC Arges,Csikszereda M. Ciuc,ROUND 4,2.1,3.0,3.75,1.53,2.4,1.11,5.6,1.47,2.5,2.37,1.52,4.25,1.18,7.4,1.06,2.05,1.7,2.05,1.72,,,5.6,8.25,18.0,60.0,5.8,5.9,13.5,45.0,9.0,9.0,17.5,60.0,19.5,19.5,37.0,110.0,101.0
7,6PoXuoLU,26/08/2024,12:00,ALBANIA - SUPERLIGA,Bylis,Dinamo Tirana,ROUND 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,UVbeMYH7,26/08/2024,12:00,UZBEKISTAN - SUPER LEAGUE,Termez Surkhon,Navbahor Namangan,ROUND 17,3.65,2.92,2.1,1.47,2.32,1.06,6.85,1.42,2.45,2.22,1.52,3.75,1.19,8.7,1.02,1.91,1.7,,,1.93,1.78,6.9,5.8,9.0,20.0,9.0,5.8,9.0,20.0,19.0,12.5,16.0,37.0,55.0,37.0,45.0,90.0,900.0
9,lrnXU1Va,26/08/2024,12:30,SLOVENIA - PRVA LIGA,Bravo,Nafta,ROUND 6,1.35,4.4,9.0,1.36,2.9,1.05,8.0,1.23,3.75,1.7,2.07,2.62,1.44,4.4,1.17,1.95,1.75,1.6,2.25,,,8.0,23.0,65.0,300.0,6.8,8.75,27.0,110.0,6.4,8.25,20.0,90.0,8.5,11.0,27.0,100.0,800.0
10,ATtx1O1I,26/08/2024,12:30,NORWAY - OBOS-LIGAEN,Egersund,Moss,ROUND 20,2.25,3.5,2.75,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.53,2.38,2.25,1.63,1.43,2.75,15.0,12.0,17.0,29.0,11.0,7.0,11.0,21.0,13.0,9.5,12.0,23.0,23.0,17.0,21.0,34.0,126.0
11,QFiMebTj,26/08/2024,13:00,BULGARIA - PARVA LIGA,Septemvri Sofia,Lok. Plovdiv,ROUND 6,4.75,3.6,1.73,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.1,1.67,4.4,1.2,1.98,1.88,8.5,6.0,7.5,13.0,10.0,7.0,9.0,17.0,23.0,15.0,21.0,34.0,51.0,41.0,51.0,67.0,1000.0
12,0ITCRgIP,26/08/2024,13:00,ROMANIA - LIGA 1,Gloria Buzau,U. Cluj,ROUND 7,4.2,3.4,1.85,1.36,3.0,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,2.0,1.73,4.15,1.22,2.0,1.85,8.5,6.5,8.0,15.0,10.0,6.5,9.0,17.0,21.0,15.0,17.0,29.0,41.0,41.0,41.0,51.0,351.0
