Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,MNlSpzKE,27/08/2024,08:00,THAILAND - THAI LEAGUE 1,Lamphun Warrior,Nong Bua Pitchaya,ROUND 4,1.6,3.95,5.0,1.35,2.95,1.04,8.25,1.23,3.8,1.7,2.07,2.62,1.44,4.4,1.17,1.72,2.0,1.62,2.22,,,8.25,15.5,32.0,90.0,7.7,7.7,16.0,45.0,8.0,8.0,15.0,45.0,12.0,12.0,23.0,60.0,450.0
2,YspjCFDk,27/08/2024,09:00,THAILAND - THAI LEAGUE 1,Port MTI FC,Sukhothai,ROUND 4,1.21,6.2,10.5,1.2,4.0,1.02,10.0,1.1,5.8,1.33,3.05,1.83,1.91,2.75,1.4,1.78,1.93,,,,,10.5,40.0,90.0,300.0,11.25,13.0,32.0,110.0,8.0,9.75,22.0,75.0,8.25,10.0,23.0,75.0,450.0
3,MZInwOwB,27/08/2024,09:00,INDONESIA - LIGA 1,Borneo,Bali United,ROUND 3,1.78,3.7,3.85,1.29,3.28,12.0,1.01,1.19,3.7,1.57,2.1,2.37,1.45,4.45,1.15,1.55,2.15,1.75,1.95,,,14.0,13.5,23.0,60.0,9.25,7.5,13.0,32.0,10.0,8.25,13.0,32.0,15.5,13.0,20.0,45.0,300.0
4,U7G8VxeL,27/08/2024,10:00,UZBEKISTAN - SUPER LEAGUE,Bunyodkor,OKMK,ROUND 17,3.95,3.25,1.9,1.42,2.47,1.02,8.6,1.3,2.95,1.93,1.78,2.95,1.29,6.4,1.07,1.72,1.9,,,1.85,1.85,9.0,7.2,9.25,17.0,10.5,6.3,8.25,15.0,22.0,13.5,14.0,25.0,65.0,40.0,45.0,65.0,500.0
5,WbBrfc8U,27/08/2024,12:45,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Fateh,Al Ahli SC,ROUND 2,5.25,4.75,1.53,1.25,3.75,1.02,11.0,1.13,5.5,1.44,2.63,2.1,1.67,3.5,1.29,1.57,2.25,5.0,1.17,2.43,1.53,21.0,11.0,9.5,12.0,21.0,9.5,9.0,11.0,34.0,17.0,15.0,19.0,51.0,34.0,34.0,41.0,126.0
6,zuKR5QIr,27/08/2024,13:30,URUGUAY - PRIMERA DIVISION,Racing Montevideo,Wanderers,CLAUSURA ,2.2,3.1,3.4,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.2,1.65,1.33,3.3,8.5,9.5,17.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,29.0,51.0,301.0
7,vDvyI9YA,27/08/2024,14:00,SWEDEN - SUPERETTAN,Utsikten,Orebro,ROUND 20,2.63,3.25,2.6,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.62,2.2,2.5,1.5,1.5,2.5,12.0,10.0,13.0,26.0,10.0,6.5,10.0,21.0,15.0,10.0,12.0,26.0,26.0,21.0,26.0,41.0,151.0
8,0MuXIkJ4,27/08/2024,14:00,SWEDEN - SUPERETTAN,Brage,Helsingborg,ROUND 20,2.25,3.4,3.1,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.0,1.13,1.7,2.05,2.2,1.65,1.35,3.1,11.0,10.0,15.0,34.0,8.5,6.5,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,26.0,41.0,201.0
9,ng45qdWp,27/08/2024,14:00,NORWAY - OBOS-LIGAEN,Kongsvinger,Sandnes,ROUND 20,1.33,4.75,7.5,1.2,4.33,1.02,21.0,1.1,7.0,1.36,3.1,1.83,1.83,3.0,1.36,1.62,2.2,1.35,3.1,1.1,7.0,21.0,29.0,41.0,81.0,12.0,11.0,23.0,51.0,9.0,9.5,15.0,41.0,10.0,10.0,19.0,41.0,126.0
10,f7ehE0gn,27/08/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Raed,Al Qadisiya,ROUND 2,5.25,3.75,1.62,1.3,3.4,1.01,13.0,1.2,4.33,1.62,2.25,2.5,1.5,4.33,1.2,1.67,2.1,5.0,1.17,2.25,1.63,13.0,9.0,9.0,13.0,17.0,7.5,8.5,13.0,29.0,17.0,13.0,21.0,51.0,41.0,41.0,41.0,151.0
