Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,Sfl8WFr2,05/01/2025,04:00,HONG KONG - PREMIER LEAGUE,North District,Hong Kong Rangers,ROUND 11,2.7,3.65,2.25,,,,,,,1.5,2.27,2.15,1.55,3.35,1.23,1.44,2.42,,,,,16.5,11.75,14.0,24.0,13.5,7.7,9.25,16.0,17.5,10.25,11.25,20.0,32.0,19.0,21.0,35.0,175.0
2,8jRffJz9,05/01/2025,05:30,HONG KONG - PREMIER LEAGUE,Hong Kong FC,Tai Po,ROUND 11,12.0,6.0,1.19,,,,,,,1.37,2.62,1.9,1.72,2.87,1.31,1.87,1.75,,,,,19.0,9.5,7.0,7.4,40.0,13.0,9.5,10.0,110.0,40.0,25.0,26.0,450.0,150.0,110.0,100.0,700.0
3,xWvq68oK,05/01/2025,08:00,SPAIN - COPA DEL REY,Ourense CF,Valladolid,1/16-FINALS,4.33,3.5,1.83,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.1,1.67,4.15,1.22,2.0,1.85,7.5,6.0,7.5,15.0,9.5,6.5,9.0,17.0,21.0,15.0,19.0,34.0,51.0,41.0,51.0,67.0,501.0
4,nsr0DzBE,05/01/2025,08:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Felgueiras,ROUND 17,3.9,3.5,1.83,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,3.4,1.3,7.0,1.1,1.83,1.83,3.9,1.24,2.0,1.85,10.0,7.0,8.5,15.0,11.0,7.0,8.5,15.0,21.0,13.0,15.0,26.0,41.0,34.0,41.0,51.0,251.0
5,IP6E7LMO,05/01/2025,08:00,SPAIN - COPA DEL REY,Elche,Las Palmas,1/16-FINALS,2.4,3.1,2.9,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,1.95,1.8,2.35,1.58,1.4,2.85,8.0,8.0,13.0,29.0,7.0,6.0,11.0,26.0,11.0,10.0,15.0,41.0,23.0,21.0,34.0,51.0,351.0
6,ID4BBoKb,05/01/2025,08:30,ITALY - SERIE C,Spal,Perugia,GROUP B ,2.45,2.82,2.95,1.45,2.57,1.09,6.1,1.39,2.77,2.15,1.62,3.65,1.24,6.4,1.08,1.8,1.9,2.42,1.52,1.38,2.87,6.1,8.0,15.0,40.0,7.4,5.6,10.5,28.0,12.0,9.25,13.5,37.0,28.0,22.0,32.0,70.0,600.0
7,8M3f4TA5,05/01/2025,09:00,MALTA - PREMIER LEAGUE,Floriana,Naxxar,SECOND STAGE ,1.25,4.75,12.5,,,,,1.22,3.45,1.65,1.98,2.55,1.39,,,2.15,1.55,,,,,11.5,30.0,110.0,500.0,6.2,10.0,37.0,200.0,5.5,9.0,26.0,120.0,7.1,11.5,35.0,150.0,
8,joNcROEb,05/01/2025,09:00,SCOTLAND - PREMIERSHIP,Hibernian,Rangers,ROUND 22,5.25,4.2,1.57,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,2.5,1.53,4.33,1.22,1.67,2.1,5.0,1.17,2.38,1.55,15.0,9.0,8.5,12.0,17.0,8.5,8.5,12.0,29.0,17.0,15.0,21.0,51.0,41.0,41.0,41.0,151.0
9,2VJyO0SE,05/01/2025,11:00,ENGLAND - PREMIER LEAGUE,Fulham,Ipswich,ROUND 20,1.55,4.2,5.75,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.8,1.95,1.53,2.43,1.15,5.5,13.0,19.0,34.0,67.0,8.5,9.0,19.0,41.0,8.5,9.0,19.0,41.0,13.0,13.0,26.0,51.0,301.0
10,nXKieQZH,05/01/2025,11:00,ITALY - SERIE C,Legnago Salus,Campobasso,GROUP B ,3.5,3.25,1.98,1.5,2.42,1.09,6.2,1.42,2.65,2.25,1.57,3.95,1.21,6.9,1.07,2.02,1.7,3.4,1.26,1.78,1.98,6.2,6.0,8.5,17.0,8.5,6.4,9.0,18.5,17.5,13.0,18.0,37.0,50.0,37.0,55.0,110.0,900.0
