Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,z7QpYdz9,29/08/2024,08:00,THAILAND - THAI LEAGUE 1,Nakhon Pathom,Bangkok Utd,ROUND 4,6.3,4.5,1.44,1.33,3.05,1.04,8.5,1.21,3.95,1.65,2.15,2.52,1.47,4.2,1.19,1.83,1.87,,,,,8.5,7.6,7.1,9.5,18.0,8.75,8.25,11.25,40.0,19.5,18.0,25.0,120.0,65.0,60.0,80.0,600.0
2,KbrbAgr2,29/08/2024,09:00,THAILAND - THAI LEAGUE 1,Khonkaen Utd.,Buriram,ROUND 4,11.0,5.4,1.24,1.26,3.5,1.03,9.5,1.14,4.85,1.45,2.55,2.07,1.7,3.3,1.28,1.87,1.83,,,,,9.5,8.75,7.0,7.9,35.0,11.25,8.75,10.0,90.0,32.0,21.0,24.0,350.0,120.0,90.0,90.0,600.0
3,MsFZQwwh,29/08/2024,12:55,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Kholood,ROUND 2,2.5,3.4,2.7,1.33,3.25,1.04,9.0,1.22,4.0,1.75,2.05,2.75,1.4,5.0,1.14,1.62,2.2,2.43,1.53,1.48,2.6,12.0,11.0,15.0,26.0,10.0,6.5,11.0,21.0,13.0,10.0,12.0,26.0,23.0,19.0,26.0,41.0,151.0
4,hviTvK0C,29/08/2024,13:00,MALTA - PREMIER LEAGUE,Balzan,Naxxar,ROUND 3,2.82,3.05,2.45,1.4,2.52,1.05,7.35,1.32,2.85,1.93,1.7,3.1,1.27,7.0,1.08,1.7,1.91,,,,,9.0,7.8,12.0,27.0,8.75,5.9,9.25,21.0,14.5,10.25,13.5,30.0,35.0,24.0,32.0,65.0,500.0
5,vyRgQKoJ,29/08/2024,13:00,MALTA - PREMIER LEAGUE,Marsaxlokk,Birkirkara,ROUND 3,2.5,3.05,2.77,1.44,2.4,1.08,6.98,1.4,2.55,2.15,1.55,3.6,1.2,7.5,1.07,1.87,1.75,,,,,7.6,7.5,13.0,32.0,7.0,5.9,10.5,26.0,11.5,9.75,15.5,40.0,27.0,23.0,37.0,90.0,800.0
6,4EC8OtZ0,29/08/2024,14:45,BRAZIL - BRASILEIRO WOMEN,Sao Paulo W,Gremio W,PLAY OFFS ,1.44,4.15,6.4,1.3,3.22,1.01,10.9,1.21,3.55,1.62,2.02,2.45,1.42,4.7,1.15,1.78,1.83,,,,,12.5,17.5,40.0,150.0,7.5,8.25,20.0,70.0,7.2,8.0,17.5,60.0,10.0,11.25,24.0,75.0,600.0
7,I98rPH74,29/08/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Khaleej,Al Shabab,ROUND 2,3.8,3.4,1.85,1.36,3.0,1.05,8.5,1.25,3.75,1.8,2.0,3.0,1.36,5.0,1.14,1.73,2.0,3.7,1.26,1.9,1.9,11.0,8.0,9.5,15.0,13.0,7.0,9.0,15.0,21.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
8,jN6jNexH,29/08/2024,15:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ittihad,Al Taawon,ROUND 2,1.75,3.5,4.2,1.29,3.5,1.01,15.0,1.17,4.5,1.6,2.3,2.38,1.53,4.33,1.2,1.57,2.25,1.78,2.03,1.23,4.1,15.0,17.0,23.0,41.0,10.0,7.5,15.0,29.0,10.0,9.0,12.0,34.0,15.0,13.0,21.0,41.0,126.0
9,EguxwbVO,29/08/2024,15:15,MALTA - PREMIER LEAGUE,Gzira,Mosta,ROUND 3,1.62,3.7,4.85,1.38,2.6,1.04,7.85,1.31,2.87,1.91,1.7,3.1,1.27,6.5,1.1,1.93,1.7,1.93,1.78,,,9.5,12.0,27.0,90.0,6.1,7.3,16.5,55.0,7.0,8.25,19.0,60.0,11.75,14.0,32.0,100.0,900.0
10,fq9tlOwQ,29/08/2024,15:30,MALTA - PREMIER LEAGUE,Hibernians,Sliema,ROUND 3,3.4,2.9,2.22,1.5,2.27,1.08,6.5,1.47,2.35,2.32,1.47,3.95,1.17,9.0,1.05,1.98,1.65,,,,,6.5,6.0,9.5,22.0,7.8,5.7,9.25,21.0,16.5,12.5,17.0,40.0,50.0,37.0,55.0,110.0,1000.0
