Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,WzDnjwCM,20/02/2025,00:05,MEXICO - LIGA MX,Santos Laguna,Cruz Azul,CLAUSURA ,7.0,4.75,1.39,1.29,3.5,1.02,17.0,1.13,5.0,1.57,2.35,2.37,1.5,4.33,1.17,1.75,2.0,6.6,1.11,2.85,1.4,15.0,8.5,7.5,10.0,21.0,9.0,8.5,11.0,41.0,21.0,17.0,21.0,81.0,41.0,41.0,51.0,201.0
2,YFoH82KM,20/02/2025,11:00,INDIA - ISL,Mohammedan,Jamshedpur,ROUND 23,3.5,3.4,1.91,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.62,2.2,3.45,1.3,1.83,1.98,13.0,9.0,10.0,17.0,13.0,7.0,9.0,15.0,21.0,13.0,13.0,23.0,41.0,26.0,29.0,41.0,151.0
3,CQtqHQnJ,20/02/2025,12:00,NIGERIA - NPFL,Katsina Utd,Enyimba,ROUND 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,SCPWFavK,20/02/2025,12:15,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Fateh,Al Orubah,ROUND 21,1.75,3.7,4.0,1.33,3.25,1.04,9.0,1.22,4.0,1.7,2.1,2.63,1.44,4.5,1.17,1.73,2.0,1.75,2.05,1.23,4.1,12.0,13.0,23.0,41.0,8.0,7.5,15.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,41.0,151.0
5,nTK6SxOP,20/02/2025,12:30,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Feiha,Al Khaleej,ROUND 21,2.5,3.0,2.75,1.5,2.5,1.08,7.0,1.4,2.75,2.35,1.57,4.33,1.2,8.0,1.06,2.0,1.73,2.5,1.5,1.43,2.75,7.5,8.0,13.0,29.0,7.5,6.0,11.0,26.0,12.0,11.0,17.0,41.0,23.0,23.0,41.0,51.0,800.0
6,x6cfOsfn,20/02/2025,13:30,NIGERIA - NPFL,Remo Stars,Kwara,ROUND 25,1.36,3.85,10.5,1.44,2.42,1.09,6.0,1.38,2.6,2.12,1.57,3.55,1.21,,,2.47,1.42,,,,,7.4,20.0,80.0,450.0,4.6,8.25,35.0,200.0,5.0,9.25,30.0,175.0,7.9,14.5,50.0,200.0,101.0
7,zJxohdnD,20/02/2025,14:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Raed,ROUND 21,1.85,3.6,3.6,1.36,3.0,1.05,8.5,1.29,3.5,1.88,1.93,3.25,1.33,5.5,1.13,1.73,2.0,1.88,1.93,1.28,3.55,11.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,9.0,15.0,34.0,15.0,15.0,26.0,51.0,400.0
8,MuUNCHjL,20/02/2025,17:00,JAMAICA - PREMIER LEAGUE,Mount Pleasant,Chapelton,ROUND 23,1.16,6.6,13.0,,,,,,,1.33,2.8,1.8,1.8,2.7,1.35,1.93,1.7,,,,,21.0,45.0,120.0,500.0,10.25,15.0,45.0,175.0,7.1,10.25,28.0,110.0,7.1,10.25,28.0,110.0,700.0
9,2VDlbIyS,20/02/2025,17:00,JAMAICA - PREMIER LEAGUE,Tivoli,Vere United,ROUND 23,1.47,4.3,5.5,,,,,1.21,3.5,1.5,2.25,2.2,1.53,3.45,1.22,1.62,2.02,,,,,16.0,19.5,37.0,100.0,9.0,8.75,17.5,50.0,8.25,8.25,15.0,45.0,11.0,11.0,20.0,55.0,350.0
10,n3kLhdak,20/02/2025,17:00,JAMAICA - PREMIER LEAGUE,Humble Lions,Waterhouse,ROUND 23,3.95,3.3,1.88,1.42,2.45,,,1.32,2.85,1.93,1.7,3.15,1.26,,,1.78,1.82,,,1.85,1.85,9.0,6.6,8.5,16.0,10.75,6.4,8.25,15.5,22.0,13.0,15.0,29.0,60.0,37.0,45.0,75.0,600.0
11,YJmTjzU1,20/02/2025,18:30,JAMAICA - PREMIER LEAGUE,Cavalier,Harbour View,ROUND 23,1.62,3.65,5.0,,,,,1.25,3.2,1.75,1.85,2.75,1.34,3.7,1.19,1.75,1.85,,,,,10.5,13.5,29.0,90.0,7.0,7.2,16.0,50.0,7.8,8.0,15.5,50.0,12.5,12.5,25.0,70.0,600.0
12,rHPavviT,20/02/2025,19:00,SOUTH AMERICA - COPA LIBERTADORES,Monagas (Ven),Cerro Porteno (Par),QUALIFICATION ,3.6,3.2,2.05,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,3.45,1.3,1.75,2.05,8.5,7.0,9.5,19.0,9.5,6.0,9.0,19.0,17.0,13.0,15.0,29.0,41.0,34.0,41.0,51.0,301.0
13,tQAf7eEr,20/02/2025,20:00,JAMAICA - PREMIER LEAGUE,Montego Bay,Racing United,ROUND 23,1.44,4.15,6.5,1.39,2.57,,,1.26,3.15,1.78,1.82,2.82,1.32,,,1.98,1.65,,,,,10.5,16.0,40.0,150.0,6.2,8.25,21.0,75.0,6.3,8.25,21.0,75.0,9.25,12.5,30.0,110.0,1000.0
14,rw1i9kNh,20/02/2025,20:00,NICARAGUA - LIGA PRIMERA,Ocotal,Sport Sebaco,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,rgPWhQl1,20/02/2025,20:30,COLOMBIA - PRIMERA A,U. Magdalena,Millonarios,APERTURA ,2.9,3.0,2.6,1.62,2.2,1.11,6.5,1.57,2.25,2.7,1.44,6.0,1.13,15.0,1.03,2.25,1.57,2.85,1.4,1.48,2.6,6.0,6.0,11.0,26.0,6.5,6.0,11.0,26.0,13.0,12.0,21.0,41.0,34.0,29.0,41.0,81.0,101.0
16,f5At0v7F,20/02/2025,21:00,JAMAICA - PREMIER LEAGUE,Arnett Gardens,Portmore,ROUND 23,2.35,2.95,3.05,1.44,2.4,,,1.38,2.6,2.1,1.57,3.5,1.22,,,1.82,1.8,1.98,1.75,,,7.6,7.9,15.0,40.0,7.1,5.8,11.25,32.0,11.25,9.25,15.0,45.0,25.0,20.0,32.0,80.0,700.0
17,vqulEn5s,20/02/2025,21:30,SOUTH AMERICA - COPA LIBERTADORES,Deportes Tolima (Col),FBC Melgar (Per),QUALIFICATION ,1.62,3.2,6.5,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.5,1.5,1.6,2.3,1.11,6.6,6.0,12.0,34.0,81.0,5.0,7.0,23.0,51.0,6.0,9.5,23.0,67.0,11.0,17.0,41.0,101.0,
18,foxVxpct,20/02/2025,22:00,MEXICO - LIGA DE EXPANSION MX,Correcaminos,Dorados de Sinaloa,CLAUSURA ,2.77,3.35,2.32,1.4,2.52,,,1.24,3.3,1.72,1.9,2.65,1.36,3.7,1.19,1.57,2.1,2.7,1.4,1.51,2.36,11.25,9.0,12.5,24.0,10.5,6.6,9.0,18.0,16.0,10.0,12.0,25.0,35.0,22.0,26.0,50.0,300.0
19,v5f07Ti5,20/02/2025,22:00,NICARAGUA - LIGA PRIMERA,Rancho Santana,Diriangen,CLAUSURA ,6.0,4.33,1.4,,,,,1.19,3.75,1.53,2.38,2.2,1.52,3.5,1.22,1.72,1.9,,,1.95,1.85,15.0,8.5,8.0,9.5,21.0,9.5,9.5,13.0,34.0,21.0,19.0,26.0,51.0,41.0,41.0,51.0,450.0
