Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,Qa3qHr1s,09/04/2024,07:00,CHINA - SUPER LEAGUE,Nantong Zhiyun,Shanghai Port,ROUND 5,6.5,4.33,1.5,1.36,3.0,1.04,13.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,2.0,1.75,5.9,1.13,2.6,1.48,11.0,6.5,7.0,10.0,15.0,8.0,8.5,13.0,34.0,19.0,19.0,29.0,67.0,51.0,51.0,67.0,401.0
2,rPRqRvdk,09/04/2024,08:30,INDIA - ISL,Jamshedpur,Goa,-,4.5,3.75,1.73,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.67,2.1,4.25,1.21,2.08,1.73,13.0,8.5,9.0,15.0,15.0,7.5,8.5,13.0,23.0,15.0,13.0,23.0,51.0,34.0,34.0,41.0,151.0
3,ryblG2Gm,09/04/2024,08:35,CHINA - SUPER LEAGUE,Shandong Taishan,Henan Songshan Longmen,ROUND 5,1.5,4.75,6.0,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.95,1.8,1.48,2.6,1.15,5.5,13.0,15.0,29.0,67.0,7.0,9.0,17.0,41.0,7.0,8.5,19.0,41.0,10.0,12.0,26.0,51.0,301.0
4,MRdhFMVg,09/04/2024,08:35,CHINA - SUPER LEAGUE,Beijing Guoan,Shenzhen Xinpengcheng,ROUND 5,1.4,4.75,8.0,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,2.25,1.57,1.4,2.85,1.1,7.0,9.5,15.0,41.0,101.0,5.5,8.5,23.0,51.0,6.0,8.5,23.0,67.0,9.0,13.0,34.0,81.0,201.0
5,GlddEto0,09/04/2024,09:00,CHINA - SUPER LEAGUE,Shanghai Shenhua,Wuhan Three Towns,ROUND 5,1.4,4.5,8.0,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.95,1.8,1.4,2.85,1.11,6.8,12.0,19.0,41.0,81.0,7.0,8.5,21.0,51.0,7.0,8.5,19.0,51.0,9.5,12.0,26.0,51.0,301.0
6,QuuUT8We,09/04/2024,10:00,CAMEROON - ELITE ONE,Canon Yaounde,Victoria United,CHAMPIONSHIP GROUP ,2.52,2.87,2.75,1.53,2.1,1.08,6.1,1.5,2.27,2.54,1.43,5.05,1.12,11.0,1.01,2.1,1.7,,,,,6.4,5.7,10.25,25.0,5.4,5.0,9.0,22.0,9.25,8.5,14.0,35.0,22.0,20.0,35.0,80.0,101.0
7,MJKLOUPm,09/04/2024,10:30,INDIA - I-LEAGUE,Aizawl,TRAU FC,ROUND 18,1.45,4.5,5.5,1.2,4.0,1.01,16.0,1.09,5.65,1.39,2.57,1.93,1.7,2.95,1.3,1.52,2.22,,,,,19.5,22.0,40.0,110.0,11.0,9.75,17.5,45.0,9.5,8.5,14.5,40.0,11.75,10.5,17.5,45.0,250.0
8,QmHlQbBe,09/04/2024,11:00,INDIA - ISL,Chennaiyin,North East Utd,-,2.2,3.5,3.1,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,2.25,1.63,1.4,2.85,13.0,12.0,17.0,34.0,9.5,7.0,11.0,23.0,12.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
9,4WwYSSo2,09/04/2024,12:00,CAMEROON - ELITE ONE,Dynamo Douala,Colombe,CHAMPIONSHIP GROUP ,2.3,2.87,3.1,1.55,2.07,1.07,6.3,1.5,2.27,2.32,1.47,4.85,1.13,10.0,1.02,2.07,1.72,,,,,6.3,6.0,11.5,32.0,5.2,5.0,9.75,27.0,8.25,8.0,14.5,40.0,18.0,17.5,32.0,80.0,101.0
10,MiO7n80j,09/04/2024,12:30,BULGARIA - PARVA LIGA,Lok. Sofia,Beroe,ROUND 28,2.7,3.0,2.8,1.5,2.5,1.1,7.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,2.6,1.48,1.43,2.75,7.0,7.5,13.0,29.0,7.5,6.0,11.0,26.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,51.0,351.0
11,fek2eoCb,09/04/2024,13:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Decic,Buducnost,ROUND 29,3.15,3.0,2.3,1.47,2.32,1.05,8.0,1.36,2.67,2.05,1.6,3.4,1.23,7.6,1.05,1.78,1.82,,,,,7.9,7.0,10.75,23.0,8.5,5.8,9.0,20.0,16.0,11.0,14.5,32.0,40.0,29.0,40.0,75.0,600.0
