Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,fRBf4tT8,04/03/2024,00:00,MEXICO - LIGA MX,Club Tijuana,Club Leon,CLAUSURA ,2.2,3.5,3.2,1.39,3.05,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,2.2,1.65,1.38,3.0,15.0,13.0,17.0,34.0,10.0,7.0,11.0,23.0,12.0,9.0,12.0,26.0,21.0,17.0,21.0,41.0,126.0
2,vqaTzItH,04/03/2024,05:00,INDONESIA - LIGA 1,Barito Putera,Bali United,ROUND 27,2.5,3.25,2.62,1.32,3.1,1.01,11.0,1.22,3.45,1.65,1.98,2.55,1.4,4.85,1.13,1.53,2.2,,,,,11.75,10.25,15.0,30.0,10.25,6.5,9.5,20.0,14.5,9.25,11.5,25.0,29.0,19.0,23.0,45.0,250.0
3,MLTbjEms,04/03/2024,07:00,GHANA - PREMIER LEAGUE,Samartex,Nations FC,ROUND 19,1.55,3.35,6.0,1.52,2.12,,,1.47,2.32,2.32,1.47,4.7,1.17,8.45,1.04,,,1.72,1.88,,,6.5,9.25,26.0,100.0,4.05,6.1,17.5,70.0,5.0,7.5,20.0,80.0,8.5,13.0,35.0,150.0,
4,rJSOKug8,04/03/2024,08:00,ARMENIA - PREMIER LEAGUE,Pyunik Yerevan,West Armenia,ROUND 23,1.19,5.7,10.5,1.22,3.75,1.01,13.0,1.15,4.8,1.5,2.45,2.1,1.57,3.65,1.25,2.03,1.75,,,,,15.5,24.0,65.0,250.0,6.9,10.5,28.0,110.0,5.4,8.25,22.0,90.0,5.9,9.0,25.0,90.0,450.0
5,f9CYLS96,04/03/2024,08:00,INDIA - I-LEAGUE,Sreenidi Deccan,Real Kashmir,ROUND 18,1.72,3.55,4.35,1.35,2.94,1.01,9.8,1.25,3.2,1.8,1.91,2.75,1.34,5.45,1.1,1.7,1.91,,,,,10.75,12.5,25.0,70.0,7.4,7.0,14.0,40.0,8.5,8.0,14.5,45.0,14.0,13.5,24.0,65.0,500.0
6,r7MdQRJj,04/03/2024,08:30,THAILAND - THAI LEAGUE 1,Trat FC,Ratchaburi,ROUND 20,3.7,3.45,1.93,1.39,2.77,1.05,7.7,1.26,3.5,1.8,1.95,2.82,1.38,4.85,1.14,1.65,2.1,,,1.85,1.9,7.7,8.0,9.75,17.0,11.75,6.7,8.25,14.5,21.0,12.0,13.0,23.0,55.0,32.0,35.0,55.0,400.0
7,jJvpxzgF,04/03/2024,08:30,IRAQ - SUPER LEAGUE,Al-Hudod,Erbil,ROUND 18,2.52,2.75,2.87,1.55,2.07,,,1.47,2.35,,,,,,,,,,,,,6.3,6.0,11.0,28.0,5.6,4.8,9.0,23.0,9.5,8.25,13.0,32.0,22.0,19.5,30.0,65.0,
8,M7lYZydN,04/03/2024,09:00,INDONESIA - LIGA 1,Persis Solo,PSM Makassar,ROUND 27,2.45,3.3,2.65,1.42,2.47,10.5,1.01,1.23,3.4,1.7,1.93,2.57,1.39,5.0,1.12,1.55,2.15,,,,,11.75,10.5,15.0,32.0,9.75,6.5,9.75,20.0,13.5,9.25,11.75,25.0,27.0,19.0,24.0,45.0,300.0
9,8CrUWftQ,04/03/2024,10:00,NETHERLANDS - EERSTE DIVISIE,Maastricht,Dordrecht,ROUND 28,2.5,4.2,2.4,1.24,3.85,1.01,23.0,1.1,7.0,1.33,3.4,1.83,1.83,3.0,1.36,1.33,3.25,2.43,1.53,1.58,2.35,29.0,17.0,19.0,26.0,17.0,9.5,11.0,17.0,19.0,11.0,11.0,17.0,29.0,17.0,19.0,26.0,67.0
10,fLplxRtE,04/03/2024,10:00,BULGARIA - PARVA LIGA,Arda,Pirin Blagoevgrad,ROUND 23,1.5,4.0,8.0,1.44,2.72,1.06,10.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,2.2,1.62,1.48,2.6,1.11,6.8,9.0,15.0,34.0,81.0,6.0,7.5,23.0,51.0,6.0,9.0,21.0,51.0,9.5,13.0,34.0,67.0,201.0
11,OrHxLnPC,04/03/2024,10:30,INDIA - I-LEAGUE,Churchill Brothers,Lajong,ROUND 18,2.1,3.25,3.25,1.36,2.88,1.01,9.3,1.25,3.2,1.8,1.91,2.72,1.34,5.35,1.1,1.62,2.05,,,,,10.5,10.25,17.5,45.0,8.5,6.4,11.25,28.0,11.25,8.5,12.5,32.0,21.0,16.0,23.0,50.0,350.0
12,nX23XJxD,04/03/2024,10:30,UZBEKISTAN - SUPER LEAGUE,Termez Surkhon,Pakhtakor,ROUND 1,4.8,3.4,1.7,1.45,2.37,1.04,7.8,1.36,2.67,2.02,1.62,3.35,1.23,7.4,1.04,1.98,1.65,,,,,8.0,5.9,7.3,13.0,10.75,6.7,8.25,14.5,26.0,16.5,18.5,32.0,90.0,55.0,65.0,110.0,
13,zNd5Y1nI,04/03/2024,11:00,INDIA - ISL,Hyderabad,North East Utd,-,5.5,4.2,1.5,1.36,2.9,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.83,1.83,5.75,1.14,2.5,1.5,13.0,7.5,7.5,11.0,17.0,8.5,8.5,12.0,34.0,19.0,17.0,26.0,67.0,41.0,41.0,51.0,251.0
14,4fCRFPoO,04/03/2024,11:00,NIGERIA - NPFL,Doma United,Sporting Lagos,ROUND 23,1.36,3.8,11.0,1.6,2.07,1.1,5.8,1.57,2.12,2.6,1.38,4.55,1.12,,,3.35,1.23,,,,,5.7,15.5,80.0,600.0,3.75,10.0,50.0,350.0,4.4,11.75,60.0,450.0,7.4,20.0,100.0,700.0,
15,U3jyvdO2,04/03/2024,11:00,IRAQ - SUPER LEAGUE,Al Naft,Al Quwa Al Jawiya,ROUND 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4Mrlyf8L,04/03/2024,11:00,IRAQ - SUPER LEAGUE,Naft Al-Basra,Al Karkh,ROUND 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,KIUZoade,04/03/2024,12:00,GHANA - PREMIER LEAGUE,Real Tamale,Bofoakwa Tano,ROUND 19,2.27,2.62,3.45,1.65,1.91,1.11,5.1,1.6,2.05,2.88,1.34,5.8,1.09,10.0,1.02,2.32,1.58,,,,,5.1,5.8,13.0,40.0,4.65,4.8,11.0,35.0,7.9,8.25,15.5,50.0,18.5,19.0,35.0,100.0,
18,8GOs99YC,04/03/2024,12:00,ROMANIA - LIGA 1,Sepsi Sf. Gheorghe,FC Voluntari,ROUND 29,1.62,3.6,5.0,1.47,2.72,1.05,11.0,1.3,3.4,2.0,1.85,3.4,1.3,7.0,1.1,2.0,1.73,1.65,2.2,1.18,4.8,9.5,12.0,26.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,19.0,41.0,12.0,15.0,29.0,67.0,1000.0
19,C0ZhWpW4,04/03/2024,12:00,NIGERIA - NPFL,Akwa United,Enyimba,ROUND 23,2.18,2.85,3.55,1.6,2.07,,,1.52,2.2,2.47,1.42,4.3,1.14,,,2.1,1.57,,,,,6.0,7.5,17.0,55.0,5.5,5.8,13.5,45.0,9.0,9.5,19.0,65.0,21.0,22.0,45.0,120.0,
20,UyplXQGb,04/03/2024,12:00,NIGERIA - NPFL,Kano Pillars,Abia Warriors,ROUND 23,1.65,3.3,5.4,1.5,2.25,,,1.4,2.5,2.15,1.55,3.65,1.2,,,2.1,1.57,,,,,7.2,11.0,30.0,120.0,5.3,6.7,18.5,75.0,6.7,8.5,21.0,80.0,12.0,15.5,37.0,120.0,
21,hG65Ds4D,04/03/2024,12:30,BULGARIA - PARVA LIGA,Hebar,Levski Sofia,ROUND 23,6.0,4.2,1.53,1.55,2.42,1.07,9.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.5,1.5,5.5,1.15,2.43,1.53,8.0,5.0,6.0,10.0,11.0,8.5,9.5,17.0,29.0,21.0,29.0,41.0,81.0,51.0,67.0,101.0,201.0
22,hSnC9ofP,04/03/2024,13:00,CROATIA - HNL,Rudes,Gorica,ROUND 25,4.0,3.1,1.91,1.5,2.52,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.91,1.8,3.9,1.24,1.88,1.98,8.0,6.5,8.5,17.0,11.0,6.0,9.0,17.0,21.0,15.0,15.0,29.0,41.0,34.0,41.0,51.0,351.0
23,bJx8vrL6,04/03/2024,13:15,BAHRAIN - PREMIER LEAGUE,Sitra,Al-Ahli Manama,ROUND 13,2.62,3.3,2.52,1.4,2.75,1.06,7.5,1.27,3.4,1.82,1.91,2.9,1.36,5.0,1.14,1.65,2.12,,,1.62,2.22,7.5,9.25,13.5,28.0,9.5,6.4,9.5,20.0,14.0,9.75,12.5,26.0,30.0,21.0,27.0,50.0,300.0
