Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,pllLgoGc,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Thanh Hoa,Viettel,ROUND 25,2.05,3.3,3.35,1.39,2.55,1.01,9.3,1.27,3.1,1.85,1.85,2.87,1.31,5.8,1.09,1.65,1.98,1.95,1.75,,,10.25,10.5,18.5,45.0,7.7,6.5,11.5,29.0,10.0,8.5,13.5,35.0,19.0,16.0,26.0,60.0,450.0
2,biWgwQVG,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Nam Dinh,Khanh Hoa,ROUND 25,1.05,8.75,40.0,1.13,5.1,46.0,41.0,1.04,8.2,1.25,3.2,1.62,2.02,2.32,1.47,2.62,1.38,,,,,21.0,175.0,1000.0,201.0,11.25,28.0,200.0,201.0,6.7,15.5,70.0,700.0,5.7,13.0,60.0,400.0,201.0
3,faZxs8Wi,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Ho Chi Minh,Quang Nam,ROUND 25,1.95,3.65,3.25,1.3,3.22,1.01,10.9,1.2,3.6,1.62,2.05,2.45,1.42,4.6,1.14,1.55,2.15,1.93,1.78,,,13.5,12.5,19.0,45.0,9.25,7.3,11.5,26.0,10.75,8.5,13.0,29.0,18.0,14.5,21.0,45.0,300.0
4,jRSoun14,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Hai Phong,Hanoi FC,ROUND 25,2.3,3.75,2.57,1.25,3.6,1.02,13.3,1.19,3.7,1.5,2.25,2.2,1.53,3.45,1.22,1.47,2.35,,,,,16.5,12.5,16.0,30.0,11.75,7.8,10.0,18.5,14.0,9.25,11.75,22.0,25.0,16.5,20.0,37.0,200.0
5,25niJ4vo,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Cong An Ha Noi,Gia Lai,ROUND 25,1.91,3.3,3.8,1.4,2.52,1.02,8.9,1.29,3.0,1.91,1.8,2.95,1.29,6.15,1.07,1.72,1.9,1.87,1.83,,,9.75,11.0,21.0,60.0,7.1,6.4,12.5,35.0,9.0,8.25,14.0,40.0,16.5,15.5,26.0,65.0,600.0
6,K6K2y40T,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Binh Duong,Binh Dinh,ROUND 25,2.92,3.35,2.22,1.35,2.94,1.01,9.7,1.25,3.2,1.8,1.91,2.75,1.34,5.5,1.1,1.62,2.02,,,,,11.0,8.5,11.25,22.0,10.5,6.6,9.0,17.5,16.5,10.5,12.5,26.0,37.0,23.0,29.0,55.0,350.0
7,Uu6YVsOj,25/06/2024,07:00,VIETNAM - V.LEAGUE 1,Song Lam Nghe An,Hong Linh Ha Tinh,ROUND 25,2.22,3.1,3.15,1.4,2.52,1.02,8.6,1.31,2.87,1.98,1.75,3.05,1.28,6.5,1.06,1.7,1.93,2.0,1.72,,,9.0,9.0,16.0,40.0,7.8,6.0,11.0,29.0,11.25,8.75,13.5,37.0,23.0,18.0,27.0,60.0,500.0
8,W0z2XqIB,25/06/2024,07:30,SOUTH KOREA - K LEAGUE 2,Seongnam,Asan,ROUND 19,2.2,3.4,2.88,1.4,2.75,1.05,11.0,1.3,3.4,1.98,1.83,3.4,1.3,7.0,1.1,1.73,2.0,2.25,1.63,1.4,2.85,11.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,11.0,9.5,15.0,29.0,21.0,19.0,26.0,41.0,201.0
9,2RVcYP25,25/06/2024,07:30,SOUTH KOREA - K LEAGUE 2,Jeonnam,Suwon Bluewings,ROUND 19,2.9,3.3,2.2,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.8,1.91,2.85,1.4,1.63,2.25,10.0,7.5,11.0,21.0,9.0,6.5,9.5,19.0,15.0,11.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
10,OzXgZ5ma,25/06/2024,07:30,SOUTH KOREA - K LEAGUE 2,Gyeongnam,Anyang,ROUND 19,2.8,3.3,2.25,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,2.75,1.43,1.58,2.35,11.0,8.5,12.0,21.0,9.5,6.5,9.5,19.0,15.0,11.0,15.0,29.0,29.0,23.0,29.0,51.0,201.0
11,vg26JZGt,25/06/2024,07:30,SOUTH KOREA - K LEAGUE 1,Suwon FC,Gwangju FC,ROUND 19,2.8,3.3,2.2,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.67,2.1,2.85,1.4,1.63,2.25,12.0,9.0,12.0,21.0,11.0,6.5,9.5,17.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,151.0
12,MHiBIgWn,25/06/2024,07:30,SOUTH KOREA - K LEAGUE 1,Gimcheon Sangmu,Daejeon,ROUND 19,1.85,3.5,3.5,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.8,1.91,1.93,1.93,1.28,3.55,11.0,11.0,19.0,41.0,7.5,7.0,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,26.0,51.0,251.0
13,GxfauDph,25/06/2024,08:00,CHINA - SUPER LEAGUE,Henan Songshan Longmen,Qingdao West Coast,ROUND 16,1.38,5.75,6.25,1.25,3.75,1.02,21.0,1.14,5.5,1.44,2.7,2.1,1.67,3.5,1.29,1.7,2.05,1.35,3.1,1.13,6.0,21.0,21.0,41.0,67.0,9.5,11.0,19.0,41.0,8.0,8.5,19.0,41.0,10.0,11.0,21.0,51.0,201.0
14,xhr8wiF4,25/06/2024,08:35,CHINA - SUPER LEAGUE,Shenzhen Xinpengcheng,Zhejiang Professional,ROUND 16,3.9,3.75,1.85,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.53,2.38,3.7,1.26,1.98,1.88,17.0,10.0,11.0,17.0,15.0,7.5,8.5,13.0,23.0,13.0,12.0,19.0,41.0,26.0,29.0,34.0,101.0
15,b1q4vXab,25/06/2024,08:35,CHINA - SUPER LEAGUE,Nantong Zhiyun,Tianjin Jinmen Tiger,ROUND 16,3.6,3.6,1.95,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.7,2.05,3.45,1.3,1.83,2.03,12.0,8.5,10.0,17.0,12.0,7.0,8.5,15.0,19.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
16,6RnCxBUA,25/06/2024,09:00,CHINA - SUPER LEAGUE,Wuhan Three Towns,Shanghai Port,ROUND 16,8.5,5.25,1.33,1.2,4.33,1.02,21.0,1.1,7.0,1.4,2.88,1.91,1.8,3.25,1.33,1.62,2.2,6.6,1.11,3.3,1.33,23.0,11.0,9.0,10.0,29.0,11.0,9.0,10.0,41.0,23.0,17.0,19.0,81.0,51.0,41.0,41.0,126.0
17,hUH7qulb,25/06/2024,12:00,UZBEKISTAN - SUPER LEAGUE,Olympic,Termez Surkhon,ROUND 13,2.0,3.27,3.81,1.48,2.47,1.05,7.2,1.4,2.64,2.29,1.58,4.2,1.17,8.2,1.03,1.98,1.79,,,,,,,,,,,,,,,,,,,,,
18,lW9sdyjH,25/06/2024,13:00,EGYPT - PREMIER LEAGUE,Smouha,Al Ahly,ROUND 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,8Yi0wQvE,25/06/2024,13:00,EGYPT - PREMIER LEAGUE,Al Ahly,Zamalek,ROUND 27,1.7,3.55,4.6,1.4,2.55,1.01,10.0,1.24,3.3,1.72,1.9,2.65,1.36,5.25,1.11,1.7,1.93,,,,,11.0,14.5,30.0,90.0,7.3,7.0,14.5,45.0,8.25,7.9,14.0,40.0,13.5,13.0,23.0,60.0,400.0
20,EJrjKmIf,25/06/2024,19:00,BRAZIL - SERIE B,Mirassol,Santos,ROUND 12,2.63,3.0,2.8,1.53,2.38,1.1,7.0,1.44,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,2.6,1.48,1.43,2.75,6.5,7.0,13.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,26.0,26.0,41.0,67.0,201.0
21,zZWbIRn7,25/06/2024,19:00,BRAZIL - SERIE B,America MG,Avai,ROUND 12,1.67,3.5,5.5,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,2.1,1.67,1.63,2.25,1.15,5.5,8.0,12.0,26.0,67.0,5.5,7.0,19.0,51.0,7.0,9.0,19.0,51.0,12.0,15.0,34.0,67.0,1250.0
22,ppvnLT2l,25/06/2024,21:00,BRAZIL - SERIE B,Ponte Preta,Ceara,ROUND 12,2.75,3.0,2.75,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,2.68,1.45,1.45,2.68,6.5,7.0,12.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,201.0
23,6RIANMOn,25/06/2024,21:30,BRAZIL - SERIE B,Amazonas,Coritiba,ROUND 12,2.88,2.75,2.88,1.62,2.2,1.13,6.0,1.5,2.5,2.7,1.44,5.5,1.14,13.0,1.04,2.1,1.67,2.75,1.43,1.43,2.75,5.5,7.0,12.0,29.0,7.0,5.5,12.0,29.0,12.0,12.0,17.0,41.0,29.0,29.0,41.0,67.0,201.0
