Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,2q1FqJ2k,27/09/2024,05:30,INDONESIA - LIGA 1,Bali United,Barito Putera,ROUND 7,1.52,3.75,6.1,1.29,3.28,1.03,12.4,1.2,3.6,1.62,2.02,2.42,1.44,3.7,1.19,1.65,1.98,,,,,12.0,19.0,45.0,150.0,7.6,7.6,18.5,60.0,7.8,7.8,14.5,50.0,11.5,11.5,21.0,55.0,400.0
2,Qo06kAKj,27/09/2024,07:30,SOUTH KOREA - K LEAGUE 1,Pohang,Incheon,ROUND 32,2.15,3.4,3.3,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.8,1.91,2.1,1.7,1.35,3.1,9.5,9.5,17.0,34.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,19.0,29.0,51.0,251.0
3,vkllEgci,27/09/2024,07:30,SOUTH KOREA - K LEAGUE 1,Daejeon,Ulsan HD,ROUND 32,3.8,3.6,1.9,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.73,2.0,3.55,1.28,1.93,1.93,11.0,8.0,9.5,17.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,201.0
4,jcVh623k,27/09/2024,08:00,THAILAND - THAI LEAGUE 1,Muang Thong Utd,Khonkaen Utd.,ROUND 8,1.29,5.5,8.0,1.24,3.7,1.02,10.0,1.13,5.1,1.42,2.67,2.05,1.72,3.15,1.31,1.75,1.95,,,,,10.0,28.0,60.0,200.0,10.0,11.5,25.0,80.0,7.7,9.0,19.5,60.0,8.75,10.0,22.0,70.0,450.0
5,CjviVR2L,27/09/2024,08:45,SINGAPORE - PREMIER LEAGUE,Hougang,DPMM,ROUND 18,1.9,4.33,2.8,1.14,5.5,34.0,22.0,1.03,11.0,1.22,4.2,1.5,2.37,2.2,1.58,1.25,3.75,1.88,1.82,,,34.0,26.0,29.0,41.0,21.0,12.0,13.0,21.0,19.0,11.0,11.0,19.0,23.0,13.0,15.0,21.0,51.0
6,drfOscX1,27/09/2024,09:00,INDONESIA - LIGA 1,Persebaya,Dewa United,ROUND 7,2.1,3.0,3.55,1.4,2.52,1.01,10.4,1.26,3.15,1.82,1.88,2.75,1.34,5.5,1.07,1.57,2.1,1.98,1.75,,,9.75,11.5,21.0,55.0,8.0,6.0,11.5,30.0,11.0,8.25,11.5,32.0,22.0,16.0,23.0,45.0,300.0
7,4KLnSqQ8,27/09/2024,09:00,THAILAND - THAI LEAGUE 1,Bangkok Utd,Ratchaburi,ROUND 8,1.55,4.1,5.2,1.35,2.92,1.04,8.25,1.24,3.7,1.72,2.05,2.72,1.4,4.6,1.16,1.8,1.9,,,,,8.25,15.0,30.0,90.0,7.4,8.0,16.5,50.0,7.5,8.25,16.5,50.0,11.0,12.0,25.0,75.0,600.0
8,AoM4h1j3,27/09/2024,09:00,UZBEKISTAN - SUPER LEAGUE,Qizilqum,Metallurg Bekabad,ROUND 20,2.55,2.75,3.0,1.52,2.22,1.06,5.8,1.47,2.32,2.35,1.47,4.0,1.16,10.0,1.02,1.93,1.7,,,,,6.3,7.4,14.5,40.0,6.3,5.5,10.75,30.0,11.5,10.0,16.0,45.0,30.0,27.0,45.0,100.0,101.0
9,dSJKouTH,27/09/2024,10:00,ARMENIA - PREMIER LEAGUE,FC Gandzasar,Shirak Gyumri,ROUND 9,4.0,3.7,1.7,1.3,3.22,1.02,9.6,1.16,3.96,1.7,1.91,2.45,1.41,4.3,1.13,1.65,2.18,,,1.88,1.72,11.5,6.5,7.1,11.0,10.5,6.4,7.0,10.75,18.5,11.25,12.5,19.0,45.0,28.0,30.0,50.0,300.0
10,roizvRgc,27/09/2024,10:30,RUSSIA - PREMIER LEAGUE,Orenburg,Pari NN,ROUND 10,1.64,4.36,5.68,1.35,3.13,,,1.21,3.68,1.83,2.13,2.75,1.36,4.85,1.1,1.82,1.94,,,,,,,,,,,,,,,,,,,,,
11,SjElX6kI,27/09/2024,11:00,INDIA - ISL,East Bengal,Goa,ROUND 3,2.55,3.4,2.4,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,2.6,1.48,1.55,2.38,13.0,11.0,13.0,23.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,41.0,126.0
12,W0ADjuLF,27/09/2024,11:15,UZBEKISTAN - SUPER LEAGUE,OKMK,Lok. Tashkent,ROUND 20,1.75,3.4,4.55,1.38,2.81,1.02,8.8,1.31,2.87,1.93,1.7,3.1,1.27,5.7,1.06,1.85,1.75,,,,,9.0,11.75,26.0,80.0,6.2,6.7,15.0,45.0,7.7,8.25,16.0,50.0,13.5,14.5,29.0,80.0,700.0
13,xAiU0BRi,27/09/2024,11:30,BULGARIA - PARVA LIGA,Lok. Sofia,Hebar,ROUND 10,1.8,3.4,4.75,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.73,1.8,2.05,1.2,4.4,8.0,11.0,23.0,51.0,6.0,6.5,15.0,41.0,7.5,9.0,19.0,51.0,15.0,17.0,34.0,67.0,1250.0
