Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,E9am0ZN9,27/12/2024,05:30,INDONESIA - LIGA 1,Semen Padang,Arema FC,ROUND 17,3.85,3.2,1.93,1.4,2.73,,,1.32,2.82,1.93,1.7,3.15,1.26,7.2,1.04,1.78,1.83,,,1.82,1.9,8.75,6.6,8.75,17.0,10.5,6.2,8.25,16.0,21.0,13.0,14.5,29.0,60.0,37.0,45.0,70.0,600.0
2,S8JtpTlg,27/12/2024,05:35,AUSTRALIA - A-LEAGUE,Adelaide United,WS Wanderers,ROUND 10,1.67,4.5,4.2,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.8,2.0,3.0,1.4,1.36,3.0,1.68,2.15,1.26,3.7,29.0,21.0,29.0,41.0,15.0,10.0,15.0,26.0,13.0,9.0,12.0,23.0,17.0,12.0,15.0,29.0,67.0
3,lO7kr7J5,27/12/2024,08:45,AUSTRALIA - A-LEAGUE,Perth Glory,Macarthur FC,ROUND 10,3.75,4.0,1.85,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,2.2,1.67,4.0,1.25,1.5,2.5,3.45,1.3,2.01,1.89,19.0,11.0,11.0,17.0,17.0,8.0,8.5,13.0,23.0,13.0,12.0,19.0,41.0,26.0,26.0,34.0,101.0
4,zPmdbDhM,27/12/2024,09:00,INDONESIA - LIGA 1,Borneo,Persik Kediri,ROUND 17,1.39,4.35,7.2,1.3,3.22,1.01,11.5,1.21,3.5,1.65,2.0,2.47,1.42,4.8,1.12,1.85,1.75,,,,,12.0,19.0,50.0,175.0,7.1,8.75,23.0,80.0,6.8,8.25,19.0,75.0,9.25,11.0,26.0,90.0,700.0
5,67vShiGq,27/12/2024,09:00,INDONESIA - LIGA 1,PSS Sleman,Madura United,ROUND 17,2.05,3.25,3.45,1.39,2.57,1.01,9.7,1.27,3.1,1.8,1.8,2.82,1.32,5.85,1.07,1.65,2.0,,,,,9.75,10.25,18.5,50.0,8.0,6.3,11.75,32.0,10.5,8.25,13.0,35.0,19.5,15.5,24.0,55.0,400.0
6,M3E64Cht,27/12/2024,11:00,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Dundela,H&W Welders,ROUND 22,2.05,3.7,3.0,1.22,3.8,1.02,18.5,1.13,5.5,1.45,2.37,2.07,1.6,3.2,1.25,1.42,2.47,2.06,1.65,1.38,2.7,17.5,15.5,21.0,40.0,11.75,7.9,11.0,22.0,13.0,8.75,11.0,22.0,21.0,14.5,18.5,32.0,175.0
7,OSCDeH7N,27/12/2024,11:00,INDIA - ISL,Mohammedan,Odisha FC,ROUND 14,4.2,3.8,1.7,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.67,2.1,4.15,1.22,2.1,1.7,13.0,8.5,9.0,15.0,15.0,7.5,8.5,13.0,23.0,15.0,15.0,21.0,41.0,34.0,34.0,41.0,151.0
8,tCTf2NUG,27/12/2024,14:30,BELGIUM - JUPILER PRO LEAGUE,Leuven,Beerschot VA,ROUND 20,1.67,3.75,4.33,1.36,3.0,1.04,13.0,1.25,3.75,1.75,2.05,3.0,1.36,5.5,1.14,1.8,1.95,1.7,2.1,1.21,4.25,12.0,13.0,23.0,51.0,7.5,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,251.0
9,nm3yUYgC,27/12/2024,16:30,ENGLAND - PREMIER LEAGUE,Brighton,Brentford,ROUND 18,1.62,4.33,4.75,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.75,2.2,1.67,3.75,1.29,1.53,2.38,1.6,2.3,1.2,4.4,21.0,21.0,34.0,51.0,12.0,9.5,17.0,34.0,11.0,9.5,15.0,34.0,15.0,13.0,21.0,41.0,126.0
10,0h8LmOFN,27/12/2024,16:45,BELGIUM - JUPILER PRO LEAGUE,Anderlecht,Dender,ROUND 20,1.4,4.5,6.5,1.33,3.25,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.95,1.8,1.4,2.85,1.12,6.4,13.0,17.0,34.0,81.0,7.5,9.0,21.0,51.0,7.0,8.5,19.0,51.0,9.5,12.0,26.0,51.0,301.0
11,6DBTsgq2,27/12/2024,16:45,BELGIUM - JUPILER PRO LEAGUE,St. Truiden,Cercle Brugge KSV,ROUND 20,2.4,3.4,2.63,1.36,3.0,1.04,12.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.62,2.2,2.38,1.55,1.45,2.68,12.0,10.0,15.0,29.0,9.5,6.5,10.0,21.0,13.0,9.5,13.0,26.0,23.0,19.0,26.0,41.0,151.0
12,OMooDxlB,27/12/2024,16:45,SCOTLAND - CHAMPIONSHIP,Dunfermline,Falkirk,ROUND 19,3.9,3.5,1.73,1.44,2.63,1.06,8.0,1.33,3.25,2.05,1.8,3.5,1.29,6.5,1.1,1.91,1.8,4.0,1.23,2.03,1.78,9.5,6.5,8.0,13.0,11.0,7.0,9.0,15.0,21.0,15.0,17.0,29.0,41.0,34.0,41.0,51.0,1000.0
13,EZ4TVfPa,27/12/2024,17:15,ENGLAND - PREMIER LEAGUE,Arsenal,Ipswich,ROUND 18,1.13,10.0,17.0,1.2,4.33,1.01,23.0,1.11,6.5,1.36,3.2,1.91,1.91,3.2,1.36,2.2,1.62,1.12,6.4,,,23.0,41.0,81.0,351.0,11.0,21.0,41.0,126.0,7.5,13.0,41.0,101.0,7.0,12.0,41.0,126.0,501.0
14,M97esMwf,27/12/2024,17:15,PORTUGAL - LIGA PORTUGAL,Arouca,Gil Vicente,ROUND 16,2.25,3.25,3.2,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.05,1.7,2.25,1.63,1.35,3.1,7.5,8.0,15.0,34.0,6.5,6.0,12.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,67.0,451.0
15,faV4rusm,27/12/2024,21:00,COSTA RICA - PRIMERA DIVISION,Alajuelense,Herediano,APERTURA ,1.62,3.6,5.0,1.44,2.63,1.06,9.5,1.3,3.4,2.05,1.75,3.5,1.29,8.0,1.08,2.0,1.73,1.63,2.25,1.17,5.0,9.5,13.0,26.0,51.0,6.5,7.0,17.0,41.0,6.5,9.0,19.0,51.0,13.0,13.0,29.0,67.0,351.0
