Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,jkTVNxYj,29/12/2024,03:00,AUSTRALIA - A-LEAGUE,Western United,Brisbane Roar,ROUND 10,1.8,4.1,3.8,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.75,2.0,1.8,3.4,1.33,1.44,2.63,1.78,2.03,1.28,3.55,21.0,19.0,23.0,41.0,12.0,8.5,13.0,26.0,12.0,9.0,12.0,23.0,17.0,13.0,17.0,29.0,81.0
2,dhHwBjxS,29/12/2024,05:30,INDONESIA - LIGA 1,Persita,PSM Makassar,ROUND 17,3.6,3.05,2.05,1.4,2.55,1.03,7.7,1.34,2.75,2.0,1.65,3.25,1.24,6.9,1.04,1.8,1.82,,,1.75,1.98,8.5,6.7,9.25,18.5,9.5,6.2,8.75,17.5,18.5,12.0,15.0,30.0,50.0,35.0,40.0,75.0,700.0
3,MLXNvG4k,29/12/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,Penafiel,Benfica B,ROUND 16,2.55,3.3,2.6,1.4,2.75,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.67,2.1,2.5,1.5,1.48,2.6,11.0,9.5,13.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,151.0
4,StiI38U1,29/12/2024,09:00,INDONESIA - LIGA 1,Persis Solo,Persib Bandung,ROUND 17,4.65,3.45,1.7,1.4,2.73,1.02,8.3,1.31,2.87,1.91,1.7,3.1,1.27,6.35,1.06,1.85,1.75,,,1.95,1.75,9.25,6.2,7.5,13.0,12.0,6.7,8.25,14.5,27.0,15.0,16.5,29.0,80.0,50.0,50.0,80.0,700.0
5,tQhA5Uak,29/12/2024,09:00,INDONESIA - LIGA 1,Barito Putera,PSIS Semarang,ROUND 17,2.07,3.1,3.5,1.4,2.52,1.01,8.4,1.34,2.77,1.98,1.65,3.2,1.25,7.1,1.04,1.75,1.85,,,,,8.5,9.25,18.0,50.0,7.0,6.1,12.0,35.0,10.0,8.5,14.5,45.0,19.5,17.0,29.0,70.0,600.0
6,dI0RK1Ir,29/12/2024,09:00,THAILAND - THAI LEAGUE 1,Pathum United,Buriram,ROUND 8,3.9,3.3,1.93,1.36,2.9,1.05,7.9,1.23,3.75,1.7,2.05,2.6,1.44,4.4,1.17,1.57,2.27,,,1.85,1.9,7.9,8.75,10.5,18.5,13.5,6.5,8.0,14.0,25.0,12.5,11.5,20.0,65.0,32.0,30.0,40.0,250.0
7,8A5srjvn,29/12/2024,09:30,ENGLAND - LEAGUE ONE,Rotherham,Stockport County,ROUND 23,2.88,3.2,2.4,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.91,2.75,1.43,1.55,2.38,8.5,7.5,11.0,23.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,26.0,34.0,51.0,301.0
8,pxEeOemD,29/12/2024,09:30,ENGLAND - LEAGUE ONE,Charlton,Wycombe,ROUND 23,2.9,3.25,2.3,1.44,2.63,1.06,10.0,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.8,1.95,3.0,1.38,1.6,2.3,9.5,8.0,11.0,23.0,9.0,6.5,9.5,19.0,15.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
9,6i6oZjjm,29/12/2024,09:30,ENGLAND - LEAGUE TWO,Carlisle,Accrington,ROUND 23,2.6,3.4,2.6,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.73,2.0,2.5,1.5,1.48,2.6,10.0,8.5,13.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,51.0,201.0
10,vqaKBVqn,29/12/2024,09:30,ENGLAND - CHAMPIONSHIP,Preston,Sheffield Wed,ROUND 24,2.5,3.1,2.88,1.5,2.5,1.08,7.5,1.44,2.75,2.3,1.62,4.33,1.22,9.0,1.07,1.91,1.8,2.43,1.53,1.43,2.75,7.5,8.0,13.0,29.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,26.0,23.0,34.0,51.0,401.0
11,fLQ1glUH,29/12/2024,09:30,ENGLAND - CHAMPIONSHIP,Norwich,QPR,ROUND 24,1.7,3.7,4.75,1.4,2.75,1.05,11.0,1.29,3.75,1.93,1.93,3.4,1.33,6.0,1.13,1.83,1.83,1.68,2.15,1.19,4.5,11.0,13.0,23.0,51.0,7.0,7.0,15.0,41.0,8.0,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
12,CjlDia6E,29/12/2024,09:30,ENGLAND - LEAGUE TWO,Bromley,Swindon,ROUND 23,1.91,3.5,3.75,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.93,1.93,1.26,3.7,13.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
13,CdcS99Eb,29/12/2024,09:30,ENGLAND - CHAMPIONSHIP,Sheffield Utd,West Brom,ROUND 24,2.05,3.2,3.9,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,1.91,1.8,2.08,1.82,1.28,3.55,8.0,9.5,19.0,41.0,6.5,6.0,13.0,34.0,9.0,9.0,17.0,41.0,19.0,19.0,34.0,51.0,351.0
14,rwTnAGMG,29/12/2024,11:00,INDIA - ISL,Jamshedpur,Kerala Blasters,ROUND 14,2.6,3.5,2.3,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.5,2.5,2.6,1.48,1.58,2.35,17.0,12.0,15.0,23.0,13.0,7.5,9.5,17.0,17.0,11.0,11.0,21.0,29.0,19.0,23.0,34.0,101.0
15,dzIsapj4,29/12/2024,11:00,PORTUGAL - LIGA PORTUGAL 2,Mafra,Feirense,ROUND 16,2.35,3.2,3.0,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.0,1.73,2.3,1.6,1.38,3.0,7.5,8.0,15.0,34.0,7.0,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,900.0
