Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,hWCJcG4k,21/03/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Dorados de Sinaloa,Leones Negros,CLAUSURA ,5.4,3.65,1.6,1.45,2.55,1.07,6.8,1.34,3.0,2.02,1.75,3.35,1.28,5.9,1.1,2.0,1.72,,,2.27,1.6,6.8,6.0,6.9,11.5,12.5,7.1,8.25,13.5,30.0,17.5,19.0,32.0,110.0,65.0,70.0,110.0,900.0
2,t49Y2gnU,21/03/2024,07:30,INDIA - I-LEAGUE,Neroca FC,TRAU FC,ROUND 12,3.2,3.75,1.95,1.17,4.5,1.01,26.0,1.07,7.0,1.29,2.95,1.7,1.91,2.47,1.42,1.28,3.05,,,1.8,1.91,25.0,17.0,17.0,24.0,22.0,9.25,9.5,13.5,28.0,12.5,10.0,14.5,50.0,23.0,19.5,23.0,90.0
3,KvzGMiPS,21/03/2024,11:00,CAMEROON - ELITE ONE,Stade Renard,Canon Yaounde,CHAMPIONSHIP GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,OfZudRFl,21/03/2024,11:00,CAMEROON - ELITE ONE,Fauve Azur Elite,Fortuna Mfou,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,WKxlf5p1,21/03/2024,11:00,CAMEROON - ELITE ONE,Les Astres,Bamenda,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,hUwpeoVf,21/03/2024,11:00,CAMEROON - ELITE ONE,UMS de Loum,APEJES Academy,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,EqShgPa7,21/03/2024,11:00,CAMEROON - ELITE ONE,Union Douala,Aigle Royal,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,MmMsIBXq,21/03/2024,11:00,CAMEROON - ELITE ONE,Cotonsport,Colombe,CHAMPIONSHIP GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,UDPkGk2d,21/03/2024,11:00,CAMEROON - ELITE ONE,Gazelle,Victoria United,CHAMPIONSHIP GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,GALoHVnj,21/03/2024,11:00,CAMEROON - ELITE ONE,Yong Sports Academy,Dynamo Douala,CHAMPIONSHIP GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,YDbtaZ1G,21/03/2024,12:30,IVORY COAST - LIGUE 1,Academie de FAD,ASEC Mimosas,ROUND 17,4.3,3.05,1.82,1.57,2.02,1.08,6.5,1.55,2.15,2.75,1.4,5.5,1.11,11.0,1.01,2.25,1.61,,,1.85,1.75,5.9,4.15,5.9,11.5,7.0,5.6,7.9,15.5,16.5,13.5,19.0,37.0,55.0,45.0,65.0,120.0,101.0
12,x6Tk9n0C,21/03/2024,15:00,BRAZIL - BRASILEIRO WOMEN,Botafogo RJ W,Gremio W,ROUND 2,2.1,3.35,3.0,1.35,2.94,1.02,8.9,1.24,3.48,1.78,1.87,2.98,1.32,6.5,1.08,1.65,2.1,,,,,10.75,8.5,13.0,29.0,7.1,5.8,9.0,20.0,9.0,7.4,11.0,25.0,16.0,13.5,19.5,40.0,250.0
13,zVzZgqjO,21/03/2024,15:30,ARGENTINA - PRIMERA NACIONAL,Talleres (R.E),San Martin S.J.,ROUND 8,2.63,3.0,2.9,1.62,2.2,1.11,6.5,1.57,2.25,2.7,1.44,6.0,1.13,15.0,1.03,2.25,1.57,2.6,1.48,1.43,2.75,6.0,6.5,12.0,29.0,6.0,6.0,12.0,29.0,11.0,11.0,21.0,41.0,26.0,29.0,41.0,81.0,201.0
14,4K74YOzR,21/03/2024,18:30,ECUADOR - LIGA PRO,Tecnico U.,Ind. del Valle,FIRST STAGE ,3.8,3.5,1.95,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,3.55,1.28,1.85,1.95,9.0,6.5,8.5,17.0,10.0,6.5,9.0,17.0,19.0,13.0,17.0,29.0,41.0,34.0,41.0,51.0,351.0
15,I3o3bKIo,21/03/2024,19:00,MOROCCO - BOTOLA PRO,Mouloudia Oujda,Wydad,ROUND 22,5.5,3.2,1.65,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.38,1.53,5.25,1.16,2.1,1.7,6.5,5.0,6.5,13.0,11.0,7.0,9.5,17.0,26.0,19.0,23.0,41.0,67.0,51.0,67.0,81.0,101.0
16,KUIf86FI,21/03/2024,19:30,BRAZIL - BRASILEIRO WOMEN,Corinthians W,America Mineiro W,ROUND 2,1.15,6.2,13.0,1.22,3.75,17.0,17.0,1.11,5.5,1.43,2.54,2.05,1.62,3.42,1.25,2.25,1.57,,,,,16.0,28.0,90.0,350.0,7.0,11.75,35.0,150.0,5.2,8.75,27.0,120.0,5.5,9.25,28.0,120.0,67.0
17,d47ACsE7,21/03/2024,21:00,ECUADOR - LIGA PRO,Emelec,Delfin,FIRST STAGE ,1.6,3.6,6.0,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.78,3.5,1.29,7.0,1.1,2.0,1.73,1.65,2.2,1.16,5.25,9.5,13.0,29.0,51.0,6.5,7.0,19.0,41.0,7.0,8.5,17.0,51.0,12.0,13.0,29.0,51.0,351.0
18,viBJM0xc,21/03/2024,21:00,NICARAGUA - LIGA PRIMERA,UNAN-Managua,Jalapa,CLAUSURA ,2.2,3.6,2.7,1.35,2.94,,,1.26,3.2,1.85,1.95,2.77,1.33,5.25,1.11,1.65,1.98,,,,,11.0,10.0,15.0,26.0,8.5,7.5,12.0,23.0,11.0,11.0,17.0,34.0,19.0,19.0,29.0,51.0,450.0
19,ze2OdzKe,21/03/2024,22:05,MEXICO - LIGA DE EXPANSION MX,Celaya,Atl. Morelia,CLAUSURA ,1.6,3.75,5.2,1.44,2.62,1.07,7.1,1.33,3.05,1.98,1.78,3.3,1.29,5.7,1.11,2.0,1.72,1.6,2.27,,,7.1,12.5,29.0,100.0,6.1,7.3,17.0,60.0,6.9,8.25,19.0,65.0,11.25,13.5,30.0,100.0,900.0
