Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,bk9aGHwR,18/10/2024,05:30,INDONESIA - LIGA 1,Persib Bandung,Persebaya,ROUND 8,1.65,3.45,5.1,1.4,2.73,1.01,8.1,1.31,2.87,1.98,1.75,3.1,1.27,6.05,1.05,1.87,1.75,1.78,1.93,,,9.0,12.5,29.0,100.0,6.2,6.8,16.5,55.0,7.4,8.0,17.0,60.0,12.5,14.0,29.0,90.0,800.0
2,QyBiIw9E,18/10/2024,05:30,INDONESIA - LIGA 1,PSBS Biak Numfor,Semen Padang,ROUND 8,1.8,3.25,4.45,1.42,2.47,1.03,6.85,1.37,2.65,2.07,1.6,3.45,1.22,7.0,1.03,1.93,1.7,1.75,1.95,,,7.9,10.75,25.0,80.0,5.8,6.4,15.0,50.0,7.6,8.5,17.0,55.0,14.5,16.0,32.0,100.0,900.0
3,nLp3LkBa,18/10/2024,05:35,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Melbourne Victory,ROUND 1,2.7,3.1,2.7,1.44,2.63,1.06,10.0,1.3,3.5,2.03,1.83,3.5,1.3,6.5,1.11,1.75,2.0,2.6,1.48,1.48,2.6,9.5,9.0,13.0,26.0,8.5,6.0,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,51.0,201.0
4,2VF9Et0n,18/10/2024,07:30,SOUTH KOREA - K LEAGUE 1,Pohang,Suwon FC,CHAMPIONSHIP GROUP ,2.0,3.4,3.6,1.4,2.75,1.06,10.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.73,2.0,2.05,1.8,1.3,3.45,10.0,11.0,19.0,41.0,8.0,6.5,12.0,29.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,201.0
5,0hUpePj4,18/10/2024,07:30,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Daegu,RELEGATION GROUP ,2.1,3.4,3.4,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.73,2.0,2.08,1.73,1.33,3.3,10.0,11.0,19.0,41.0,8.0,6.5,12.0,29.0,10.0,9.0,13.0,34.0,19.0,17.0,26.0,51.0,201.0
6,OM1RUeq1,18/10/2024,08:35,CHINA - SUPER LEAGUE,Wuhan Three Towns,Zhejiang Professional,ROUND 28,2.6,3.6,2.5,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,2.0,1.73,3.5,1.29,1.4,2.75,2.5,1.5,1.53,2.43,21.0,15.0,17.0,26.0,15.0,7.5,10.0,17.0,19.0,11.0,10.0,19.0,29.0,17.0,21.0,26.0,67.0
7,pxjzTZDD,18/10/2024,08:35,CHINA - SUPER LEAGUE,Shanghai Shenhua,Henan Songshan Longmen,ROUND 28,1.2,6.5,15.0,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,2.0,1.75,1.19,4.5,,,17.0,34.0,67.0,201.0,8.5,12.0,34.0,81.0,6.5,9.5,23.0,67.0,7.5,11.0,26.0,67.0,351.0
8,6oiWTFb7,18/10/2024,08:35,CHINA - SUPER LEAGUE,Shandong Taishan,Tianjin Jinmen Tiger,ROUND 28,2.0,3.8,3.4,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.53,2.38,2.03,1.83,1.33,3.3,15.0,13.0,19.0,41.0,10.0,7.5,12.0,23.0,11.0,9.0,12.0,26.0,19.0,15.0,21.0,41.0,126.0
9,IZkWAe1l,18/10/2024,09:00,INDONESIA - LIGA 1,PSM Makassar,Madura United,ROUND 8,1.53,3.85,5.6,1.33,3.04,10.9,1.01,1.24,3.3,1.7,1.9,2.65,1.36,5.0,1.09,1.78,1.83,,,,,11.25,15.0,35.0,110.0,7.0,7.6,17.5,60.0,7.4,8.0,16.5,55.0,11.0,12.0,25.0,75.0,600.0
10,YiqIiJjE,18/10/2024,09:00,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Shanghai Port,ROUND 28,4.1,3.8,1.83,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,2.2,1.62,3.75,1.25,1.5,2.5,3.8,1.25,2.03,1.83,19.0,11.0,11.0,17.0,19.0,7.5,8.5,13.0,26.0,13.0,11.0,19.0,41.0,29.0,29.0,34.0,101.0
