Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,AXGzU8Kt,14/04/2024,00:00,FIJI - PREMIER LEAGUE,Suva,Navua,ROUND 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,nPWQ95ZO,14/04/2024,00:00,FIJI - PREMIER LEAGUE,Tailevu Naitasiri,Nasinu,ROUND 6,1.5,4.25,4.8,1.23,3.71,,,,,1.47,2.42,2.12,1.57,3.69,1.23,1.58,2.31,,,,,16.5,15.0,26.0,65.0,8.0,7.8,13.5,32.0,7.5,7.1,12.5,30.0,9.75,9.25,16.0,40.0,200.0
3,f1p8z594,14/04/2024,00:10,MEXICO - LIGA MX,Monterrey,U.A.N.L.- Tigres,CLAUSURA ,2.1,3.4,3.6,1.4,2.75,1.05,11.0,1.25,3.75,1.93,1.93,3.25,1.33,6.5,1.11,1.7,2.05,2.1,1.7,1.33,3.3,11.0,11.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
4,A5G8KL0s,14/04/2024,02:00,SOUTH KOREA - K LEAGUE 1,Suwon FC,Daejeon,ROUND 7,2.38,3.25,2.63,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.67,2.1,2.38,1.55,1.45,2.68,12.0,10.0,15.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,29.0,23.0,19.0,26.0,41.0,151.0
5,Ghbsagff,14/04/2024,02:00,SOUTH KOREA - K LEAGUE 2,Jeonnam,Ansan Greeners,ROUND 7,1.57,3.6,4.75,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.73,2.0,1.63,2.25,1.17,5.0,13.0,15.0,29.0,51.0,8.0,7.5,17.0,41.0,8.5,8.5,15.0,41.0,12.0,13.0,23.0,41.0,201.0
6,EkuMIlGr,14/04/2024,02:00,AUSTRALIA - A-LEAGUE,Melbourne City,Perth Glory,ROUND 24,1.36,5.25,7.5,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.91,1.91,3.0,1.4,1.53,2.38,1.35,3.1,1.11,6.6,26.0,29.0,41.0,81.0,12.0,11.0,21.0,41.0,10.0,9.0,15.0,41.0,11.0,10.0,17.0,41.0,101.0
7,YNmNXKNC,14/04/2024,04:00,HONG KONG - PREMIER LEAGUE,Kitchee,North District,ROUND 17,1.14,7.0,13.5,1.17,4.4,1.01,9.7,1.08,6.57,1.32,2.82,1.83,1.87,2.65,1.37,2.0,1.65,,,,,22.0,45.0,120.0,600.0,10.5,16.0,45.0,200.0,7.1,10.75,32.0,150.0,6.9,10.5,30.0,120.0,900.0
8,vkKN8Dlp,14/04/2024,04:00,HONG KONG - PREMIER LEAGUE,Sham Shui Po,Tai Po,ROUND 11,7.0,5.2,1.32,1.19,4.19,1.01,9.7,1.09,6.1,1.37,2.62,1.9,1.72,2.87,1.31,1.62,2.02,,,,,21.0,10.5,8.25,9.5,27.0,11.25,8.75,10.0,55.0,22.0,17.5,20.0,150.0,65.0,50.0,60.0,350.0
9,SSoOVgyj,14/04/2024,04:00,PHILIPPINES - PFL,Manila Digger,Maharlika,ROUND 2,2.63,3.6,2.2,1.25,3.59,1.01,9.7,1.16,4.55,1.57,2.35,2.34,1.5,4.14,1.19,1.47,2.6,,,,,15.0,11.0,13.0,21.0,13.0,7.5,11.0,17.0,17.0,12.0,13.0,23.0,26.0,21.0,26.0,41.0,150.0
10,AiijcXO6,14/04/2024,04:30,SOUTH KOREA - K LEAGUE 2,Asan,Cheonan City,ROUND 7,1.7,3.4,4.2,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.8,1.91,1.73,2.08,1.2,4.4,11.0,13.0,23.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,13.0,15.0,26.0,51.0,251.0
