Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,zm01G4HK,29/09/2023,05:00,MONGOLIA - PREMIER LEAGUE,Khaan Khuns-Erchim,Falcons,ROUND 6,3.85,3.5,1.78,1.17,4.4,,,,,1.29,3.18,1.72,1.88,2.67,1.39,1.31,3.32,,,,,,,,,,,,,,,,,,,,,
2,UVSFK5wh,29/09/2023,05:00,INDONESIA - LIGA 1,Barito Putera,RANS Nusantara,ROUND 14,1.75,3.65,4.1,1.3,3.22,1.01,12.0,1.2,3.6,1.62,2.02,2.45,1.42,4.6,1.14,1.6,2.07,1.78,1.93,,,12.0,13.0,21.0,51.0,7.5,6.5,12.0,26.0,8.0,7.0,11.0,31.0,12.0,11.0,17.0,41.0,67.0
3,xYBK7hkB,29/09/2023,06:30,CHINA - SUPER LEAGUE,Cangzhou,Meizhou Hakka,ROUND 27,2.45,3.75,2.63,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.57,2.25,2.38,1.55,1.5,2.5,15.0,11.0,15.0,26.0,11.0,7.5,10.0,19.0,13.0,9.5,12.0,23.0,23.0,17.0,23.0,41.0,126.0
4,KKyYArur,29/09/2023,08:00,MONGOLIA - PREMIER LEAGUE,Deren,Bavarians,ROUND 6,1.38,4.75,5.7,,,,,,,1.29,3.5,1.65,1.98,,,,,,,,,,,,,,,,,,,,,,,,,
5,YZgCHrJS,29/09/2023,08:00,THAILAND - THAI LEAGUE 1,Pathum United,Lamphun Warrior,ROUND 6,1.52,4.0,5.9,1.38,2.8,1.05,7.7,1.26,3.45,1.8,1.95,2.85,1.37,4.9,1.14,1.88,1.83,1.6,2.25,,,9.5,14.0,26.0,91.0,5.5,6.5,15.0,46.0,5.5,6.5,14.0,51.0,8.5,10.0,21.0,76.0,201.0
6,Kd1P6C4H,29/09/2023,08:35,CHINA - SUPER LEAGUE,Nantong Zhiyun,Shanghai Port,ROUND 27,8.5,4.5,1.4,1.33,3.25,1.04,12.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.95,1.8,5.9,1.13,2.85,1.4,12.0,7.0,7.0,9.5,21.0,8.5,8.0,12.0,41.0,23.0,19.0,23.0,81.0,51.0,51.0,51.0,301.0
7,WYThkpZq,29/09/2023,08:35,CHINA - SUPER LEAGUE,Shandong Taishan,Wuhan Three Towns,ROUND 27,1.6,4.33,4.75,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.7,2.05,1.55,2.38,1.18,4.8,15.0,15.0,26.0,51.0,8.5,8.5,15.0,34.0,8.5,8.5,15.0,34.0,12.0,12.0,21.0,41.0,201.0
8,QeTdl4lj,29/09/2023,08:35,CHINA - SUPER LEAGUE,Shenzhen,Changchun Yatai,ROUND 27,11.0,7.0,1.2,1.2,4.33,1.01,23.0,1.1,7.0,1.36,3.1,1.83,1.83,3.0,1.36,1.8,1.95,,,4.25,1.21,23.0,11.0,8.0,8.0,29.0,15.0,10.0,10.0,51.0,29.0,23.0,23.0,126.0,67.0,51.0,51.0,251.0
9,4nS0mO3d,29/09/2023,08:35,CHINA - SUPER LEAGUE,Tianjin Jinmen Tiger,Chengdu Rongcheng,ROUND 27,3.3,3.4,2.15,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.75,2.0,3.3,1.33,1.73,2.08,10.0,8.0,10.0,21.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,26.0,34.0,26.0,34.0,51.0,201.0
10,Gba7IO3M,29/09/2023,09:00,THAILAND - THAI LEAGUE 1,Bangkok Utd,Buriram,ROUND 6,2.67,3.2,2.55,1.4,2.7,1.06,7.4,1.28,3.35,1.85,1.9,2.95,1.35,5.1,1.13,1.65,2.12,,,,,9.0,8.0,11.0,21.0,8.0,5.5,7.5,15.0,11.0,7.5,9.5,19.0,23.0,15.0,21.0,41.0,201.0
11,joHOIq84,29/09/2023,09:00,INDONESIA - LIGA 1,Bali United,Persikabo 1973,ROUND 14,1.44,4.5,5.8,1.23,3.74,1.01,14.8,1.11,5.15,1.42,2.45,2.02,1.62,3.1,1.27,1.57,2.12,,,,,17.0,21.0,34.0,67.0,8.5,8.0,15.0,36.0,8.0,6.5,11.0,31.0,10.0,9.0,13.0,36.0,67.0
