Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,QXOPPVQN,03/09/2023,00:00,FIJI - PREMIER LEAGUE,Lautoka,Suva,ROUND 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,KfOTOktU,03/09/2023,00:00,FIJI - PREMIER LEAGUE,Rewa,Nadi,ROUND 16,1.5,4.1,5.0,1.28,3.34,,,1.16,4.4,1.55,2.15,2.4,1.48,4.2,1.17,1.68,2.13,,,,,,,,,,,,,,,,,,,,,
3,rgFdMtEq,03/09/2023,00:10,MEXICO - LIGA MX,Cruz Azul,Club America,APERTURA ,3.2,3.75,2.1,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.53,2.38,3.1,1.35,1.73,2.08,15.0,10.0,12.0,21.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,26.0,34.0,126.0
4,UgHJjKB1,03/09/2023,04:00,HONG KONG - PREMIER LEAGUE,Tai Po,Hong Kong Rangers,ROUND 3,5.8,4.25,1.47,1.29,3.32,1.03,12.4,1.19,3.7,1.57,2.1,2.37,1.45,3.7,1.19,1.72,1.9,,,,,12.0,6.0,6.0,8.0,17.0,7.5,6.5,8.5,34.0,15.0,13.0,15.0,101.0,56.0,46.0,61.0,201.0
5,nVREi0de,03/09/2023,04:00,HONG KONG - PREMIER LEAGUE,Sham Shui Po,North District,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,KAECClx8,03/09/2023,04:00,SOUTH KOREA - K LEAGUE 2,Gimpo FC,Seoul E-Land,ROUND 30,2.2,3.0,3.0,1.53,2.38,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,13.0,1.04,2.1,1.67,2.25,1.63,1.35,3.1,7.0,7.5,15.0,34.0,6.0,6.0,12.0,29.0,10.0,10.0,19.0,41.0,21.0,21.0,41.0,67.0,201.0
7,SUxTxLBE,03/09/2023,04:30,SOUTH KOREA - K LEAGUE 1,Ulsan Hyundai,Gwangju FC,ROUND 29,1.75,3.6,4.0,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,3.4,1.3,6.5,1.11,1.83,1.83,1.8,2.05,1.24,3.9,11.0,12.0,21.0,41.0,7.0,7.0,13.0,34.0,8.5,8.5,17.0,41.0,15.0,15.0,26.0,51.0,251.0
8,QNHACqnC,03/09/2023,05:00,ROMANIA - LIGA 2,Chindia Targoviste,Unirea Slobozia,ROUND 5,2.05,3.2,3.55,1.53,2.32,1.1,6.0,1.45,2.55,2.32,1.55,4.15,1.19,7.2,1.06,2.05,1.7,2.02,1.75,,,6.5,8.5,15.0,41.0,5.5,5.5,11.0,31.0,8.5,8.0,13.0,51.0,15.0,17.0,29.0,76.0,101.0
9,raCFB31I,03/09/2023,05:00,ROMANIA - LIGA 2,Metaloglobus Bucharest,FC Arges,ROUND 5,2.8,3.1,2.5,1.53,2.35,1.09,6.0,1.44,2.6,2.27,1.57,4.0,1.2,7.0,1.07,1.95,1.75,,,1.55,2.37,6.5,6.5,10.0,21.0,7.0,5.5,9.0,19.0,12.0,9.5,13.0,34.0,26.0,21.0,36.0,76.0,101.0
10,hAJ2E5Ha,03/09/2023,05:00,ROMANIA - LIGA 2,Mioveni,CSC Dumbravita,ROUND 5,2.05,3.3,3.5,1.5,2.42,1.09,6.3,1.42,2.67,2.2,1.6,3.85,1.22,6.8,1.07,2.0,1.72,2.0,1.75,,,7.5,8.5,15.0,36.0,6.0,5.5,11.0,26.0,8.5,7.5,13.0,36.0,17.0,15.0,26.0,76.0,101.0
11,nXI6DPW5,03/09/2023,05:00,ROMANIA - LIGA 2,Tunari,Ceahlaul,ROUND 5,2.75,3.3,2.42,1.47,2.52,1.07,6.7,1.36,2.87,2.05,1.7,3.55,1.25,6.2,1.09,1.85,1.85,,,1.57,2.32,7.5,7.0,11.0,21.0,7.5,5.5,8.5,17.0,12.0,9.0,12.0,26.0,23.0,19.0,31.0,67.0,101.0
12,lv4QvUPa,03/09/2023,05:00,INDONESIA - LIGA 1,Persikabo 1973,Dewa United,ROUND 11,2.92,3.25,2.27,1.34,2.99,1.01,9.9,1.24,3.25,1.72,1.88,2.67,1.36,5.3,1.11,1.57,2.1,,,,,10.0,8.0,10.0,17.0,9.5,6.0,7.5,13.0,13.0,9.0,10.0,19.0,31.0,19.0,23.0,46.0,67.0
13,j7Qef9Pn,03/09/2023,05:00,INDONESIA - LIGA 1,Persebaya,Borneo,ROUND 11,2.47,3.25,2.62,1.33,3.04,10.5,1.01,1.23,3.35,1.7,1.93,2.6,1.38,5.05,1.12,1.55,2.15,,,,,10.0,9.0,12.0,21.0,9.0,6.0,8.0,15.0,12.0,8.5,10.0,19.0,21.0,15.0,21.0,46.0,67.0
14,A9vxhIKa,03/09/2023,05:30,AUSTRIA - 2. LIGA,Kapfenberg,Leoben,ROUND 6,2.95,3.5,2.18,1.35,2.95,1.04,8.25,1.23,3.75,1.7,2.05,2.62,1.44,4.45,1.17,1.6,2.22,,,1.65,2.15,10.0,8.0,10.0,17.0,9.5,5.5,7.0,13.0,13.0,8.5,9.0,17.0,26.0,19.0,21.0,36.0,201.0
15,OrugLtt8,03/09/2023,06:30,SOUTH KOREA - K LEAGUE 2,Jeonnam,Seongnam,ROUND 30,2.15,3.2,2.9,1.4,2.75,1.04,13.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.73,2.0,2.2,1.65,1.38,3.0,11.0,10.0,15.0,34.0,8.5,6.5,11.0,23.0,11.0,9.5,13.0,34.0,21.0,17.0,26.0,41.0,201.0
16,8tfQyuRK,03/09/2023,07:00,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Jeonbuk,ROUND 29,3.0,3.25,2.2,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.67,2.1,3.0,1.38,1.63,2.25,11.0,8.5,11.0,21.0,11.0,6.5,9.0,17.0,17.0,11.0,13.0,26.0,34.0,23.0,29.0,41.0,201.0
17,8pGNkvR7,03/09/2023,07:00,HONG KONG - PREMIER LEAGUE,Resources Capital,HK U23,ROUND 3,1.45,4.55,5.4,1.22,3.75,1.01,15.0,1.13,5.1,1.47,2.35,2.12,1.57,3.3,1.24,1.62,2.05,,,,,17.0,21.0,41.0,101.0,7.0,8.5,17.0,46.0,6.5,6.0,12.0,41.0,8.0,8.0,14.0,41.0,201.0
18,r7UuaSId,03/09/2023,07:00,PORTUGAL - LIGA PORTUGAL 2,Torreense,Oliveirense,ROUND 4,1.91,3.3,3.8,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.8,1.91,1.98,1.88,1.26,3.7,10.0,11.0,19.0,41.0,7.5,6.5,13.0,34.0,9.0,9.0,15.0,41.0,17.0,15.0,26.0,51.0,251.0
19,CYU3ckrh,03/09/2023,07:00,RUSSIA - PREMIER LEAGUE,Orenburg,Sochi,ROUND 7,2.54,3.65,2.88,1.36,3.0,1.01,9.8,1.24,3.55,1.91,2.03,2.96,1.33,5.45,1.1,1.66,2.16,,,,,,,,,,,,,,,,,,,,,
20,YNmvTsgd,03/09/2023,07:15,NETHERLANDS - EREDIVISIE,Utrecht,Feyenoord,ROUND 4,4.75,4.5,1.62,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,2.25,1.57,3.75,1.25,1.57,2.25,4.4,1.2,2.3,1.6,19.0,10.0,9.5,13.0,17.0,8.5,8.5,12.0,29.0,15.0,15.0,19.0,51.0,34.0,34.0,41.0,126.0
21,lfvWZnIj,03/09/2023,07:30,POLAND - EKSTRAKLASA,Slask Wroclaw,Jagiellonia,ROUND 7,2.3,3.5,2.9,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.75,2.0,2.25,1.63,1.4,2.85,11.0,9.5,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,29.0,21.0,19.0,29.0,51.0,201.0
22,x658DfkI,03/09/2023,07:30,ROMANIA - LIGA 1,U. Cluj,Poli Iasi,ROUND 8,1.85,3.4,4.0,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.0,1.73,1.85,2.0,1.23,4.1,8.0,10.0,21.0,41.0,6.0,6.5,15.0,41.0,8.0,9.0,19.0,41.0,15.0,17.0,34.0,67.0,201.0
23,S2C52eat,03/09/2023,07:40,POLAND - DIVISION 1,Zaglebie Sosnowiec,Lechia Gdansk,ROUND 7,2.7,3.25,2.45,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.8,1.91,2.68,1.45,1.55,2.38,10.0,8.5,12.0,23.0,9.0,6.5,10.0,21.0,13.0,11.0,15.0,29.0,29.0,23.0,29.0,51.0,251.0
24,xnqcK0eE,03/09/2023,08:00,SOUTH KOREA - K LEAGUE 2,Anyang,Busan,ROUND 30,2.3,3.0,2.88,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.83,1.83,2.3,1.6,1.38,3.0,8.5,8.5,15.0,29.0,7.5,6.0,11.0,26.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
25,nJTcjT7c,03/09/2023,08:00,SCOTLAND - PREMIERSHIP,Rangers,Celtic,ROUND 4,2.38,3.75,2.7,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.38,2.5,1.53,4.33,1.22,1.53,2.38,2.35,1.58,1.48,2.6,17.0,12.0,15.0,29.0,11.0,7.5,10.0,19.0,13.0,9.5,12.0,23.0,23.0,17.0,21.0,34.0,126.0
26,0QLZJLIl,03/09/2023,08:30,BELGIUM - CHALLENGER PRO LEAGUE,Lierse K.,Lommel SK,ROUND 4,2.4,3.8,2.4,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.5,2.5,2.38,1.55,1.55,2.38,19.0,12.0,15.0,26.0,12.0,8.0,10.0,17.0,15.0,10.0,12.0,21.0,26.0,17.0,21.0,34.0,101.0
27,pd43R8c2,03/09/2023,08:30,BELGIUM - JUPILER PRO LEAGUE,Gent,Club Brugge KV,ROUND 6,2.45,3.5,2.63,1.29,3.5,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.5,2.5,2.38,1.55,1.48,2.6,17.0,13.0,15.0,29.0,12.0,7.0,10.0,19.0,15.0,10.0,11.0,23.0,26.0,17.0,21.0,34.0,101.0
28,SzSNLhZ7,03/09/2023,08:30,ESTONIA - MEISTRILIIGA,Paide,Kalju,ROUND 26,2.15,3.2,3.0,1.47,2.5,1.04,7.9,1.34,2.88,2.02,1.62,3.65,1.22,7.2,1.05,1.83,1.93,,,,,7.5,7.5,13.0,41.0,6.0,6.0,10.0,29.0,9.0,8.0,13.0,36.0,21.0,17.0,29.0,51.0,
