Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,C81gKcbc,28/11/2024,00:10,MEXICO - LIGA MX,Club Tijuana,Cruz Azul,APERTURA ,3.4,3.4,2.15,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.67,2.1,3.3,1.33,1.7,2.1,11.0,8.5,11.0,21.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,23.0,34.0,26.0,29.0,41.0,151.0
2,xjgVeHTp,28/11/2024,07:00,SOUTH KOREA - K LEAGUE 1,Asan,Daegu,RELEGATION ,3.0,3.25,2.15,1.44,2.63,1.06,10.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.95,1.8,3.0,1.38,1.63,2.25,9.0,7.0,10.0,21.0,8.5,6.5,9.5,19.0,15.0,11.0,17.0,29.0,34.0,26.0,34.0,51.0,351.0
3,zqCXgIwS,28/11/2024,07:00,ARMENIA - PREMIER LEAGUE,FC Gandzasar,Urartu,ROUND 18,15.5,6.0,1.14,1.26,3.48,1.03,11.9,1.12,4.45,1.55,2.15,2.15,1.55,3.14,1.25,2.51,1.5,,,,,13.5,6.3,4.8,5.1,32.0,12.0,9.0,9.5,120.0,45.0,30.0,32.0,400.0,250.0,150.0,150.0,
4,UBEjNpvp,28/11/2024,11:00,INDIA - ISL,Kerala Blasters,Goa,ROUND 10,2.5,3.4,2.5,1.33,3.05,1.04,8.5,1.21,3.9,1.65,2.2,2.52,1.47,4.25,1.18,1.55,2.3,2.48,1.48,1.5,2.41,15.0,11.0,15.0,26.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,34.0,126.0
5,lleFOanB,28/11/2024,11:45,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Feiha,Al Orubah,ROUND 12,2.05,3.3,3.2,1.44,2.63,1.06,8.0,1.33,3.25,2.05,1.75,3.5,1.29,7.0,1.08,1.83,1.83,2.08,1.73,1.33,3.3,9.5,9.5,17.0,34.0,7.5,6.5,12.0,29.0,10.0,9.5,15.0,34.0,19.0,19.0,29.0,51.0,600.0
6,SI8Pev9F,28/11/2024,12:00,ARMENIA - PREMIER LEAGUE,Shirak Gyumri,Pyunik Yerevan,ROUND 18,6.9,4.05,1.39,1.36,2.52,1.01,8.6,1.25,3.14,1.9,1.72,3.22,1.24,6.4,1.04,2.32,1.58,,,,,9.0,4.85,5.0,7.1,12.5,7.1,7.3,10.5,32.0,19.0,19.5,28.0,120.0,70.0,70.0,100.0,101.0
7,vyTPDrYh,28/11/2024,12:05,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Okhdood,Al Kholood,ROUND 12,1.9,3.4,3.6,1.4,2.75,1.05,8.5,1.29,3.5,1.95,1.85,3.4,1.3,6.0,1.11,1.8,1.91,1.95,1.85,1.28,3.55,10.0,12.0,19.0,41.0,7.5,7.0,13.0,29.0,9.5,9.0,15.0,34.0,17.0,15.0,26.0,51.0,600.0
8,SEWmRiOs,28/11/2024,12:15,BELARUS - VYSSHAYA LIGA,BATE,Smorgon,ROUND 30,1.71,3.74,5.0,1.4,2.72,1.02,8.4,1.28,3.02,2.07,1.75,3.58,1.2,7.2,1.02,1.96,1.8,,,,,,,,,,,,,,,,,,,,,
9,Gzc7QLHb,28/11/2024,14:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Fateh,Al Riyadh,ROUND 12,2.35,3.2,2.8,1.4,2.75,1.05,8.5,1.29,3.5,1.9,1.9,3.25,1.33,5.5,1.13,1.73,2.0,2.35,1.58,1.4,2.85,10.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,10.0,13.0,34.0,23.0,19.0,29.0,41.0,151.0
10,EouYkCd3,28/11/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,Santa Cruz,Independiente,CLAUSURA ,2.0,3.6,3.4,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.73,2.0,2.0,1.8,1.33,3.3,12.0,11.0,19.0,41.0,8.5,7.0,12.0,26.0,10.0,9.0,15.0,34.0,17.0,15.0,23.0,41.0,201.0
