Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,Ycj9294T,26/01/2025,00:00,MEXICO - LIGA DE EXPANSION MX,Tampico Madero,Tapatio,CLAUSURA ,2.0,3.3,3.5,1.4,2.5,,,1.31,2.9,1.9,1.72,3.1,1.27,,,1.75,1.85,1.95,1.75,,,9.25,10.25,19.0,50.0,7.0,6.4,12.0,32.0,9.25,8.5,14.5,40.0,18.0,16.5,28.0,70.0,600.0
2,4Ibh6i54,26/01/2025,00:05,MEXICO - LIGA DE EXPANSION MX,Celaya,Venados,CLAUSURA ,1.52,3.95,5.5,1.4,2.55,,,1.2,3.6,1.6,2.05,2.42,1.44,,,1.7,1.93,1.75,1.95,,,12.5,16.5,35.0,110.0,8.0,7.9,17.5,55.0,8.0,7.9,15.5,50.0,11.5,11.25,22.0,65.0,450.0
3,pOOhbLog,26/01/2025,00:10,MEXICO - LIGA MX,Monterrey,Pachuca,CLAUSURA ,1.8,3.8,4.0,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.75,2.0,1.78,2.03,1.25,3.8,12.0,12.0,21.0,41.0,7.5,7.5,13.0,29.0,9.0,8.5,15.0,34.0,15.0,15.0,23.0,51.0,201.0
4,MNtZAQTk,26/01/2025,03:00,AUSTRALIA - A-LEAGUE,WS Wanderers,Auckland FC,ROUND 16,2.7,3.6,2.45,1.33,3.25,1.03,15.0,1.2,4.5,1.67,2.2,2.63,1.5,4.5,1.2,1.57,2.25,2.6,1.48,1.58,2.35,15.0,11.0,13.0,23.0,11.0,7.0,9.5,19.0,15.0,10.0,12.0,23.0,29.0,19.0,23.0,41.0,126.0
5,rP7Icz34,26/01/2025,03:30,INDONESIA - LIGA 1,PSBS Biak Numfor,PSIS Semarang,ROUND 20,1.7,3.5,4.65,1.42,2.47,,,1.3,2.92,1.88,1.72,3.05,1.28,,,1.83,1.78,,,,,9.25,12.0,27.0,80.0,6.4,6.8,15.0,45.0,7.6,8.25,16.5,50.0,13.0,14.0,28.0,80.0,700.0
6,nZyrEDRs,26/01/2025,04:00,HONG KONG - PREMIER LEAGUE,Tai Po,Kitchee,ROUND 14,2.55,3.45,2.47,,,,,1.21,3.5,1.65,1.98,2.52,1.4,,,1.55,2.15,,,1.75,1.98,12.5,10.0,13.5,27.0,10.5,6.9,9.5,19.0,14.5,9.5,12.0,25.0,29.0,19.0,24.0,45.0,300.0
7,4OLWsuHD,26/01/2025,04:00,PHILIPPINES - PFL,Loyola,Philippines U20,ROUND 8,2.0,3.7,3.0,,,,,,,1.6,2.3,1.85,1.95,2.9,1.36,1.39,2.75,1.83,1.98,,,15.0,13.0,19.0,29.0,11.0,8.0,13.0,23.0,12.0,10.0,13.0,29.0,19.0,15.0,23.0,41.0,81.0
8,4vdReEXG,26/01/2025,05:30,INDONESIA - LIGA 1,PSS Sleman,Semen Padang,ROUND 20,1.6,3.75,5.1,1.4,2.55,,,1.29,3.0,1.85,1.75,3.0,1.29,,,1.88,1.72,,,,,10.0,13.0,30.0,100.0,6.3,7.3,17.0,60.0,7.1,8.25,18.0,60.0,11.25,13.0,29.0,90.0,800.0
9,6T7Ebfvm,26/01/2025,05:30,INDIA - I-LEAGUE,Real Kashmir,Dempo,ROUND 10,1.45,3.95,6.7,1.39,2.57,,,1.27,3.1,1.82,1.78,2.9,1.31,,,1.98,1.65,,,,,10.0,16.5,45.0,150.0,6.0,7.9,21.0,80.0,6.3,8.25,19.5,75.0,9.5,12.5,30.0,100.0,900.0
10,8dSNq1n1,26/01/2025,06:45,PHILIPPINES - PFL,Maharlika,One Taguig,ROUND 8,6.5,4.75,1.36,,,,,,,1.4,2.75,1.95,1.85,1.83,1.98,2.1,1.65,,,,,19.0,12.0,9.0,10.0,26.0,11.0,10.0,12.0,41.0,23.0,17.0,23.0,67.0,41.0,41.0,41.0,250.0
