Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,j9Biv70c,28/10/2024,08:00,VIETNAM - V.LEAGUE 1,Nam Dinh,Cong An Ha Noi,ROUND 5,1.8,3.6,3.9,1.34,2.99,10.9,1.04,1.24,3.3,1.75,1.95,2.67,1.36,5.0,1.09,1.65,1.98,1.78,1.93,,,11.5,12.5,23.0,60.0,7.7,7.0,13.0,35.0,9.0,8.25,14.0,37.0,15.0,14.0,24.0,60.0,400.0
2,Wl8AaYcL,28/10/2024,08:00,UZBEKISTAN - SUPER LEAGUE,OKMK,Neftchi Fargona,ROUND 22,2.12,3.0,3.5,1.42,2.45,1.03,6.86,1.38,2.6,2.1,1.57,3.45,1.22,7.1,1.02,1.83,1.78,,,,,7.6,8.5,17.5,50.0,6.7,5.9,12.5,37.0,9.75,8.75,15.5,50.0,20.0,18.0,32.0,80.0,800.0
3,tbrZLPpT,28/10/2024,08:00,VIETNAM - V.LEAGUE 1,Da Nang,Hai Phong,ROUND 5,2.52,3.0,2.77,1.35,2.95,1.03,8.9,1.26,3.2,1.82,1.9,2.72,1.35,6.0,1.09,1.57,2.12,,,,,10.0,9.5,15.0,35.0,9.5,6.0,9.75,23.0,14.5,9.25,11.25,27.0,30.0,19.5,24.0,45.0,300.0
4,4hsPjQBF,28/10/2024,08:45,SINGAPORE - PREMIER LEAGUE,Tanjong Pagar,Balestier Khalsa,ROUND 20,9.0,7.5,1.17,1.08,8.0,1.01,34.0,1.02,19.0,1.1,7.0,1.25,3.75,1.57,2.25,1.3,3.4,,,4.5,1.19,34.0,34.0,19.0,15.0,51.0,23.0,15.0,12.0,67.0,34.0,19.0,17.0,101.0,51.0,41.0,29.0,51.0
5,vs6OyP54,28/10/2024,09:00,INDONESIA - LIGA 1,Persik Kediri,Persib Bandung,ROUND 9,2.85,3.1,2.4,1.39,2.77,1.01,8.1,1.3,2.95,1.93,1.78,3.0,1.29,6.0,1.05,1.65,1.98,,,,,9.25,8.0,12.0,26.0,9.0,6.0,9.25,20.0,15.0,10.25,13.0,28.0,35.0,24.0,32.0,60.0,450.0
6,OlfQJPv1,28/10/2024,10:00,ARMENIA - PREMIER LEAGUE,Pyunik Yerevan,Van,ROUND 13,1.32,4.5,7.7,1.31,3.15,1.02,10.0,1.17,3.82,1.62,2.02,2.54,1.38,4.5,1.12,2.0,1.77,,,,,12.0,17.0,40.0,150.0,6.0,7.9,20.0,70.0,5.4,7.2,17.0,60.0,7.0,9.25,22.0,75.0,500.0
7,8pUthjje,28/10/2024,10:15,UZBEKISTAN - SUPER LEAGUE,Din. Samarkand,Nasaf Qarshi,ROUND 22,5.7,3.55,1.57,1.4,2.52,1.02,7.5,1.34,2.75,1.98,1.65,3.25,1.24,6.65,1.03,2.0,1.65,,,,,8.5,5.7,6.7,11.25,12.5,7.1,8.25,14.0,32.0,19.0,19.5,32.0,120.0,70.0,75.0,110.0,101.0
8,jXqKFba6,28/10/2024,11:00,NIGERIA - NPFL,Lobi Stars,Bayelsa United,ROUND 9,1.47,3.85,6.7,1.47,2.35,1.05,7.23,1.38,2.57,2.12,1.57,3.55,1.21,,,2.32,1.47,,,,,7.8,13.0,40.0,175.0,5.0,7.9,24.0,100.0,5.6,9.0,27.0,120.0,9.25,14.5,45.0,200.0,101.0
9,OjZqvfQF,28/10/2024,12:00,ARMENIA - PREMIER LEAGUE,Ararat-Armenia,Noah,ROUND 13,2.77,2.87,2.5,1.39,2.45,1.01,8.1,1.26,3.08,1.9,1.75,3.14,1.25,5.95,1.05,1.73,2.06,,,,,8.5,6.9,10.5,23.0,7.8,5.0,7.8,17.0,12.5,8.25,10.0,22.0,28.0,18.5,22.0,40.0,250.0
10,dA6oWJqm,28/10/2024,12:00,NIGERIA - NPFL,Kwara,Rangers Int'l,ROUND 9,1.83,3.15,4.4,1.57,2.1,1.06,5.75,1.53,2.18,2.52,1.4,4.4,1.13,,,2.32,1.47,1.8,1.91,,,6.2,8.5,22.0,80.0,4.8,6.6,17.0,60.0,6.9,9.5,24.0,90.0,14.5,20.0,50.0,200.0,101.0
11,dx1GJd04,28/10/2024,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Telavi,Dila Gori,ROUND 30,4.65,3.15,1.72,1.44,2.27,1.06,7.3,1.36,2.6,2.15,1.55,3.94,1.16,8.8,1.03,2.09,1.71,,,,,7.3,4.7,6.0,10.75,9.0,5.5,7.2,13.0,20.0,12.5,14.5,27.0,65.0,40.0,45.0,75.0,201.0
12,jD7tCB5t,28/10/2024,12:30,RUSSIA - PREMIER LEAGUE,Krylya Sovetov,Krasnodar,ROUND 13,4.35,3.89,1.89,1.38,2.98,1.01,12.2,1.24,3.42,1.95,2.0,2.98,1.31,5.35,1.07,1.78,1.99,,,,,,,,,,,,,,,,,,,,,
