Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,js3y9x0B,29/01/2025,00:00,MEXICO - LIGA MX,Tigres UANL,Club Tijuana,CLAUSURA ,1.45,5.0,6.0,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,2.25,1.57,3.75,1.25,1.7,2.05,1.45,2.68,1.14,5.75,19.0,19.0,34.0,67.0,9.0,9.5,17.0,41.0,8.5,8.5,17.0,41.0,11.0,11.0,21.0,41.0,151.0
2,IeJHl8Ed,29/01/2025,00:00,MEXICO - LIGA MX,Club Leon,Guadalajara Chivas,CLAUSURA ,2.8,3.25,2.6,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.8,1.95,2.68,1.45,1.5,2.5,9.0,8.0,12.0,26.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0
3,dtV8jUqp,29/01/2025,00:05,MEXICO - LIGA MX,Necaxa,Cruz Azul,CLAUSURA ,3.5,3.2,2.2,1.44,2.63,1.04,10.0,1.27,3.4,2.05,1.75,3.5,1.25,7.0,1.07,1.8,1.95,3.3,1.33,1.68,2.15,9.0,7.5,10.0,21.0,10.0,6.0,9.0,19.0,17.0,12.0,13.0,29.0,41.0,29.0,34.0,51.0,251.0
4,0GpwbVWH,29/01/2025,05:00,AUSTRALIA - A-LEAGUE,Western United,Central Coast Mariners,ROUND 14,1.8,4.1,3.9,1.33,3.25,1.03,15.0,1.2,4.5,1.62,2.3,2.63,1.5,4.5,1.2,1.67,2.1,1.78,2.03,1.28,3.55,15.0,13.0,21.0,41.0,9.0,8.0,13.0,29.0,9.5,8.5,15.0,34.0,15.0,13.0,21.0,41.0,151.0
5,WpAuDggt,29/01/2025,07:00,INDIA - I-LEAGUE,Dempo,Delhi FC,ROUND 11,2.77,3.25,2.4,,,,,1.26,3.15,1.78,1.83,2.77,1.33,,,1.62,2.05,,,,,10.5,9.0,13.0,26.0,9.25,6.3,9.0,18.5,14.5,10.0,12.5,25.0,32.0,23.0,30.0,50.0,350.0
6,dnKct4La,29/01/2025,08:00,THAILAND - THAI LEAGUE 1,Prachuap,Buriram,ROUND 21,5.4,4.25,1.52,1.33,3.05,1.04,8.5,1.22,3.9,1.65,2.1,2.57,1.45,4.3,1.18,1.78,1.93,,,2.47,1.5,8.5,7.7,7.6,10.75,16.5,8.25,8.25,11.5,32.0,17.0,16.5,24.0,100.0,50.0,50.0,70.0,500.0
7,ny7KUfe2,29/01/2025,10:30,QATAR - QSL,Al Rayyan,Al-Gharafa,ROUND 14,2.5,3.65,2.45,1.24,3.6,1.03,9.75,1.13,5.2,1.4,2.72,1.95,1.75,3.05,1.33,1.36,2.9,2.42,1.52,1.53,2.4,9.75,15.5,18.5,32.0,15.0,8.25,10.0,17.0,18.0,10.0,10.25,17.5,32.0,17.5,18.0,27.0,120.0
8,h0blBXNh,29/01/2025,10:30,INDIA - I-LEAGUE,Gokulam,SC Bengaluru,ROUND 11,1.38,4.65,6.7,,,,,1.22,3.5,1.47,2.32,2.15,1.55,3.35,1.23,1.7,1.93,,,,,16.0,23.0,50.0,150.0,8.75,9.5,21.0,65.0,7.6,8.25,17.0,55.0,9.5,10.5,22.0,65.0,400.0
9,Crd96muA,29/01/2025,11:00,NIGERIA - NPFL,El Kanemi,Rangers Int'l,ROUND 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,GG2089Ac,29/01/2025,11:00,NIGERIA - NPFL,Bayelsa United,Sunshine Stars,ROUND 21,1.4,3.9,8.25,1.47,2.35,,,1.44,2.4,2.27,1.5,3.9,1.17,,,2.67,1.36,,,,,6.9,14.0,50.0,250.0,4.4,8.5,32.0,175.0,5.0,9.75,35.0,200.0,8.25,16.0,60.0,300.0,101.0
11,6oF9xvvR,29/01/2025,11:00,INDIA - ISL,North East Utd,Hyderabad,ROUND 19,1.53,4.2,5.75,1.29,3.5,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.67,2.1,1.5,2.5,1.14,5.75,15.0,19.0,34.0,51.0,9.0,8.5,19.0,41.0,8.5,8.5,15.0,41.0,12.0,11.0,21.0,41.0,151.0
12,pdfH4R9M,29/01/2025,12:00,NIGERIA - NPFL,Ikorodu City,Kano Pillars,ROUND 21,1.53,3.4,7.0,1.57,2.12,1.12,4.55,1.55,2.15,2.57,1.38,4.5,1.13,,,2.7,1.36,,,,,4.9,11.5,40.0,200.0,4.15,7.6,27.0,150.0,5.4,10.0,35.0,175.0,10.0,18.5,65.0,300.0,101.0
13,4xZsjSfT,29/01/2025,12:00,NIGERIA - NPFL,Akwa United,Lobi Stars,ROUND 21,1.57,3.25,6.9,1.62,2.05,1.14,4.35,1.62,2.02,2.77,1.33,4.5,1.13,,,2.85,1.32,1.87,1.83,,,4.65,10.75,40.0,200.0,3.95,7.7,29.0,150.0,5.3,10.5,40.0,200.0,10.25,20.0,75.0,400.0,101.0
14,lAAEp6Ij,29/01/2025,12:00,NIGERIA - NPFL,Remo Stars,Abia Warriors,ROUND 21,1.31,4.0,13.0,1.52,2.2,1.14,4.3,1.52,2.2,2.47,1.42,4.35,1.14,,,3.45,1.22,,,,,5.1,18.5,110.0,250.0,3.75,10.75,65.0,500.0,4.25,12.0,65.0,600.0,6.8,19.5,110.0,800.0,101.0
15,4Cy5x7E8,29/01/2025,12:45,QATAR - QSL,Al Khor,Al Ahli Doha,ROUND 14,4.55,3.95,1.65,1.3,3.25,1.03,9.0,1.18,4.3,1.55,2.3,2.35,1.53,3.85,1.22,1.6,2.22,4.0,1.18,2.2,1.62,9.0,9.0,9.0,13.5,17.5,8.0,8.0,11.75,30.0,14.5,13.0,19.5,80.0,37.0,35.0,45.0,250.0
16,ERCua5Xq,29/01/2025,13:30,NIGERIA - NPFL,Shooting,Nasarawa,ROUND 21,1.36,4.25,8.5,1.44,2.42,,,1.34,2.75,2.0,1.65,3.3,1.24,,,2.42,1.44,,,,,8.5,16.0,55.0,250.0,5.1,9.0,30.0,150.0,5.2,9.25,30.0,150.0,7.8,14.0,45.0,200.0,101.0
17,OWEWXcQa,29/01/2025,15:00,BELGIUM - CHALLENGER PRO LEAGUE,Lommel SK,Francs Borains,ROUND 17,2.15,3.2,3.1,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.0,1.36,6.0,1.13,1.67,2.1,2.2,1.65,1.35,3.1,11.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,151.0
18,WCf5FECt,29/01/2025,17:00,ENGLAND - LEAGUE TWO,Barrow,Doncaster,ROUND 29,3.0,3.1,2.4,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,1.83,1.83,3.0,1.38,1.55,2.38,8.0,7.0,11.0,23.0,8.5,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,351.0
19,OKEg48mC,29/01/2025,17:00,SPAIN - LALIGA2,Tenerife,Dep. La Coruna,ROUND 19,2.75,2.88,2.88,1.57,2.25,1.11,6.5,1.44,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.0,1.73,2.68,1.45,1.43,2.75,6.5,7.5,13.0,29.0,7.0,5.5,11.0,26.0,12.0,11.0,17.0,41.0,26.0,26.0,41.0,67.0,1250.0
20,WnuGq0IP,29/01/2025,18:00,NICARAGUA - LIGA PRIMERA,Matagalpa,Rancho Santana,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CbSR5Yyg,29/01/2025,18:00,PARAGUAY - PRIMERA DIVISION,Sp. Luqueno,Cerro Porteno,APERTURA ,5.75,3.2,1.73,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.1,1.67,5.0,1.17,2.05,1.75,7.5,6.0,7.0,13.0,12.0,6.5,9.0,17.0,26.0,19.0,19.0,34.0,51.0,41.0,51.0,67.0,1000.0
22,lOFVylaJ,29/01/2025,18:00,NICARAGUA - LIGA PRIMERA,Ferretti,Diriangen,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,EDPt0JkI,29/01/2025,18:30,JAMAICA - PREMIER LEAGUE,Chapelton,Dunbeholden,ROUND 21,1.81,3.65,3.65,,,,,1.23,3.8,1.71,2.01,2.75,1.4,,,1.67,2.08,,,,,10.0,10.0,17.0,45.0,6.6,5.6,10.0,26.0,7.4,6.6,11.0,30.0,13.0,11.0,19.0,50.0,101.0
24,WKOelU1n,29/01/2025,19:00,COSTA RICA - PRIMERA DIVISION,Guanacasteca,Puntarenas FC,CLAUSURA ,2.25,3.1,3.1,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.83,1.83,2.25,1.63,1.35,3.1,8.5,9.0,15.0,34.0,7.0,6.0,12.0,26.0,11.0,9.5,15.0,41.0,21.0,21.0,34.0,51.0,301.0
25,EoL6shVs,29/01/2025,20:00,NICARAGUA - LIGA PRIMERA,Jalapa,Sport Sebaco,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,pCQZ3C65,29/01/2025,20:30,PARAGUAY - PRIMERA DIVISION,Nacional Asuncion,Libertad Asuncion,APERTURA ,2.9,3.0,2.6,1.53,2.38,1.1,7.0,1.44,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.0,1.73,2.75,1.43,1.5,2.5,7.0,7.0,11.0,26.0,7.5,6.0,11.0,23.0,13.0,12.0,17.0,41.0,29.0,29.0,41.0,67.0,1000.0
27,IoWX1uL5,29/01/2025,21:00,JAMAICA - PREMIER LEAGUE,Racing United,Harbour View,ROUND 21,1.9,3.45,3.5,1.46,2.55,,,1.26,3.45,1.83,1.87,3.0,1.34,,,1.73,1.99,,,,,8.8,8.8,16.0,40.0,6.2,5.2,9.8,26.0,7.4,6.8,11.0,30.0,13.0,12.0,22.0,60.0,101.0
28,ALSP31jg,29/01/2025,21:00,JAMAICA - PREMIER LEAGUE,Montego Bay,Waterhouse,ROUND 21,1.82,3.25,4.35,1.42,2.45,,,1.38,2.6,2.1,1.57,3.5,1.21,,,1.93,1.7,1.78,1.93,,,7.8,10.5,24.0,75.0,5.7,6.4,14.5,45.0,7.6,8.5,17.5,55.0,14.5,16.5,35.0,100.0,900.0
29,p2B3CB63,29/01/2025,22:00,MEXICO - LIGA MX,Queretaro,Pachuca,CLAUSURA ,3.25,3.6,2.1,1.36,3.0,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.7,2.05,3.3,1.33,1.75,2.05,12.0,8.5,11.0,19.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,23.0,34.0,26.0,29.0,41.0,201.0
30,SnI4n8Wb,29/01/2025,22:00,COSTA RICA - PRIMERA DIVISION,San Carlos,Alajuelense,CLAUSURA ,4.5,3.4,1.75,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.0,1.73,4.25,1.21,2.03,1.78,8.5,6.5,8.0,15.0,11.0,6.5,9.0,15.0,23.0,15.0,17.0,29.0,51.0,41.0,41.0,51.0,351.0
31,naJEuWaf,29/01/2025,22:00,NICARAGUA - LIGA PRIMERA,Ocotal,Esteli,CLAUSURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,QBJBAkyG,29/01/2025,22:00,MEXICO - LIGA MX,Atlas,Monterrey,CLAUSURA ,3.6,3.4,2.1,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,1.91,1.91,3.45,1.3,1.75,2.05,9.0,7.0,9.5,19.0,10.0,6.5,9.0,17.0,17.0,13.0,15.0,29.0,41.0,29.0,41.0,51.0,301.0
