Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,61aqoata,28/11/2023,05:30,INDIA - I-LEAGUE,Real Kashmir,Inter Kashi,ROUND 7,2.15,3.35,3.05,1.4,2.5,1.02,8.7,1.3,2.92,1.93,1.75,3.05,1.28,6.35,1.07,1.72,1.88,1.98,1.75,,,9.5,9.5,16.0,40.0,7.4,6.4,11.0,27.0,10.25,9.0,14.5,35.0,20.0,18.0,29.0,70.0,600.0
2,n9fwiJ32,28/11/2023,07:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Gagra,Samtredia,ROUND 35,2.4,3.15,2.67,1.33,3.04,1.01,9.8,1.21,3.74,1.7,1.93,2.78,1.36,5.8,1.1,1.59,2.29,,,,,11.0,8.75,12.5,26.0,8.25,5.6,8.25,17.0,11.25,7.8,9.5,20.0,22.0,15.0,18.5,32.0,175.0
3,K22iTFBe,28/11/2023,07:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Samgurali,Dila Gori,ROUND 35,3.4,3.3,1.95,1.33,3.04,1.01,10.5,1.22,3.65,1.7,1.91,2.84,1.35,5.4,1.12,1.64,2.2,,,,,10.75,7.1,8.75,14.5,9.75,5.8,7.1,12.0,16.0,9.75,10.5,18.0,37.0,23.0,25.0,37.0,250.0
4,Sp1QFcyh,28/11/2023,09:00,MONTENEGRO - PRVA CRNOGORSKA LIGA,Jedinstvo,Petrovac,ROUND 17,2.75,3.05,2.52,1.44,2.42,1.04,8.4,1.31,2.87,1.93,1.7,3.1,1.27,7.2,1.06,1.7,1.93,,,,,8.75,8.25,12.5,28.0,8.5,5.9,9.5,21.0,14.0,10.0,13.0,30.0,32.0,24.0,32.0,60.0,450.0
5,dluMxzpb,28/11/2023,09:30,ALBANIA - SUPERLIGA,Kukesi,Skenderbeu,ROUND 14,2.2,3.2,2.92,1.44,2.3,1.05,7.9,1.35,2.84,2.07,1.6,3.74,1.21,7.5,1.06,1.84,1.92,,,,,8.25,6.9,11.5,27.0,5.8,5.5,9.25,22.0,8.25,7.8,13.0,32.0,16.5,15.5,26.0,65.0,500.0
6,nJcVFCxo,28/11/2023,09:30,ALBANIA - SUPERLIGA,Laci,Egnatia,ROUND 14,2.7,3.2,2.35,1.42,2.35,1.03,8.8,1.33,2.93,2.0,1.65,3.56,1.23,6.5,1.08,1.8,1.96,,,,,8.5,6.3,9.25,19.0,6.8,5.5,8.0,16.5,10.75,8.75,12.0,26.0,24.0,19.5,28.0,55.0,400.0
7,QagsjwJ8,28/11/2023,10:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Telavi,Saburtalo Tbilisi,ROUND 35,2.22,3.35,2.77,1.33,3.04,1.01,11.0,1.22,3.65,1.7,1.93,2.79,1.36,5.3,1.12,1.6,2.27,,,,,11.5,8.5,12.5,26.0,7.9,5.9,8.75,18.0,10.25,7.6,10.5,22.0,18.5,13.5,18.5,37.0,200.0
8,Iy3mpJe5,28/11/2023,10:30,INDIA - I-LEAGUE,Rajasthan United,Aizawl,ROUND 7,4.05,3.8,1.72,1.29,3.4,1.03,13.0,1.22,3.45,1.55,2.15,2.32,1.47,3.7,1.19,1.55,2.15,,,1.91,1.8,14.5,9.0,9.5,14.5,15.0,7.7,8.25,12.5,26.0,13.5,13.0,20.0,65.0,35.0,32.0,45.0,300.0
9,riCfkgUD,28/11/2023,11:00,EGYPT - PREMIER LEAGUE,Pyramids,El Ismaily,ROUND 7,1.42,4.15,7.0,1.4,2.55,1.01,9.8,1.26,3.2,1.78,1.88,2.75,1.34,5.45,1.1,1.98,1.65,,,,,10.5,16.5,45.0,175.0,6.4,8.25,23.0,90.0,6.4,8.25,21.0,80.0,9.25,11.75,29.0,110.0,1000.0
10,KrGzgW3b,28/11/2023,11:00,ARMENIA - PREMIER LEAGUE,Shirak Gyumri,Pyunik Yerevan,ROUND 18,9.75,5.6,1.21,1.24,3.65,1.01,13.5,1.11,5.15,1.43,2.54,2.02,1.62,3.42,1.25,2.01,1.76,,,,,16.5,7.4,5.7,6.3,24.0,10.25,8.0,8.75,60.0,26.0,20.0,22.0,200.0,90.0,70.0,80.0,500.0
