Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,CI83aELs,02/11/2024,00:00,MEXICO - LIGA MX,Mazatlan FC,Club America,APERTURA ,3.5,3.5,2.1,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.67,2.1,3.3,1.33,1.75,2.05,12.0,8.5,11.0,19.0,12.0,6.5,9.0,15.0,19.0,12.0,13.0,23.0,41.0,26.0,29.0,41.0,151.0
2,UXwl6a3S,02/11/2024,00:00,MEXICO - LIGA DE EXPANSION MX,Atletico La Paz,Cancun,APERTURA ,3.65,3.75,1.82,1.3,3.38,1.02,12.0,1.22,3.5,1.65,1.98,2.52,1.4,4.7,1.17,1.62,2.02,,,1.93,1.78,13.0,8.5,9.5,15.0,12.5,7.4,8.25,13.5,21.0,12.5,14.0,23.0,50.0,30.0,35.0,55.0,400.0
3,8p2Cchjf,02/11/2024,00:05,MEXICO - LIGA MX,Club Tijuana,U.A.N.L.- Tigres,APERTURA ,3.3,3.7,2.05,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.57,2.25,3.1,1.35,1.75,2.05,15.0,10.0,11.0,19.0,13.0,7.5,9.0,15.0,19.0,12.0,12.0,21.0,34.0,23.0,26.0,41.0,126.0
4,WIHKv2mf,02/11/2024,01:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Auckland FC,ROUND 3,2.55,3.5,2.63,1.36,3.0,1.05,11.0,1.25,4.0,1.85,2.0,3.2,1.36,5.5,1.14,1.67,2.1,2.43,1.53,1.48,2.6,12.0,10.0,13.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,26.0,26.0,19.0,26.0,41.0,151.0
5,8v9T5t5M,02/11/2024,02:00,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Incheon,RELEGATION GROUP ,1.9,3.5,3.8,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.73,2.0,1.9,1.95,1.23,3.7,11.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,13.0,34.0,17.0,15.0,23.0,41.0,201.0
6,h4b78C2P,02/11/2024,02:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Anyang,ROUND 38,2.3,3.2,2.75,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,3.5,1.29,7.0,1.1,1.8,1.91,2.35,1.58,1.43,2.75,9.5,9.0,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,251.0
7,bgBBnS9b,02/11/2024,03:00,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Perth Glory,ROUND 3,1.5,4.33,5.75,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.5,2.3,1.62,4.0,1.25,1.62,2.2,1.5,2.5,1.15,5.5,17.0,21.0,34.0,51.0,9.5,8.5,17.0,41.0,8.5,8.5,15.0,41.0,12.0,11.0,21.0,41.0,151.0
8,CQMgVB1t,02/11/2024,04:00,HONG KONG - PREMIER LEAGUE,Tai Po,Eastern AA,ROUND 7,3.1,2.8,2.42,1.34,3.1,1.02,9.7,1.24,3.3,1.72,1.9,2.6,1.38,3.65,1.2,1.5,2.27,,,,,9.75,9.5,14.0,30.0,11.25,5.6,8.75,18.5,19.5,10.25,10.0,22.0,45.0,25.0,25.0,37.0,250.0
9,Kn4xu1O5,02/11/2024,04:30,CHINA - SUPER LEAGUE,Beijing Guoan,Henan Songshan Longmen,ROUND 30,1.5,4.5,5.75,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.67,2.1,1.48,2.6,1.15,5.5,17.0,21.0,34.0,67.0,9.5,9.0,17.0,41.0,8.5,8.5,15.0,41.0,11.0,11.0,21.0,41.0,151.0
10,4hDaNyqH,02/11/2024,04:30,SOUTH KOREA - K LEAGUE 1,Seoul,Pohang,CHAMPIONSHIP GROUP ,2.2,3.2,3.3,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,3.4,1.3,7.0,1.1,1.73,2.0,2.2,1.62,1.3,3.3,9.5,10.0,17.0,34.0,8.0,6.0,12.0,26.0,11.0,9.0,13.0,34.0,21.0,19.0,29.0,41.0,201.0
11,bi68LFDT,02/11/2024,04:30,SOUTH KOREA - K LEAGUE 1,Gimcheon Sangmu,Suwon FC,CHAMPIONSHIP GROUP ,1.9,3.5,3.8,1.36,3.0,1.04,12.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.67,2.1,1.93,1.93,1.23,3.7,12.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,9.5,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
12,QP4Yus9a,02/11/2024,04:30,CHINA - SUPER LEAGUE,Chengdu Rongcheng,Shanghai Shenhua,ROUND 30,3.5,3.5,2.05,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,3.3,1.33,1.75,2.05,13.0,9.5,11.0,19.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,21.0,41.0,26.0,29.0,41.0,126.0
13,GEcowugI,02/11/2024,04:30,CHINA - SUPER LEAGUE,Changchun Yatai,Zhejiang Professional,ROUND 30,2.25,4.0,2.7,1.18,4.5,1.01,26.0,1.08,8.0,1.3,3.5,1.73,2.0,2.63,1.44,1.3,3.4,2.25,1.63,1.48,2.6,29.0,19.0,21.0,34.0,17.0,9.5,12.0,19.0,19.0,10.0,10.0,19.0,26.0,15.0,17.0,23.0,51.0
