Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,vHW2zd3l,14/12/2023,08:30,AZERBAIJAN - PREMIER LEAGUE,Kapaz,Sumqayit,ROUND 17,2.55,3.1,2.67,1.52,2.22,1.06,6.55,1.45,2.37,2.32,1.47,3.95,1.17,9.2,1.02,2.0,1.65,,,,,7.1,6.8,11.75,30.0,6.6,6.1,10.75,27.0,11.25,10.25,18.0,45.0,27.0,25.0,45.0,110.0,1250.0
2,lUt8Xvqt,14/12/2023,08:30,IRAQ - SUPER LEAGUE,Baghdad,Al Najaf,ROUND 9,2.2,2.87,3.25,1.52,2.12,1.07,6.7,1.43,2.54,2.25,1.5,4.3,1.16,8.5,1.04,1.98,1.79,,,,,6.7,6.7,13.0,35.0,5.4,5.0,10.0,27.0,8.25,7.6,13.0,37.0,17.0,16.0,27.0,65.0,500.0
3,SKuCWbbn,14/12/2023,08:30,IRAQ - SUPER LEAGUE,Al Minaa,Erbil,ROUND 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,MsuGVIDh,14/12/2023,08:30,IRAQ - SUPER LEAGUE,Al-Qassim,Al Karkh,ROUND 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,C0mu0GRr,14/12/2023,09:00,SERBIA - PRVA LIGA,Mladost GAT,Smederevo,ROUND 17,2.4,3.05,2.75,1.47,2.22,1.06,7.4,1.55,2.15,2.15,1.55,3.65,1.22,7.0,1.08,1.87,1.89,,,,,7.4,6.3,10.5,25.0,5.9,5.2,8.75,21.0,9.25,8.0,13.0,30.0,20.0,17.5,28.0,65.0,500.0
6,Mu6j7Rka,14/12/2023,11:00,EGYPT - PREMIER LEAGUE,Future FC,Ceramica Cleopatra,ROUND 9,2.7,2.87,2.7,1.53,2.18,1.06,6.55,1.44,2.42,2.25,1.5,3.8,1.18,8.6,1.02,1.88,1.72,,,,,6.8,7.1,12.5,32.0,6.9,5.6,10.25,26.0,12.5,10.25,15.5,40.0,32.0,27.0,40.0,90.0,900.0
7,jiWBE9cP,14/12/2023,11:00,EGYPT - PREMIER LEAGUE,National Bank Egypt,El Gouna,ROUND 9,2.57,2.8,2.9,1.55,2.15,1.06,6.65,1.44,2.4,2.27,1.5,3.8,1.18,9.0,1.02,1.88,1.72,,,,,6.6,7.0,13.5,37.0,7.0,5.5,11.0,32.0,12.0,9.75,15.5,45.0,30.0,24.0,37.0,90.0,900.0
8,vHGo87zg,14/12/2023,11:00,EGYPT - PREMIER LEAGUE,Al Ahly,Al Ittihad,ROUND 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,AePqUnum,14/12/2023,11:30,INDIA - ISL,Punjab,Kerala Blasters,-,3.6,3.6,1.83,1.36,3.0,1.04,13.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,1.8,1.91,3.55,1.28,1.95,1.85,11.0,7.5,9.0,15.0,11.0,7.0,8.5,15.0,21.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,251.0
10,O0WQFLdf,14/12/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Akhdoud,Al Taee,ROUND 17,2.3,3.2,2.88,1.4,2.75,1.03,10.0,1.29,3.5,1.95,1.85,3.25,1.33,6.0,1.11,1.73,2.0,2.35,1.58,1.4,2.85,10.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,10.0,13.0,34.0,21.0,19.0,29.0,41.0,151.0
