Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,nDhYD0Lq,11/08/2023,05:00,INDONESIA - LIGA 1,Bali United,PSM Makassar,ROUND 8,2.32,3.48,2.77,1.33,3.04,10.5,1.01,1.21,3.74,1.75,2.05,2.75,1.37,5.0,1.12,1.58,2.31,,,,,11.0,9.5,13.0,23.0,8.5,6.0,8.5,15.0,11.0,8.0,10.0,21.0,21.0,15.0,19.0,36.0,67.0
2,dODmFZlg,11/08/2023,07:00,VIETNAM - V.LEAGUE 1,Song Lam Nghe An,Gia Lai,RELEGATION GROUP ,2.34,3.18,2.97,1.45,2.56,1.04,7.7,1.36,2.79,2.18,1.67,3.74,1.21,7.5,1.04,1.84,1.92,,,,,7.0,7.0,11.0,26.0,6.5,5.0,8.5,20.0,9.5,8.0,11.0,26.0,20.0,15.0,26.0,61.0,201.0
3,2yqlDDJ5,11/08/2023,07:00,VIETNAM - V.LEAGUE 1,Ho Chi Minh,Binh Duong,RELEGATION GROUP ,2.91,2.16,3.68,1.61,2.17,1.17,4.4,1.73,2.09,3.1,1.32,5.8,1.1,12.0,1.04,2.5,1.5,,,,,5.5,6.0,10.0,23.0,6.0,5.0,9.0,21.0,10.0,9.0,14.0,36.0,26.0,23.0,41.0,91.0,201.0
4,OpppEg4a,11/08/2023,07:00,VIETNAM - V.LEAGUE 1,Khanh Hoa,Da Nang,RELEGATION GROUP ,2.91,3.05,2.45,1.51,2.39,1.06,6.8,1.43,2.54,2.39,1.56,4.4,1.16,8.8,1.02,1.97,1.79,,,,,6.0,6.0,9.0,20.0,6.5,5.0,8.0,17.0,11.0,9.5,13.0,26.0,26.0,23.0,34.0,81.0,201.0
5,8v39Wb3j,11/08/2023,08:45,SINGAPORE - PREMIER LEAGUE,Tanjong Pagar,Albirex Niigata,-,10.0,6.5,1.18,1.11,6.5,1.01,34.0,1.03,15.0,1.17,5.0,1.4,2.75,1.83,1.83,1.44,2.63,,,4.4,1.2,34.0,21.0,13.0,12.0,51.0,17.0,12.0,11.0,67.0,34.0,19.0,17.0,201.0,51.0,41.0,34.0,81.0
6,vy1lS8cU,11/08/2023,09:00,THAILAND - THAI LEAGUE 1,Nakhon Pathom,Port MTI FC,ROUND 1,4.37,3.74,1.75,1.36,2.97,1.01,9.7,1.24,3.48,1.86,1.94,2.98,1.32,5.55,1.1,1.75,2.03,,,,,9.5,6.5,7.0,11.0,12.0,6.0,6.5,10.0,21.0,12.0,11.0,18.0,56.0,31.0,34.0,51.0,201.0
7,GdxfmhTu,11/08/2023,09:30,THAILAND - THAI LEAGUE 1,Police Tero,Pathum United,ROUND 1,3.73,3.74,1.87,1.32,3.2,1.01,12.3,1.19,3.98,1.71,2.13,2.6,1.41,4.7,1.14,1.6,2.27,,,,,10.0,7.0,8.0,13.0,11.0,6.0,6.5,10.0,18.0,10.0,10.0,15.0,41.0,23.0,26.0,36.0,201.0
8,Q3Lh3vB6,11/08/2023,12:00,ARMENIA - PREMIER LEAGUE,Shirak Gyumri,BKMA,ROUND 3,2.35,3.08,3.05,1.48,2.47,1.05,7.2,1.36,2.78,2.23,1.64,3.88,1.2,7.6,1.04,1.86,1.9,,,,,6.5,7.0,11.0,26.0,6.5,5.0,8.5,21.0,9.0,8.0,11.0,31.0,20.0,17.0,26.0,67.0,201.0
9,UNGqdL0M,11/08/2023,12:00,FINLAND - VEIKKAUSLIIGA,Haka,Mariehamn,-,1.8,3.5,4.0,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.67,2.1,1.83,1.98,1.25,3.8,13.0,15.0,21.0,41.0,8.5,7.0,13.0,29.0,10.0,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
10,0GAIGXq6,11/08/2023,12:00,RUSSIA - PREMIER LEAGUE,Ural,Spartak Moscow,ROUND 4,3.61,3.77,2.12,1.35,3.05,1.01,10.0,1.23,3.64,1.88,2.07,2.88,1.35,5.25,1.11,1.67,2.15,,,,,,,,,,,,,,,,,,,,,
11,2oWolznd,11/08/2023,12:00,UZBEKISTAN - SUPER LEAGUE,OKMK,Olympic,ROUND 16,1.53,3.96,6.04,1.4,2.73,1.02,8.6,1.3,3.08,1.98,1.77,3.34,1.26,6.45,1.07,2.01,1.76,,,,,,,,,,,,,,,,,,,,,
