Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,xhfZDrLh,05/06/2024,12:00,GHANA - PREMIER LEAGUE,Great Olympics,Dreams,ROUND 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,W2sETI0r,05/06/2024,12:00,NORWAY - OBOS-LIGAEN,Egersund,Asane,ROUND 2,1.65,4.33,4.2,1.2,4.33,1.01,23.0,1.1,7.0,1.36,3.1,1.83,1.83,3.25,1.33,1.4,2.75,1.65,2.2,1.23,4.1,23.0,21.0,29.0,51.0,13.0,9.5,15.0,29.0,12.0,9.0,12.0,26.0,15.0,12.0,17.0,29.0,81.0
3,nuN6N8HE,05/06/2024,13:00,FINLAND - YKKONEN,Vaajakoski,JJK Jyvaskyla,-,4.2,4.5,1.53,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.53,2.38,4.25,1.21,2.38,1.55,23.0,11.0,10.0,13.0,19.0,10.0,8.5,11.0,29.0,15.0,15.0,19.0,51.0,34.0,29.0,41.0,126.0
4,8nJkq0Za,05/06/2024,15:00,NETHERLANDS - TWEEDE DIVISIE,Blauw Geel,Genemuiden,RELEGATION ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,xSA6uIYO,05/06/2024,15:00,NETHERLANDS - TWEEDE DIVISIE,Harkemase Boys,Excelsior Maassluis,RELEGATION ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,dORPFgBM,05/06/2024,16:00,ITALY - SERIE C,L.R. Vicenza,Carrarese,PROMOTION ,2.07,3.05,3.65,1.55,2.35,1.1,5.9,1.45,2.55,2.32,1.55,4.1,1.2,7.2,1.06,2.02,1.72,2.05,1.72,,,5.9,8.75,18.5,55.0,5.8,6.0,13.0,37.0,8.75,9.0,17.0,50.0,19.0,19.5,37.0,100.0,201.0
7,OIXrczim,05/06/2024,16:30,PARAGUAY - PRIMERA DIVISION,Sp. Luqueno,Sportivo Trinidense,APERTURA ,2.1,3.4,3.2,1.4,2.75,1.05,11.0,1.3,3.4,1.98,1.83,3.4,1.3,7.0,1.1,1.73,2.0,2.08,1.73,1.33,3.3,10.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,201.0
8,GAXH8mCI,05/06/2024,19:00,BRAZIL - SERIE A,Juventude,Atletico GO,ROUND 5,2.0,3.3,3.9,1.5,2.5,1.08,8.0,1.44,2.75,2.3,1.6,4.33,1.22,9.0,1.07,2.05,1.7,2.06,1.84,1.28,3.55,7.5,9.0,19.0,41.0,6.0,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,19.0,34.0,67.0,451.0
9,dWVjeELa,05/06/2024,19:00,PARAGUAY - PRIMERA DIVISION,Nacional Asuncion,Cerro Porteno,APERTURA ,5.5,4.0,1.53,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.73,2.0,5.5,1.15,2.43,1.53,13.0,8.5,8.0,12.0,17.0,8.0,8.5,12.0,29.0,17.0,15.0,21.0,51.0,41.0,41.0,41.0,201.0
10,GYohghjC,05/06/2024,19:00,PARAGUAY - PRIMERA DIVISION,Olimpia Asuncion,Libertad Asuncion,APERTURA ,3.5,3.0,2.05,1.4,2.75,1.07,9.0,1.3,3.4,2.0,1.8,3.4,1.3,7.0,1.1,1.73,2.0,3.45,1.3,1.7,2.1,9.0,7.5,10.0,19.0,11.0,6.0,9.0,17.0,17.0,13.0,13.0,29.0,41.0,29.0,34.0,41.0,201.0
11,ETkFXZqe,05/06/2024,20:00,BRAZIL - SERIE A,Cuiaba,Vitoria,ROUND 2,2.1,3.2,3.8,1.53,2.38,1.1,7.0,1.5,2.63,2.4,1.53,4.5,1.2,10.0,1.06,2.05,1.7,2.1,1.7,1.3,3.45,7.0,8.5,17.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,19.0,41.0,19.0,21.0,34.0,67.0,501.0
12,vgEES8Nt,05/06/2024,22:00,USA - USL CHAMPIONSHIP,San Antonio,El Paso,-,1.6,3.9,4.6,1.36,2.9,1.05,8.0,1.24,3.6,1.75,2.0,2.75,1.39,4.7,1.15,1.78,1.93,1.6,2.25,,,8.0,14.0,28.0,80.0,7.4,7.7,15.5,45.0,7.8,8.25,16.0,45.0,12.0,12.5,25.0,70.0,500.0
