Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,ANZDM7Ij,10/12/2024,05:30,INDONESIA - LIGA 1,Madura United,Semen Padang,ROUND 14,1.65,3.6,4.9,1.39,2.55,1.01,10.5,1.27,3.1,1.78,1.82,2.82,1.32,5.55,1.07,1.78,1.83,1.78,1.93,,,10.5,13.5,29.0,90.0,6.8,7.1,16.0,50.0,7.7,8.0,16.0,50.0,12.5,13.0,26.0,75.0,600.0
2,2HMapBAc,10/12/2024,09:00,INDONESIA - LIGA 1,Persija Jakarta,Borneo,ROUND 14,2.1,3.15,3.35,1.44,2.4,1.02,8.9,1.34,2.77,1.98,1.65,3.25,1.25,6.45,1.04,1.78,1.83,1.88,1.82,,,8.25,9.25,17.0,45.0,7.0,6.1,11.75,32.0,9.75,8.75,14.5,40.0,20.0,17.5,30.0,75.0,600.0
3,W0Qzpan3,10/12/2024,16:00,BOLIVIA - DIVISION PROFESIONAL,SA Bulo Bulo,Bolivar,CLAUSURA ,4.5,4.2,1.67,1.29,3.5,1.03,17.0,1.14,5.5,1.5,2.5,2.2,1.62,3.75,1.25,1.53,2.38,4.25,1.21,2.2,1.65,17.0,10.0,10.0,15.0,19.0,8.0,8.5,12.0,29.0,15.0,13.0,19.0,51.0,34.0,34.0,41.0,126.0
4,GYHCk7gt,10/12/2024,16:45,SCOTLAND - LEAGUE TWO,Spartans,Stranraer,ROUND 14,1.8,3.4,4.1,1.5,2.5,1.07,7.5,1.33,3.25,2.1,1.7,3.75,1.25,7.0,1.08,2.1,1.67,1.8,2.05,1.21,4.25,8.0,10.0,21.0,41.0,6.0,7.0,15.0,41.0,7.5,9.0,19.0,41.0,15.0,17.0,34.0,67.0,800.0
5,hWzBlkn1,10/12/2024,16:45,ENGLAND - CHAMPIONSHIP,Burnley,Derby,ROUND 20,1.67,3.6,5.25,1.5,2.5,1.08,8.0,1.44,2.75,2.3,1.62,4.33,1.22,9.0,1.07,2.2,1.62,1.65,2.2,1.17,5.0,8.0,11.0,23.0,51.0,5.5,7.0,17.0,41.0,7.0,9.0,21.0,51.0,12.0,17.0,34.0,81.0,501.0
6,KrC5AW8K,10/12/2024,16:45,ENGLAND - CHAMPIONSHIP,Luton,Stoke,ROUND 20,2.05,3.4,3.6,1.36,3.0,1.05,11.0,1.29,3.75,1.88,1.98,3.2,1.36,6.0,1.13,1.67,2.1,2.05,1.75,1.3,3.45,11.0,12.0,19.0,41.0,8.5,6.5,12.0,26.0,10.0,9.0,13.0,34.0,19.0,17.0,23.0,41.0,201.0
7,xhKmPMFG,10/12/2024,16:45,ENGLAND - CHAMPIONSHIP,Plymouth,Swansea,ROUND 20,3.8,3.75,1.85,1.36,3.0,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.67,2.1,3.7,1.26,2.01,1.89,13.0,8.5,9.5,15.0,13.0,7.0,8.5,15.0,21.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
8,jPR9c5nT,10/12/2024,16:45,ENGLAND - CHAMPIONSHIP,Portsmouth,Norwich,ROUND 20,3.0,3.5,2.3,1.36,3.0,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.62,2.2,2.85,1.4,1.63,2.25,13.0,9.5,12.0,21.0,11.0,6.5,9.0,17.0,17.0,11.0,13.0,23.0,29.0,21.0,29.0,41.0,151.0
9,neDuhqAj,10/12/2024,16:45,ENGLAND - CHAMPIONSHIP,Sheffield Wed,Blackburn,ROUND 20,2.2,3.5,3.1,1.4,2.75,1.06,10.0,1.3,3.5,2.0,1.85,3.5,1.3,6.5,1.11,1.8,1.91,2.15,1.68,1.38,3.0,10.0,9.5,15.0,34.0,7.5,6.5,11.0,26.0,11.0,9.0,15.0,34.0,21.0,19.0,29.0,51.0,251.0
10,23eSFn2c,10/12/2024,16:45,ENGLAND - CHAMPIONSHIP,Sunderland,Bristol City,ROUND 20,1.9,3.4,4.1,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,4.0,1.25,8.0,1.08,1.91,1.8,1.95,1.95,1.24,3.9,8.5,10.0,21.0,41.0,6.5,6.5,15.0,34.0,8.5,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0
11,SpwpUy0T,10/12/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Annagh,H&W Welders,ROUND 19,2.12,3.8,2.8,1.2,4.05,1.02,15.0,1.06,5.7,1.4,2.5,1.98,1.65,3.0,1.29,1.38,2.6,2.1,1.66,1.41,2.7,19.5,15.5,19.5,35.0,13.5,8.5,10.75,20.0,15.0,9.25,11.0,21.0,23.0,14.5,17.5,30.0,150.0
12,EoPJnTGD,10/12/2024,17:00,ENGLAND - CHAMPIONSHIP,Leeds,Middlesbrough,ROUND 20,1.83,3.7,4.0,1.36,3.0,1.04,13.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.67,2.1,1.86,2.04,1.25,3.8,13.0,13.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,13.0,34.0,15.0,15.0,23.0,41.0,201.0
13,vRTrrwHF,10/12/2024,20:00,BOLIVIA - DIVISION PROFESIONAL,The Strongest,Tomayapo,CLAUSURA ,1.25,5.75,11.0,1.29,3.5,1.03,15.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,2.0,1.73,1.25,3.8,,,15.0,29.0,51.0,151.0,8.0,11.0,34.0,81.0,6.5,9.5,23.0,67.0,7.5,11.0,29.0,67.0,351.0
14,zgNitHoS,10/12/2024,21:30,BOLIVIA - DIVISION PROFESIONAL,Oriente Petrolero,Always Ready,CLAUSURA ,2.0,3.7,3.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,1.98,1.83,1.3,3.45,13.0,12.0,19.0,41.0,9.0,7.0,12.0,26.0,11.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0
15,l6zpdr5j,10/12/2024,23:00,COSTA RICA - PRIMERA DIVISION,Saprissa,San Carlos,APERTURA ,1.6,3.8,5.0,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.8,1.91,1.63,2.25,1.19,4.5,12.0,15.0,26.0,51.0,7.5,7.5,17.0,41.0,8.0,8.5,15.0,41.0,12.0,13.0,23.0,51.0,201.0
