Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,6oTh43r4,09/02/2024,05:30,INDIA - I-LEAGUE,Rajasthan United,Real Kashmir,ROUND 13,4.6,4.05,1.6,1.3,3.22,12.0,1.03,1.2,3.6,1.62,2.05,2.45,1.42,4.5,1.15,1.7,1.93,,,1.95,1.75,13.5,8.0,8.25,12.0,15.0,8.0,8.25,12.0,28.0,15.0,15.5,23.0,75.0,40.0,40.0,60.0,450.0
2,SbGo8woQ,09/02/2024,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,Perth Glory,ROUND 16,1.7,4.5,4.2,1.2,4.33,1.02,21.0,1.1,7.0,1.33,3.4,1.91,1.91,3.0,1.4,1.4,2.75,1.68,2.15,1.24,3.9,26.0,23.0,29.0,41.0,15.0,9.5,15.0,29.0,13.0,9.0,12.0,23.0,17.0,12.0,15.0,29.0,67.0
3,S8ubBd7B,09/02/2024,06:00,BANGLADESH - PREMIER LEAGUE,Brothers U.,Abahani Limited,ROUND 7,6.6,4.65,1.35,1.24,3.6,1.01,12.5,1.15,4.8,1.52,2.22,2.22,1.52,3.74,1.21,1.79,1.98,,,,,15.0,7.1,6.2,7.6,17.0,8.25,7.2,9.0,35.0,17.5,15.0,19.0,100.0,50.0,45.0,55.0,350.0
4,Qgb1AGMH,09/02/2024,06:00,BANGLADESH - PREMIER LEAGUE,Rahmatgonj MFS,Mohammedan,ROUND 7,4.8,3.2,1.7,1.47,2.22,1.07,6.8,1.38,2.71,2.12,1.57,3.98,1.19,8.5,1.05,2.04,1.74,,,1.9,1.72,7.3,4.8,6.1,10.75,9.0,5.6,7.0,12.5,21.0,13.0,14.5,26.0,70.0,45.0,50.0,75.0,450.0
5,vX8GT3UD,09/02/2024,09:00,THAILAND - THAI LEAGUE 1,Muang Thong Utd,Bangkok Utd,ROUND 16,3.6,3.7,1.88,1.35,2.95,1.04,8.25,1.23,3.7,1.72,2.05,2.67,1.42,4.55,1.16,1.65,2.1,,,1.88,1.85,8.25,8.5,9.75,16.0,12.5,7.3,8.25,14.0,21.0,12.0,13.5,23.0,50.0,29.0,32.0,55.0,350.0
6,lAIc3NcA,09/02/2024,10:30,INDIA - I-LEAGUE,Inter Kashi,Gokulam,ROUND 13,2.8,3.4,2.27,1.38,2.57,10.5,1.04,1.22,3.4,1.7,1.93,2.57,1.39,5.0,1.12,1.57,2.12,,,1.75,1.98,12.0,9.25,12.0,23.0,10.75,6.8,9.0,17.0,16.0,10.25,12.5,24.0,35.0,22.0,27.0,45.0,300.0
7,l8a1IkdK,09/02/2024,11:00,INDIA - ISL,Odisha FC,Goa,-,2.8,3.4,2.38,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.5,2.5,2.68,1.45,1.55,2.38,15.0,11.0,13.0,23.0,13.0,7.0,9.5,17.0,17.0,11.0,11.0,21.0,29.0,21.0,23.0,34.0,101.0
8,re2Uei7L,09/02/2024,11:30,SERBIA - SUPER LIGA,Radnik,Cukaricki,ROUND 20,3.7,3.55,1.88,1.4,2.72,1.06,7.5,1.29,3.3,1.87,1.87,3.05,1.33,5.3,1.12,1.75,1.95,,,1.88,1.85,7.5,7.4,9.0,16.0,11.0,6.8,8.25,15.0,20.0,12.5,14.5,26.0,55.0,32.0,40.0,65.0,500.0
9,fcEBkOyN,09/02/2024,12:00,ROMANIA - LIGA 1,Otelul,U Craiova 1948,ROUND 25,2.4,3.1,2.9,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.35,1.58,1.4,2.85,8.5,8.5,15.0,29.0,7.5,6.0,11.0,26.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
10,xYRgeeZE,09/02/2024,13:00,CROATIA - HNL,Varazdin,Rudes,ROUND 22,1.6,3.8,5.75,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.0,1.13,1.83,1.83,1.58,2.35,1.15,5.5,11.0,15.0,29.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0
11,riOQqDH6,09/02/2024,13:30,SLOVAKIA - NIKE LIGA,Zilina,Slovan Bratislava,ROUND 19,3.25,3.65,2.05,1.29,3.4,1.03,10.25,1.16,4.9,1.47,2.55,2.18,1.65,3.5,1.28,1.42,2.65,,,1.78,2.02,10.25,11.0,14.0,23.0,15.0,8.25,9.25,15.0,25.0,12.0,11.5,19.0,50.0,25.0,24.0,35.0,175.0
12,OQPsMuB5,09/02/2024,14:00,POLAND - EKSTRAKLASA,Stal Mielec,Puszcza,ROUND 20,2.1,3.4,3.3,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,3.4,1.3,7.0,1.1,1.8,1.95,2.15,1.68,1.35,3.1,9.5,9.5,17.0,34.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
13,G864rGia,09/02/2024,15:00,PORTUGAL - LIGA PORTUGAL 2,Oliveirense,Torreense,ROUND 21,3.0,3.0,2.45,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.8,1.91,3.0,1.38,1.55,2.38,8.5,8.0,12.0,23.0,9.0,6.0,10.0,21.0,15.0,11.0,13.0,34.0,29.0,26.0,34.0,51.0,251.0
