Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,rwLgNint,24/12/2023,04:00,HONG KONG - PREMIER LEAGUE,North District,Southern District,ROUND 8,3.1,3.7,2.02,1.29,3.25,1.01,12.5,1.15,4.7,1.52,2.2,2.25,1.5,3.55,1.21,1.47,2.32,,,,,15.5,10.75,12.0,20.0,13.0,7.6,8.75,14.0,19.0,11.0,12.0,19.5,40.0,23.0,25.0,40.0,200.0
2,8dKFXgm7,24/12/2023,05:00,AZERBAIJAN - PREMIER LEAGUE,Turan,Araz,ROUND 18,2.4,3.45,2.62,1.38,2.6,1.04,10.0,1.27,3.1,1.85,1.85,2.85,1.32,5.54,1.13,1.65,1.98,,,,,10.75,9.0,13.5,29.0,8.5,6.6,9.75,21.0,12.0,9.5,14.0,29.0,25.0,19.5,28.0,60.0,450.0
3,EPDqA6FR,24/12/2023,05:30,INDIA - I-LEAGUE,Delhi FC,Real Kashmir,ROUND 12,2.12,3.45,3.0,1.32,3.22,1.01,11.5,1.21,3.5,1.65,2.0,2.5,1.4,4.7,1.14,1.55,2.15,,,,,12.5,11.5,17.5,40.0,9.25,6.9,10.75,24.0,11.5,8.75,12.0,27.0,21.0,16.0,22.0,45.0,300.0
4,0MDweqOl,24/12/2023,07:30,THAILAND - THAI LEAGUE 1,Lamphun Warrior,Trat FC,ROUND 15,1.72,3.8,4.3,1.33,3.05,1.04,8.5,1.2,4.1,1.6,2.2,2.42,1.5,4.0,1.21,1.6,2.22,1.7,2.07,,,8.5,14.5,27.0,70.0,9.25,7.6,14.0,37.0,9.75,8.0,13.0,35.0,14.5,12.0,19.5,50.0,300.0
5,2obxGp0E,24/12/2023,08:00,THAILAND - THAI LEAGUE 1,Chiangrai Utd,Prachuap,ROUND 15,2.1,3.4,3.25,1.42,2.67,1.06,7.3,1.3,3.25,1.88,1.85,3.05,1.33,5.3,1.12,1.72,2.0,2.05,1.72,,,7.3,10.0,17.0,45.0,7.8,6.5,11.25,29.0,10.25,8.5,14.0,35.0,19.5,16.0,26.0,60.0,450.0
6,CEjUUcpd,24/12/2023,08:30,IRAQ - SUPER LEAGUE,Newroz,Al Naft,ROUND 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Uedfy07S,24/12/2023,08:30,IRAQ - SUPER LEAGUE,Al Karkh,Zakho,ROUND 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6aEZeP8r,24/12/2023,08:30,THAILAND - THAI LEAGUE 1,Bangkok Utd,Police Tero,ROUND 15,1.21,6.2,11.0,1.24,3.65,1.02,10.0,1.13,5.1,1.42,2.67,2.02,1.75,3.15,1.31,1.95,1.75,,,,,10.0,35.0,90.0,350.0,9.5,13.0,35.0,120.0,6.9,9.75,25.0,100.0,7.4,10.25,27.0,100.0,700.0
9,vDCsf3we,24/12/2023,09:00,THAILAND - THAI LEAGUE 1,Pathum United,Nakhon Pathom,ROUND 15,1.39,4.85,6.6,1.28,3.3,1.03,9.25,1.17,4.45,1.52,2.37,2.25,1.57,3.65,1.24,1.75,1.95,,,,,9.25,21.0,45.0,150.0,8.75,9.75,20.0,65.0,7.5,8.5,18.0,55.0,9.5,10.5,22.0,70.0,450.0
10,z3C1ecuE,24/12/2023,09:00,AZERBAIJAN - PREMIER LEAGUE,Neftci Baku,Kapaz,ROUND 18,1.75,3.5,4.35,1.42,2.45,1.03,8.3,1.33,2.8,1.98,1.65,3.2,1.25,6.75,1.06,1.88,1.72,,,,,9.0,10.75,23.0,75.0,6.3,6.8,15.0,45.0,7.7,8.25,17.5,55.0,13.5,14.5,30.0,90.0,800.0
