Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,bVGVqL7s,13/05/2024,00:10,MEXICO - LIGA MX,Monterrey,U.A.N.L.- Tigres,CLAUSURA ,2.3,3.5,3.0,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.7,2.05,2.25,1.63,1.4,2.85,11.0,9.5,17.0,34.0,9.0,6.5,10.0,26.0,11.0,9.5,13.0,29.0,21.0,17.0,26.0,41.0,201.0
2,CYMcph8I,13/05/2024,07:00,VIETNAM - V.LEAGUE 1,Song Lam Nghe An,Ho Chi Minh,ROUND 18,2.02,3.25,3.45,1.47,2.32,1.05,7.85,1.39,2.57,2.12,1.57,3.6,1.2,8.5,1.04,1.93,1.7,1.98,1.75,,,7.9,8.5,17.0,50.0,6.2,6.4,12.5,35.0,8.75,9.0,17.5,50.0,18.0,18.5,35.0,100.0,900.0
3,G6TlnEw6,13/05/2024,07:00,VIETNAM - V.LEAGUE 1,Gia Lai,Nam Dinh,ROUND 18,3.3,3.3,2.07,1.35,2.94,1.01,9.7,1.26,3.2,1.82,1.9,2.77,1.34,5.66,1.11,1.62,2.02,,,,,10.5,8.0,10.5,19.5,11.0,6.5,8.5,16.0,19.0,11.25,13.0,25.0,45.0,28.0,32.0,55.0,350.0
4,U9XhoYhC,13/05/2024,08:00,VIETNAM - V.LEAGUE 1,Hong Linh Ha Tinh,Hanoi FC,ROUND 18,3.85,3.45,1.85,1.42,2.47,1.02,8.9,1.32,2.85,1.93,1.7,3.15,1.26,6.9,1.07,1.83,1.78,,,1.9,1.82,9.25,6.6,8.25,15.0,10.5,6.7,8.5,15.5,20.0,13.0,16.0,30.0,60.0,37.0,45.0,80.0,700.0
5,lOL8UbXc,13/05/2024,08:30,THAILAND - THAI LEAGUE 1,Lamphun Warrior,Uthai Thani,ROUND 28,1.87,3.2,4.25,1.37,2.87,1.05,8.0,1.21,3.95,1.65,2.15,2.5,1.47,4.15,1.19,1.53,2.35,1.85,1.9,,,8.0,15.5,29.0,80.0,9.0,6.5,13.0,35.0,10.75,7.9,11.0,30.0,18.0,13.5,19.0,37.0,200.0
6,lbpRSPxo,13/05/2024,09:15,VIETNAM - V.LEAGUE 1,Viettel,Binh Dinh,ROUND 18,2.37,3.3,2.77,1.45,2.4,1.04,8.35,1.36,2.67,2.05,1.62,3.4,1.22,7.75,1.05,1.85,1.75,,,,,8.5,7.8,13.0,32.0,7.1,6.3,10.5,25.0,10.75,9.5,16.0,40.0,24.0,21.0,35.0,90.0,800.0
7,xxbgDG72,13/05/2024,11:00,UZBEKISTAN - SUPER LEAGUE,Termez Surkhon,Din. Samarkand,ROUND 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,zXJAlXU1,13/05/2024,11:00,UZBEKISTAN - SUPER LEAGUE,Nasaf Qarshi,Bunyodkor,ROUND 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,KGoStc1N,13/05/2024,11:00,SERBIA - SUPER LIGA,Novi Pazar,Sp. Subotica,RELEGATION GROUP ,2.22,3.15,3.2,1.47,2.55,1.08,6.7,1.35,2.95,2.05,1.72,3.4,1.27,6.0,1.1,1.8,1.91,2.15,1.65,,,6.7,9.0,16.0,40.0,7.3,6.1,11.0,29.0,10.5,9.0,14.0,37.0,22.0,18.5,30.0,70.0,600.0
10,bN05Lxcn,13/05/2024,11:45,BULGARIA - PARVA LIGA,Etar,Lok. Sofia,RELEGATION GROUP ,5.5,3.6,1.67,1.5,2.5,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.2,1.62,5.0,1.17,2.2,1.65,8.0,5.5,7.0,12.0,12.0,7.0,9.0,15.0,26.0,19.0,21.0,34.0,51.0,51.0,51.0,67.0,1250.0
