Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,MidyOc04,10/01/2024,00:05,MEXICO - LIGA DE EXPANSION MX,Atletico La Paz,Atl. Morelia,CLAUSURA ,2.55,3.25,2.62,1.44,2.6,1.07,7.0,1.33,3.05,2.0,1.75,3.3,1.29,5.7,1.1,1.75,1.95,2.3,1.57,,,7.0,8.25,12.5,29.0,8.25,6.3,9.75,22.0,12.5,9.5,14.0,32.0,28.0,21.0,30.0,65.0,500.0
2,xpxrn4NQ,10/01/2024,11:00,REPUBLIC OF THE CONGO - LIGUE 1,CARA Brazzaville,Diables Noirs,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,6HNE3a06,10/01/2024,11:30,CAMEROON - ELITE ONE,Avion Academy,UMS de Loum,ROUND 1,2.5,2.75,2.87,1.62,1.95,1.1,5.55,1.6,2.07,2.25,1.5,5.7,1.09,7.82,1.06,2.25,1.61,,,,,5.5,5.4,10.25,28.0,4.85,5.0,9.75,26.0,8.75,9.0,16.0,45.0,21.0,22.0,40.0,100.0,101.0
4,4jfClbH0,10/01/2024,12:00,GHANA - PREMIER LEAGUE,Dreams,Bofoakwa Tano,ROUND 12,1.65,3.3,4.9,1.47,2.22,,,1.41,2.6,2.18,1.53,4.25,1.17,7.85,1.05,2.19,1.64,,,,,7.3,8.75,21.0,70.0,4.65,5.8,14.0,45.0,5.7,7.2,16.5,55.0,10.0,12.5,28.0,90.0,
5,hCz7AuvK,10/01/2024,12:00,GHANA - PREMIER LEAGUE,Medeama,Great Olympics,ROUND 12,1.6,3.35,5.4,1.5,2.15,1.06,6.65,1.5,2.27,2.32,1.47,4.55,1.14,7.85,1.05,2.38,1.55,,,,,6.6,8.5,22.0,80.0,4.15,6.0,15.5,55.0,5.2,7.6,19.5,70.0,9.0,13.0,35.0,150.0,
6,KKsUiAH0,10/01/2024,12:00,NIGERIA - NPFL,Plateau United,Rivers United,ROUND 10,1.75,2.92,5.6,1.7,2.0,1.15,4.2,1.65,2.0,2.8,1.33,6.6,1.08,,,2.52,1.4,,,,,4.2,9.0,30.0,150.0,4.3,6.6,22.0,110.0,6.4,9.75,29.0,150.0,13.5,21.0,60.0,250.0,
7,0xAK0P1O,10/01/2024,14:00,ITALY - COPPA ITALIA,Lazio,AS Roma,QUARTER-FINALS,2.88,3.1,2.63,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.05,1.7,2.75,1.43,1.5,2.5,6.5,6.5,11.0,26.0,7.0,6.0,11.0,26.0,13.0,11.0,19.0,41.0,29.0,29.0,41.0,67.0,501.0
8,MkXRhj5i,10/01/2024,14:30,ITALY - SERIE C,Gubbio,Recanatese,GROUP B ,1.72,3.45,4.7,1.45,2.55,1.07,6.8,1.34,3.0,2.05,1.72,3.4,1.27,6.0,1.1,1.93,1.78,1.72,2.05,,,6.8,12.0,26.0,80.0,6.1,6.6,15.0,50.0,7.5,8.25,16.5,55.0,13.5,15.0,30.0,90.0,700.0
9,xOrGZ66k,10/01/2024,15:45,PORTUGAL - TAÇA DE PORTUGAL,Maritimo,Leiria,1/8-FINALS,1.85,3.2,4.2,1.44,2.63,1.08,8.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.91,1.8,1.9,1.9,1.23,4.0,8.0,11.0,21.0,41.0,6.5,6.5,15.0,41.0,8.5,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0
10,fJTEf8rF,10/01/2024,16:15,PORTUGAL - TAÇA DE PORTUGAL,Gil Vicente,Amarante,1/8-FINALS,1.25,5.0,11.0,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,2.25,1.57,1.28,3.55,,,11.0,21.0,51.0,126.0,6.5,10.0,29.0,81.0,6.0,9.5,26.0,67.0,7.5,12.0,34.0,81.0,201.0
11,0O4NiJao,10/01/2024,17:00,ITALY - COPPA ITALIA,AC Milan,Atalanta,QUARTER-FINALS,2.15,3.4,3.4,1.36,3.0,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.7,2.05,2.15,1.68,1.35,3.1,11.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
12,plnOXpy2,10/01/2024,17:00,PORTUGAL - TAÇA DE PORTUGAL,Vizela,Arouca,1/8-FINALS,2.5,3.2,2.7,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,2.5,1.5,1.45,2.68,8.5,8.0,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,301.0
13,G8SL39eA,10/01/2024,17:30,JAMAICA - PREMIER LEAGUE,Humble Lions,Cavalier,ROUND 8,4.2,3.5,1.78,1.44,2.4,1.04,8.6,1.35,2.7,2.02,1.62,3.35,1.23,7.7,1.05,1.93,1.7,,,,,8.5,6.0,7.5,13.5,10.25,6.8,8.5,15.5,22.0,14.5,18.5,35.0,65.0,45.0,55.0,100.0,201.0
14,ngQ6dUD2,10/01/2024,17:45,PORTUGAL - TAÇA DE PORTUGAL,Benfica,Braga,1/8-FINALS,1.55,4.0,5.25,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.73,2.0,1.55,2.38,1.16,5.25,15.0,17.0,29.0,51.0,8.5,8.0,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0
15,2PUX07uT,10/01/2024,20:00,JAMAICA - PREMIER LEAGUE,Harbour View,Dunbeholden,ROUND 8,2.57,3.25,2.55,1.42,2.47,1.03,9.4,1.31,2.9,1.95,1.75,3.05,1.28,6.7,1.07,1.7,1.91,,,,,9.5,8.5,13.0,28.0,8.25,6.3,9.75,21.0,12.5,9.75,14.0,30.0,28.0,22.0,32.0,65.0,500.0
16,jR0uNHFA,10/01/2024,22:05,MEXICO - LIGA DE EXPANSION MX,Tlaxcala,Cancun,CLAUSURA ,4.1,3.35,1.85,1.47,2.55,1.08,6.7,1.36,2.9,2.07,1.7,3.55,1.26,6.2,1.09,1.93,1.78,,,1.91,1.83,6.7,6.2,8.0,15.0,10.5,6.5,8.5,16.0,22.0,13.5,16.5,32.0,65.0,40.0,50.0,90.0,800.0
