Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,YJJDbAaE,06/07/2024,00:10,MEXICO - LIGA MX,Juarez,Atlas,APERTURA ,2.15,3.4,3.2,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.75,2.0,2.1,1.7,1.35,3.1,11.0,10.0,17.0,34.0,8.0,6.5,11.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
2,KWNjDE0h,06/07/2024,04:00,PHILIPPINES - PFL,Tuloy,Loyola,ROUND 14,8.5,5.5,1.22,1.11,5.5,,,1.03,9.0,1.2,4.33,1.55,2.15,1.98,1.65,1.43,2.73,,,,,34.0,19.0,13.0,12.0,41.0,15.0,12.0,12.0,51.0,29.0,17.0,19.0,67.0,51.0,41.0,34.0,67.0
3,bNMfCYFb,06/07/2024,06:30,PHILIPPINES - PFL,Cebu FC,Stallion,ROUND 14,1.53,4.33,4.33,1.16,4.6,19.0,19.0,1.06,7.5,1.33,3.25,1.83,1.98,3.1,1.3,1.47,2.6,,,,,23.0,23.0,34.0,51.0,13.0,10.0,19.0,34.0,12.0,10.0,13.0,29.0,13.0,12.0,19.0,34.0,81.0
4,GbHaBhV4,06/07/2024,06:45,PHILIPPINES - PFL,Don Bosco Garelli,Manila Digger,ROUND 14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,hbPCtRVH,06/07/2024,07:00,SINGAPORE - PREMIER LEAGUE,Albirex Niigata,Geylang,ROUND 7,3.8,4.75,1.53,1.14,5.5,1.01,34.0,1.06,10.0,1.22,4.2,1.57,2.25,2.25,1.57,1.33,3.25,4.0,1.23,2.38,1.55,34.0,19.0,15.0,17.0,29.0,13.0,10.0,11.0,34.0,17.0,13.0,15.0,51.0,29.0,23.0,26.0,67.0
6,0OSKv50U,06/07/2024,07:00,SINGAPORE - PREMIER LEAGUE,Young Lions,Tampines,ROUND 7,10.0,6.25,1.18,1.11,6.5,1.01,34.0,1.04,13.0,1.17,5.0,1.44,2.63,2.0,1.73,1.5,2.5,,,4.4,1.2,34.0,21.0,13.0,11.0,51.0,17.0,12.0,10.0,67.0,34.0,17.0,19.0,300.0,51.0,41.0,34.0,81.0
7,pAmlqsHN,06/07/2024,07:00,SOUTH KOREA - K LEAGUE 2,Gimpo FC,Asan,ROUND 21,2.75,2.9,2.55,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,1.91,1.8,2.75,1.43,1.48,2.6,7.5,7.5,12.0,26.0,7.5,6.0,11.0,23.0,13.0,11.0,15.0,34.0,29.0,26.0,41.0,51.0,351.0
8,ri85SUaB,06/07/2024,07:00,SOUTH KOREA - K LEAGUE 1,Jeju Utd,Seoul,ROUND 21,2.9,3.3,2.35,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.73,2.0,2.85,1.4,1.6,2.3,10.0,8.0,12.0,23.0,9.5,6.5,9.5,19.0,15.0,11.0,13.0,29.0,29.0,23.0,34.0,41.0,201.0
9,hzmhr1WT,06/07/2024,07:30,SOUTH KOREA - K LEAGUE 2,Busan,Bucheon FC 1995,ROUND 21,2.1,3.1,3.3,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,2.1,1.7,1.3,3.45,8.5,9.5,17.0,41.0,7.0,6.0,13.0,29.0,9.5,9.5,15.0,41.0,19.0,19.0,29.0,51.0,301.0
10,xSM8RlFH,06/07/2024,07:30,SOUTH KOREA - K LEAGUE 1,Daegu,Pohang,ROUND 21,3.1,3.2,2.38,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.8,1.91,3.0,1.38,1.58,2.35,9.0,7.5,11.0,23.0,9.0,6.0,9.5,21.0,15.0,11.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
