Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,GQLqS3bM,24/09/2024,07:30,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Anyang,ROUND 32,2.55,3.3,2.63,1.36,3.0,1.05,11.0,1.25,3.75,1.85,1.95,3.0,1.36,6.0,1.13,1.67,2.1,2.5,1.5,1.48,2.6,11.0,10.0,13.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,26.0,26.0,21.0,26.0,41.0,151.0
2,AmLmRNDS,24/09/2024,07:30,SOUTH KOREA - K LEAGUE 2,Ansan Greeners,Cheongju,ROUND 32,3.0,3.1,2.3,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,3.0,1.38,1.6,2.3,8.5,7.5,11.0,21.0,9.0,6.0,9.5,21.0,15.0,12.0,15.0,29.0,34.0,26.0,34.0,51.0,301.0
3,xzNuTqqG,24/09/2024,07:30,SOUTH KOREA - K LEAGUE 2,Asan,Cheonan City,ROUND 32,1.9,3.5,3.8,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.8,1.91,1.9,1.9,1.26,3.7,11.0,12.0,21.0,41.0,7.5,7.0,13.0,29.0,9.0,8.5,15.0,34.0,17.0,15.0,26.0,51.0,201.0
4,2yHjm0CG,24/09/2024,08:15,MONGOLIA - PREMIER LEAGUE,Tuv Azarganuud,Deren,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,8vileh0E,24/09/2024,10:00,ARMENIA - PREMIER LEAGUE,West Armenia,Ararat-Armenia,ROUND 8,12.5,6.2,1.15,1.17,4.4,1.02,15.0,1.05,6.2,1.28,2.97,1.8,1.85,2.65,1.35,1.88,1.88,,,,,20.0,9.0,6.3,6.3,37.0,12.5,8.75,8.5,100.0,35.0,22.0,21.0,350.0,120.0,80.0,75.0,450.0
6,O2Xm0vko,24/09/2024,11:00,ITALY - COPPA ITALIA,Lecce,Sassuolo,1/16-FINALS,1.9,3.4,4.1,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.8,1.95,1.9,1.95,1.24,3.9,10.0,12.0,21.0,41.0,7.5,6.5,13.0,34.0,9.0,8.5,15.0,41.0,17.0,15.0,26.0,51.0,251.0
7,0Cl9UZuN,24/09/2024,12:00,FINLAND - VEIKKAUSLIIGA,AC Oulu,Inter Turku,RELEGATION GROUP,2.8,3.4,2.4,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.67,2.1,2.75,1.43,1.58,2.35,11.0,9.0,12.0,23.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0
8,b9VSmAhl,24/09/2024,12:00,ARMENIA - PREMIER LEAGUE,Noah,Pyunik Yerevan,ROUND 8,1.75,3.6,3.9,1.37,2.5,1.01,8.7,1.23,3.28,1.8,1.83,2.94,1.29,5.35,1.07,1.75,2.03,1.78,1.82,,,10.5,9.75,17.5,45.0,6.2,6.2,11.0,28.0,7.1,7.1,12.5,32.0,11.5,11.5,21.0,50.0,300.0
9,bTDqWnPO,24/09/2024,12:30,ROMANIA - LIGA 2,Csikszereda M. Ciuc,CSC Dumbravita,ROUND 7,1.42,4.15,7.3,1.4,2.72,1.06,7.4,1.29,3.25,1.9,1.85,3.1,1.32,5.4,1.12,2.1,1.65,,,,,7.4,17.0,45.0,175.0,5.9,8.25,23.0,90.0,6.0,8.5,21.0,80.0,9.0,12.5,32.0,120.0,1000.0
10,ptI1f2bg,24/09/2024,13:00,FINLAND - VEIKKAUSLIIGA,Ilves,KuPS,CHAMPIONSHIP GROUP,2.25,3.5,3.0,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.67,2.1,2.25,1.63,1.4,2.85,12.0,11.0,17.0,29.0,9.0,6.5,11.0,23.0,12.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
