Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,YNkfOt3D,20/10/2024,00:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Western United,ROUND 1,2.1,3.5,3.25,1.33,3.25,1.04,13.0,1.22,4.33,1.67,2.2,2.75,1.44,5.0,1.17,1.57,2.25,2.08,1.73,1.35,3.1,13.0,13.0,19.0,34.0,9.5,7.0,12.0,23.0,12.0,9.0,12.0,29.0,21.0,15.0,21.0,41.0,126.0
2,Eax5ZNLa,20/10/2024,00:00,MEXICO - LIGA DE EXPANSION MX,Tampico Madero,Leones Negros,APERTURA ,2.7,3.05,2.55,1.42,2.45,1.08,7.5,1.37,2.62,2.07,1.6,3.45,1.22,6.84,1.09,1.8,1.8,,,,,7.9,7.6,12.5,28.0,7.4,5.9,9.75,22.0,12.5,10.25,15.0,35.0,32.0,26.0,37.0,80.0,700.0
3,IsYwMYXI,20/10/2024,00:10,MEXICO - LIGA MX,Monterrey,U.A.N.L.- Tigres,APERTURA ,2.75,3.25,2.55,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.8,1.95,2.68,1.45,1.5,2.5,9.0,8.0,12.0,26.0,8.5,6.0,10.0,21.0,13.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
4,ABoymvzk,20/10/2024,02:00,SOUTH KOREA - K LEAGUE 2,Cheonan City,Seoul E-Land,ROUND 35,4.5,3.7,1.73,1.36,3.0,1.05,11.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.8,1.91,4.25,1.21,2.08,1.73,11.0,7.5,8.5,13.0,13.0,7.0,8.5,13.0,23.0,15.0,15.0,23.0,51.0,34.0,41.0,51.0,201.0
5,GlnXmKKr,20/10/2024,02:00,SOUTH KOREA - K LEAGUE 2,Seongnam,Asan,ROUND 35,3.7,3.4,1.95,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.88,3.25,1.33,6.5,1.11,1.73,2.0,3.55,1.28,1.85,1.95,11.0,8.0,9.5,17.0,12.0,6.5,9.0,15.0,19.0,13.0,13.0,26.0,41.0,29.0,34.0,41.0,201.0
6,4dHTyBet,20/10/2024,02:00,AUSTRALIA - A-LEAGUE,Macarthur FC,Perth Glory,ROUND 1,1.95,4.0,3.3,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.75,2.1,1.73,3.5,1.3,1.44,2.63,2.04,1.86,1.35,3.1,21.0,17.0,21.0,41.0,13.0,8.5,12.0,23.0,13.0,9.0,12.0,23.0,19.0,13.0,17.0,29.0,81.0
7,6NCQAbaB,20/10/2024,03:00,SOUTH KOREA - K LEAGUE 1,Gangwon,Seoul,CHAMPIONSHIP GROUP ,2.38,3.25,3.0,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,3.25,1.33,6.0,1.13,1.73,2.0,2.35,1.58,1.4,2.85,10.0,10.0,15.0,34.0,8.0,6.0,11.0,23.0,11.0,9.5,13.0,34.0,21.0,19.0,29.0,41.0,201.0
8,0ngyDUoC,20/10/2024,04:00,HONG KONG - PREMIER LEAGUE,Kowloon City,Southern District,ROUND 6,4.9,4.35,1.52,1.21,3.9,1.02,16.0,1.11,5.6,1.42,2.47,2.0,1.65,3.05,1.28,1.52,2.22,,,1.87,1.83,18.5,10.75,9.5,12.5,20.0,9.25,8.25,10.75,35.0,16.0,14.0,18.0,90.0,40.0,35.0,45.0,250.0
9,l2punbke,20/10/2024,04:30,SOUTH KOREA - K LEAGUE 2,Anyang,Busan,ROUND 35,2.35,3.25,2.9,1.44,2.63,1.06,9.5,1.3,3.4,2.03,1.78,3.5,1.29,7.0,1.1,1.8,1.91,2.3,1.6,1.4,2.85,9.5,9.0,15.0,29.0,8.0,6.5,11.0,23.0,11.0,9.5,15.0,34.0,23.0,19.0,29.0,51.0,251.0
10,Cf01Fbyg,20/10/2024,05:00,PHILIPPINES - PFL,Stallion,Philippines U20,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
