Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,8xz3zfD8,17/10/2023,15:45,ENGLAND - FA CUP,Barnet,Aveley,QUALIFICATION ,1.53,4.0,5.5,1.29,3.5,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.7,2.05,,,,,15.0,19.0,34.0,51.0,9.0,8.0,17.0,41.0,8.5,8.5,15.0,41.0,12.0,12.0,21.0,41.0,151.0
2,b7hCDW5e,17/10/2023,15:45,ENGLAND - FA CUP,Chesham,Braintree,QUALIFICATION ,2.4,4.0,2.4,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,,,,,15.0,10.0,13.0,26.0,10.0,8.0,9.5,19.0,13.0,9.5,15.0,23.0,26.0,19.0,23.0,41.0,151.0
3,vaHdJ1xH,17/10/2023,15:45,ENGLAND - FA CUP,Needham Market,York City,QUALIFICATION ,2.8,3.6,2.2,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.57,2.25,,,1.85,1.85,15.0,10.0,13.0,21.0,12.0,7.5,9.5,17.0,17.0,11.0,12.0,21.0,29.0,21.0,26.0,41.0,126.0
4,fZoLBAz8,17/10/2023,15:45,ENGLAND - FA CUP,Oxford City,Scarborough,QUALIFICATION ,1.7,3.6,4.5,1.3,3.4,1.04,13.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.67,2.1,,,,,13.0,15.0,26.0,51.0,9.0,7.5,15.0,34.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
5,MN61ILiN,17/10/2023,15:45,ENGLAND - FA CUP,Sheppey United,Billericay,QUALIFICATION ,3.0,3.6,2.1,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.57,2.25,,,,,15.0,10.0,12.0,21.0,12.0,7.5,9.0,15.0,17.0,11.0,12.0,21.0,34.0,21.0,26.0,41.0,126.0
6,tWsHCjL1,17/10/2023,15:45,ENGLAND - FA CUP,Slough,Ebbsfleet,QUALIFICATION ,3.25,3.6,2.0,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.53,2.38,,,1.75,1.95,15.0,10.0,12.0,19.0,13.0,7.5,9.0,15.0,19.0,12.0,12.0,21.0,41.0,23.0,26.0,34.0,126.0
7,nTY6ZDSE,17/10/2023,15:45,ENGLAND - FA CUP,Whitby,Chelmsford,QUALIFICATION ,2.4,4.0,2.4,1.3,3.4,1.03,17.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.57,2.25,,,,,17.0,11.0,13.0,26.0,11.0,8.0,9.5,19.0,13.0,9.5,13.0,23.0,26.0,19.0,23.0,41.0,151.0
8,YcA5Hu7T,17/10/2023,15:45,ENGLAND - FA CUP,Woking,Hemel Hempstead,QUALIFICATION ,1.7,3.6,4.5,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.7,2.05,,,,,13.0,15.0,26.0,51.0,8.5,7.0,15.0,34.0,9.0,8.5,13.0,41.0,13.0,13.0,23.0,41.0,151.0
9,EiKMhyzQ,17/10/2023,18:00,COSTA RICA - PRIMERA DIVISION,Liberia,AD Santos,APERTURA ,1.91,3.6,3.3,1.36,3.0,1.04,13.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.73,2.0,1.9,1.9,1.3,3.45,13.0,12.0,19.0,41.0,8.0,7.5,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,23.0,41.0,201.0
10,fo2klers,17/10/2023,21:00,COSTA RICA - PRIMERA DIVISION,Sporting San Jose,Grecia,APERTURA ,1.62,3.75,4.33,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.8,1.91,1.7,2.1,1.22,4.15,12.0,12.0,23.0,51.0,7.5,7.5,15.0,34.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,251.0
11,McXzVXsJ,17/10/2023,23:00,COSTA RICA - PRIMERA DIVISION,Saprissa,Puntarenas FC,APERTURA ,1.36,4.33,7.5,1.33,3.25,1.04,12.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.91,1.8,1.4,2.85,1.1,7.0,12.0,19.0,41.0,81.0,7.5,8.5,23.0,51.0,6.5,9.0,19.0,51.0,9.0,12.0,26.0,51.0,301.0
