Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,WtWnGoVo,04/05/2024,02:00,SOUTH KOREA - K LEAGUE 2,Gimpo FC,Bucheon FC 1995,ROUND 10,2.4,3.2,3.0,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.1,1.67,2.35,1.58,1.38,3.0,7.0,7.5,13.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,201.0
2,69qZWkj4,04/05/2024,02:30,SOUTH KOREA - K LEAGUE 1,Seoul,Ulsan HD,ROUND 11,3.1,3.25,2.05,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.67,2.1,3.3,1.33,1.73,2.08,11.0,8.5,11.0,19.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,26.0,34.0,26.0,34.0,41.0,201.0
3,zmfi81aP,04/05/2024,04:00,HONG KONG - PREMIER LEAGUE,Southern District,Tai Po,ROUND 20,2.8,3.9,2.1,1.22,3.81,1.01,9.65,1.13,5.18,1.45,2.37,2.1,1.57,3.25,1.24,1.44,2.4,,,,,18.0,12.0,13.5,21.0,14.0,8.25,9.0,14.5,18.0,10.75,11.75,19.0,35.0,20.0,22.0,37.0,200.0
4,8O4u9smo,04/05/2024,04:00,PHILIPPINES - PFL,Manila Digger,Loyola,ROUND 5,2.0,4.0,2.75,1.21,3.9,17.0,1.01,1.08,6.5,1.4,2.75,1.93,1.7,3.2,1.28,1.37,2.98,1.75,1.87,,,21.0,17.0,19.0,29.0,13.0,9.0,13.0,21.0,15.0,10.0,12.0,23.0,21.0,15.0,21.0,29.0,81.0
5,AXUjF5ph,04/05/2024,04:30,SOUTH KOREA - K LEAGUE 2,Asan,Anyang,ROUND 10,2.6,3.25,2.4,1.36,3.0,1.04,12.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,2.6,1.48,1.53,2.43,12.0,9.5,13.0,23.0,10.0,6.5,10.0,19.0,15.0,10.0,13.0,26.0,26.0,21.0,29.0,41.0,151.0
6,lYYwW95A,04/05/2024,04:30,SOUTH KOREA - K LEAGUE 1,Pohang,Jeonbuk,ROUND 11,2.38,3.0,2.75,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.8,1.91,2.43,1.53,1.43,2.75,9.0,9.0,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,29.0,51.0,251.0
7,nJFjYu3U,04/05/2024,05:15,MONGOLIA - PREMIER LEAGUE,Khangarid,FC Ulaanbaatar,ROUND 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,YJiEiDB8,04/05/2024,06:00,ROMANIA - LIGA 2,Unirea Slobozia,Hunedoara,CHAMPIONSHIP GROUP ,2.15,3.35,3.15,1.45,2.57,1.07,6.9,1.34,3.0,2.05,1.72,3.4,1.27,5.9,1.1,1.82,1.88,2.15,1.65,,,6.9,9.0,15.5,40.0,7.2,6.4,11.25,29.0,10.0,9.0,15.0,40.0,20.0,18.0,30.0,75.0,600.0
9,ATrOXQPo,04/05/2024,06:30,PHILIPPINES - PFL,Philippine Army,Davao Aguilas,ROUND 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,f3NeKW3t,04/05/2024,06:45,AUSTRALIA - A-LEAGUE,Sydney FC,Macarthur FC,PLAY OFFS ,1.44,5.0,6.5,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.8,2.0,3.0,1.4,1.5,2.5,1.43,2.75,1.14,5.75,26.0,26.0,41.0,67.0,13.0,11.0,19.0,41.0,10.0,9.5,15.0,34.0,12.0,10.0,17.0,34.0,101.0
