Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,h4lHdktc,07/01/2024,03:00,AUSTRALIA - A-LEAGUE,Western United,Melbourne City,ROUND 11,4.5,4.2,1.7,1.25,3.75,1.03,17.0,1.14,5.5,1.48,2.6,2.2,1.67,3.75,1.29,1.53,2.38,4.25,1.21,2.2,1.65,19.0,11.0,10.0,15.0,17.0,8.5,8.5,12.0,26.0,15.0,13.0,19.0,51.0,29.0,29.0,34.0,126.0
2,feRoXhSJ,07/01/2024,07:00,MALTA - PREMIER LEAGUE,Sliema,Gudja,ROUND 12,1.47,3.7,7.3,1.45,2.37,1.05,8.0,1.35,2.72,2.0,1.65,3.3,1.24,7.5,1.06,2.15,1.55,,,,,8.0,14.5,45.0,200.0,5.4,7.6,25.0,110.0,6.0,8.25,23.0,110.0,9.5,13.5,35.0,150.0,201.0
3,IiX1PASM,07/01/2024,08:00,SPAIN - COPA DEL REY,Burgos CF,Mallorca,1/16-FINALS,3.0,3.1,2.5,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.05,1.7,2.85,1.4,1.53,2.43,6.5,6.5,11.0,23.0,7.0,6.0,10.0,23.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,67.0,501.0
4,OUXcQjDG,07/01/2024,08:00,SPAIN - COPA DEL REY,Amorebieta,Celta Vigo,1/16-FINALS,5.0,3.6,1.73,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.1,1.67,4.4,1.2,2.08,1.73,8.5,6.0,7.0,13.0,11.0,7.0,9.0,15.0,23.0,17.0,21.0,34.0,51.0,41.0,51.0,67.0,501.0
5,GEDR9bk5,07/01/2024,08:00,PORTUGAL - LIGA PORTUGAL 2,AVS,Leixoes,ROUND 16,1.65,3.5,5.75,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.25,1.57,1.6,2.3,1.13,5.9,7.0,12.0,29.0,67.0,5.5,7.0,19.0,51.0,6.5,9.0,21.0,51.0,12.0,17.0,41.0,81.0,201.0
6,rJ2BGQMc,07/01/2024,09:30,CAMEROON - ELITE ONE,Fortuna Mfou,Bamenda,ROUND 14,3.85,3.05,1.91,1.53,2.1,1.07,6.2,1.5,2.27,2.54,1.43,5.0,1.12,11.0,1.01,2.19,1.64,,,1.75,1.85,6.3,4.5,6.4,13.0,7.0,5.4,7.7,15.5,15.0,11.75,16.5,32.0,45.0,35.0,50.0,100.0,101.0
7,Ch7FFpx4,07/01/2024,09:30,CAMEROON - ELITE ONE,Les Astres,Colombe,ROUND 14,3.0,2.82,2.37,1.53,2.1,1.07,6.7,1.46,2.45,2.32,1.47,4.65,1.14,10.0,1.02,2.04,1.74,,,,,6.5,5.4,8.75,20.0,6.2,4.9,8.0,18.0,11.5,9.25,13.5,30.0,30.0,24.0,35.0,70.0,500.0
8,rwBAn1Q7,07/01/2024,09:30,CAMEROON - ELITE ONE,Yong Sports Academy,Stade Renard,ROUND 14,2.32,2.77,3.15,1.57,2.02,1.08,5.9,1.53,2.2,2.64,1.4,5.25,1.11,11.0,1.01,2.17,1.66,,,,,5.8,6.0,12.0,32.0,4.9,4.9,9.75,27.0,8.25,8.25,14.5,40.0,19.0,19.5,35.0,80.0,101.0
9,r5H9tyID,07/01/2024,10:00,ITALY - SERIE C,Juventus U23,Pescara,GROUP B ,3.5,3.5,1.95,1.4,2.72,1.06,7.5,1.29,3.3,1.87,1.87,3.05,1.33,5.3,1.12,1.75,1.98,,,1.82,1.93,7.5,7.6,9.5,17.0,10.5,6.7,8.5,15.5,18.5,12.0,14.5,26.0,50.0,30.0,37.0,65.0,500.0
10,b9Pd5a1k,07/01/2024,10:00,ITALY - SERIE C,Renate,Fiorenzuola,GROUP A ,1.62,3.65,5.2,1.47,2.52,1.07,6.8,1.36,2.92,2.07,1.7,3.5,1.26,6.1,1.09,2.05,1.7,1.6,2.25,,,6.8,11.75,28.0,100.0,5.8,7.1,17.5,60.0,6.8,8.25,19.5,70.0,11.5,14.0,32.0,110.0,201.0
11,xKb4Ov8R,07/01/2024,10:00,ITALY - SERIE C,Trento,Triestina,GROUP A ,3.85,3.15,1.98,1.53,2.4,1.09,6.1,1.42,2.67,2.25,1.6,3.9,1.22,6.8,1.07,1.98,1.75,,,1.8,1.93,6.1,6.0,8.5,17.0,9.0,6.2,8.75,17.5,19.5,13.5,17.0,35.0,60.0,40.0,55.0,100.0,1000.0
12,YoQkWCsQ,07/01/2024,10:00,MALTA - PREMIER LEAGUE,Sirens,Birkirkara,ROUND 12,6.2,3.95,1.47,1.42,2.47,1.04,8.5,1.31,2.87,1.98,1.75,3.1,1.27,6.6,1.08,2.05,1.6,,,,,9.25,5.8,6.2,9.75,14.0,7.8,8.5,13.0,37.0,21.0,22.0,35.0,150.0,80.0,90.0,120.0,900.0
