Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,290JAsKq,05/12/2024,00:00,MEXICO - LIGA MX,Atl. San Luis,Monterrey,APERTURA ,3.1,3.1,2.45,1.5,2.5,1.08,8.0,1.36,3.0,2.25,1.62,4.0,1.22,9.0,1.07,1.95,1.8,3.0,1.38,1.55,2.38,8.0,7.0,11.0,23.0,8.5,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,351.0
2,tjlAnZS1,05/12/2024,08:00,INDIA - I-LEAGUE,Sreenidi Deccan,Rajasthan United,ROUND 3,1.35,4.3,8.75,1.21,3.9,1.01,13.8,1.08,5.15,1.42,2.47,1.98,1.65,3.05,1.28,1.57,2.1,,,,,16.5,35.0,90.0,300.0,9.5,9.25,26.0,90.0,8.25,8.0,14.5,55.0,10.25,9.75,18.0,45.0,250.0
3,d6beuDIc,05/12/2024,10:00,BULGARIA - PARVA LIGA,Slavia Sofia,Hebar,ROUND 18,1.42,4.2,8.5,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,2.38,1.53,1.4,2.85,1.1,7.0,8.5,17.0,41.0,101.0,5.0,8.5,26.0,67.0,5.5,9.0,26.0,67.0,9.0,15.0,34.0,101.0,1250.0
4,IV3BPfBM,05/12/2024,10:00,ARMENIA - PREMIER LEAGUE,BKMA,FC Gandzasar,ROUND 16,1.35,4.5,7.0,1.29,3.32,1.01,10.5,1.16,3.96,1.62,2.02,2.31,1.46,3.82,1.17,2.14,1.67,,,,,12.5,15.5,35.0,120.0,6.0,7.9,18.5,60.0,5.5,7.2,17.0,55.0,7.2,9.5,22.0,75.0,500.0
5,dbWdAxL8,05/12/2024,10:30,INDIA - I-LEAGUE,Lajong,Inter Kashi,ROUND 3,3.15,3.4,2.1,1.28,3.34,1.02,13.2,1.19,3.65,1.6,2.07,2.37,1.45,3.4,1.22,1.5,2.25,,,,,13.0,9.75,12.0,21.0,13.0,6.9,8.5,15.5,19.5,10.75,11.5,21.0,45.0,24.0,25.0,40.0,250.0
6,QBwSe5p9,05/12/2024,11:00,INDIA - ISL,Odisha FC,Mumbai City,ROUND 11,2.55,3.3,2.35,1.33,3.25,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.57,2.25,2.68,1.45,1.58,2.35,13.0,11.0,13.0,23.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,29.0,21.0,26.0,41.0,126.0
7,lnGe4V0d,05/12/2024,12:10,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Damac,Al Feiha,ROUND 13,1.83,3.6,3.75,1.4,2.75,1.05,8.5,1.29,3.5,1.9,1.9,3.25,1.33,6.0,1.11,1.83,1.83,1.9,1.9,1.28,3.55,11.0,11.0,19.0,41.0,7.5,7.0,13.0,29.0,9.0,9.0,17.0,41.0,15.0,15.0,26.0,51.0,600.0
8,x8djQCNF,05/12/2024,12:15,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Okhdood,ROUND 13,2.9,3.4,2.25,1.4,2.75,1.05,8.5,1.25,3.75,1.85,1.95,3.0,1.36,5.5,1.13,1.73,2.0,2.85,1.4,1.63,2.25,11.0,8.5,11.0,21.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,151.0
9,pSUxNV2T,05/12/2024,12:30,BULGARIA - PARVA LIGA,Botev Plovdiv,Krumovgrad,ROUND 18,1.36,4.5,8.5,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.63,1.44,1.38,3.0,1.11,6.6,8.5,15.0,41.0,101.0,5.0,9.0,26.0,67.0,5.5,9.5,29.0,81.0,8.0,15.0,41.0,101.0,101.0
10,xUXQxj7L,05/12/2024,14:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Shabab,Al Fateh,ROUND 13,1.4,4.33,6.5,1.33,3.25,1.03,10.0,1.2,4.33,1.67,2.15,2.63,1.44,4.5,1.17,1.91,1.8,1.43,2.75,1.11,6.6,12.0,19.0,34.0,67.0,7.5,9.0,21.0,51.0,7.0,9.0,19.0,51.0,9.5,12.0,26.0,51.0,800.0
11,pM5UoiNc,05/12/2024,15:00,SPAIN - COPA DEL REY,Orihuela,Getafe,1/32-FINALS,9.0,4.5,1.38,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.63,1.44,7.0,1.1,3.1,1.35,8.0,5.0,5.5,8.0,15.0,9.0,10.0,15.0,41.0,26.0,29.0,41.0,126.0,81.0,81.0,126.0,401.0
12,A3inZDwh,05/12/2024,15:00,SPAIN - COPA DEL REY,Cacereno,Atl. Madrid,1/32-FINALS,15.0,7.5,1.17,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.91,1.8,3.25,1.33,2.05,1.7,,,5.25,1.16,21.0,10.0,7.0,7.0,34.0,15.0,11.0,11.0,67.0,34.0,29.0,29.0,201.0,101.0,67.0,81.0,401.0
13,vHKhxvj1,05/12/2024,15:00,SPAIN - COPA DEL REY,Ceuta,Osasuna,1/32-FINALS,5.5,4.0,1.6,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,2.05,1.7,5.25,1.16,2.3,1.6,9.5,6.0,7.0,11.0,12.0,7.5,8.5,15.0,26.0,17.0,21.0,34.0,67.0,41.0,51.0,67.0,501.0
