Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,MZjmL3Q8,02/08/2024,00:00,MEXICO - LIGA DE EXPANSION MX,Atl. Morelia,Tapatio,APERTURA ,2.35,3.1,2.95,1.42,2.47,1.08,7.5,1.36,2.7,2.05,1.62,3.35,1.23,6.84,1.09,1.78,1.82,,,,,8.25,8.5,15.0,37.0,7.0,6.0,10.5,27.0,10.75,9.25,14.5,37.0,24.0,21.0,35.0,75.0,600.0
2,rTZjgxRP,02/08/2024,08:35,CHINA - SUPER LEAGUE,Qingdao West Coast,Cangzhou,ROUND 21,1.65,4.1,4.75,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.57,2.25,1.65,2.2,1.2,4.4,17.0,19.0,29.0,51.0,10.0,8.0,15.0,34.0,10.0,8.5,13.0,34.0,15.0,12.0,19.0,41.0,126.0
3,K6Kq0CS7,02/08/2024,08:45,SINGAPORE - PREMIER LEAGUE,Geylang,Hougang,ROUND 12,1.42,6.0,4.2,1.1,7.0,1.01,34.0,1.03,17.0,1.11,6.5,1.33,3.25,1.73,2.0,1.22,4.0,1.45,2.68,1.2,4.4,34.0,41.0,41.0,51.0,29.0,21.0,19.0,29.0,21.0,12.0,15.0,21.0,19.0,12.0,13.0,23.0,51.0
4,CzxzuPBD,02/08/2024,11:45,UZBEKISTAN - SUPER LEAGUE,Qizilqum,Bunyodkor,ROUND 14,1.62,3.55,5.2,1.45,2.37,1.03,8.0,1.35,2.72,2.02,1.62,3.3,1.24,7.2,1.05,1.98,1.65,,,,,8.25,11.5,29.0,100.0,5.8,7.0,17.5,65.0,6.9,8.25,19.5,70.0,11.75,14.5,32.0,110.0,
5,Mm2gZhjR,02/08/2024,12:00,ARMENIA - PREMIER LEAGUE,BKMA,Shirak Gyumri,ROUND 1,2.22,3.1,2.95,1.42,2.35,1.03,8.1,1.33,2.93,1.98,1.65,3.56,1.23,7.0,1.05,1.8,1.96,,,,,8.5,7.5,12.5,29.0,6.1,5.3,9.0,21.0,8.75,7.7,11.75,27.0,17.5,15.5,24.0,50.0,350.0
6,tj8GcRea,02/08/2024,12:00,FINLAND - VEIKKAUSLIIGA,Inter Turku,Mariehamn,-,1.33,4.5,8.0,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.95,1.8,1.38,3.0,1.11,6.8,13.0,19.0,41.0,81.0,7.0,9.0,21.0,51.0,6.5,8.0,21.0,51.0,9.0,12.0,26.0,67.0,351.0
7,Olb7HSxQ,02/08/2024,12:30,BELARUS - VYSSHAYA LIGA,Vitebsk,Shakhtyor Soligorsk,ROUND 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,M7QdTPbS,02/08/2024,12:30,SERBIA - PRVA LIGA,Radnik,Sloven Ruma,ROUND 1,1.65,3.45,4.6,1.4,2.4,1.04,7.8,1.29,3.14,1.91,1.72,3.34,1.26,6.0,1.11,1.91,1.85,,,,,9.0,9.75,21.0,60.0,5.5,5.9,12.5,37.0,6.4,6.9,13.5,40.0,10.5,11.25,22.0,60.0,450.0
9,C2tytg45,02/08/2024,13:00,AUSTRIA - 2. LIGA,Admira,Kapfenberg,ROUND 1,1.62,3.9,4.9,1.37,2.85,1.05,7.9,1.25,3.55,1.75,2.0,2.77,1.39,4.75,1.15,1.78,1.93,1.6,2.25,,,7.9,14.0,29.0,90.0,7.3,7.5,16.0,50.0,7.8,8.0,16.0,50.0,12.0,12.5,24.0,70.0,500.0
10,fobRjAIN,02/08/2024,13:00,AUSTRIA - 2. LIGA,ASK Voitsberg,Amstetten,ROUND 1,1.83,3.7,3.75,1.33,3.05,1.04,8.5,1.2,4.05,1.62,2.22,2.42,1.5,4.05,1.2,1.57,2.27,1.82,1.93,,,8.5,13.5,23.0,55.0,9.5,7.4,12.5,30.0,10.5,8.25,12.5,32.0,16.5,13.0,19.5,45.0,250.0
11,jg1AfhJb,02/08/2024,13:00,AUSTRIA - 2. LIGA,Horn,SK Rapid (Am),ROUND 1,2.85,3.45,2.27,1.35,2.95,1.04,8.25,1.22,3.85,1.7,2.12,2.57,1.45,4.3,1.18,1.55,2.3,,,1.62,2.22,8.25,9.5,12.5,24.0,11.75,6.8,9.0,17.0,17.5,10.25,11.75,23.0,35.0,21.0,24.0,40.0,250.0
12,UwD1dEln,02/08/2024,13:00,AUSTRIA - 2. LIGA,Liefering,First Vienna,ROUND 1,2.2,3.7,2.8,1.26,3.45,1.03,9.5,1.15,4.8,1.47,2.52,2.15,1.65,3.35,1.28,1.42,2.65,2.15,1.65,,,9.5,15.0,19.5,37.0,12.5,8.0,10.5,19.5,14.0,9.25,10.75,20.0,24.0,15.5,18.5,32.0,150.0
13,pGvqvXYH,02/08/2024,13:00,AUSTRIA - 2. LIGA,Stripfing,Ried,ROUND 1,6.1,4.55,1.44,1.29,3.3,1.03,9.0,1.17,4.35,1.53,2.32,2.3,1.55,3.75,1.23,1.72,2.02,,,,,9.0,8.75,7.8,10.25,20.0,9.25,8.25,10.75,40.0,19.0,16.5,21.0,120.0,55.0,50.0,65.0,400.0
14,dlFDkulB,02/08/2024,13:00,ROMANIA - LIGA 1,Otelul,FC Hermannstadt,ROUND 4,2.2,3.0,3.2,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,13.0,1.04,2.2,1.62,2.25,1.63,1.33,3.3,6.5,7.5,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,41.0,21.0,23.0,41.0,81.0,1250.0
15,EmpSFDBF,02/08/2024,13:00,POLAND - DIVISION 1,Tychy,Warta Poznan,ROUND 3,2.05,3.25,3.3,1.4,2.75,1.06,9.5,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.8,1.91,2.08,1.73,1.33,3.3,9.5,10.0,17.0,41.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
16,xGpLYwQ8,02/08/2024,13:00,BULGARIA - PARVA LIGA,Hebar,Slavia Sofia,ROUND 3,7.0,3.8,1.5,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,2.5,1.5,6.25,1.12,2.5,1.5,7.5,5.0,6.0,10.0,13.0,8.0,9.5,15.0,34.0,21.0,26.0,41.0,81.0,51.0,67.0,101.0,201.0
17,KvtmMqBD,02/08/2024,13:00,POLAND - EKSTRAKLASA,Zaglebie,Puszcza,ROUND 3,1.85,3.6,3.6,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.91,1.91,1.93,1.93,1.28,3.55,10.0,10.0,19.0,41.0,7.0,7.0,13.0,34.0,9.0,8.5,17.0,41.0,17.0,15.0,29.0,51.0,301.0
18,G6TvRusH,02/08/2024,13:00,AZERBAIJAN - PREMIER LEAGUE,Araz,Qarabag,ROUND 1,6.7,4.75,1.37,1.25,3.6,1.01,14.7,1.15,4.5,1.53,2.2,2.25,1.5,3.6,1.2,1.78,1.83,,,,,15.0,8.25,7.1,9.0,21.0,9.5,8.5,10.75,45.0,21.0,19.0,24.0,150.0,70.0,60.0,80.0,600.0
19,CYMugnLS,02/08/2024,13:30,ESTONIA - MEISTRILIIGA,Tammeka,Parnu JK Vaprus,ROUND 22,2.1,3.2,3.15,1.4,2.4,1.02,8.7,1.29,3.14,1.91,1.72,3.34,1.26,6.35,1.07,1.76,2.01,,,,,9.0,7.8,13.5,32.0,6.4,5.5,9.5,23.0,8.5,7.4,11.5,29.0,16.0,13.5,21.0,50.0,350.0
20,GW6z2FS6,02/08/2024,14:00,SWEDEN - SUPERETTAN,Orebro,Ostersund,ROUND 17,2.2,3.2,3.0,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.8,1.95,2.2,1.65,1.38,3.0,9.5,9.5,15.0,34.0,7.5,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
21,4hmVNdkQ,02/08/2024,14:00,SWEDEN - SUPERETTAN,Sundsvall,Utsikten,ROUND 17,3.0,3.3,2.25,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,3.0,1.38,1.65,2.2,12.0,9.5,12.0,21.0,11.0,6.5,9.5,17.0,17.0,11.0,12.0,23.0,34.0,23.0,29.0,41.0,151.0
22,4p9rK8BN,02/08/2024,14:30,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Schaffhausen,ROUND 3,2.52,3.35,2.6,1.38,2.82,1.05,7.8,1.25,3.55,1.78,1.98,2.77,1.39,4.75,1.15,1.6,2.2,2.32,1.57,,,7.8,9.75,14.0,30.0,9.75,6.5,9.5,20.0,14.0,9.5,12.0,26.0,28.0,19.5,25.0,45.0,300.0
23,rgsj94p6,02/08/2024,14:30,BELARUS - VYSSHAYA LIGA,BATE,FC Minsk,ROUND 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,z1T9Fha3,02/08/2024,15:00,SERBIA - SUPER LIGA,Napredak,IMT Novi Beograd,ROUND 3,2.8,3.3,2.37,1.4,2.75,1.07,6.7,1.37,2.87,2.07,1.7,3.55,1.25,6.3,1.09,1.87,1.85,2.25,1.6,1.57,2.32,6.7,7.3,11.0,24.0,8.0,6.3,9.5,21.0,13.0,10.5,15.5,35.0,32.0,25.0,37.0,80.0,700.0
25,KU0PehKq,02/08/2024,15:00,POLAND - DIVISION 1,Ruch Chorzow,Pogon Siedlce,ROUND 3,1.38,4.75,6.25,1.3,3.4,1.03,15.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,2.0,1.73,1.38,3.0,1.12,6.4,13.0,17.0,34.0,81.0,7.0,9.5,21.0,51.0,7.0,8.5,21.0,51.0,9.0,12.0,26.0,67.0,351.0
26,MkwiSq0s,02/08/2024,15:00,EGYPT - PREMIER LEAGUE,Zamalek,El Gouna,ROUND 32,1.62,3.55,5.2,1.36,2.97,1.01,9.6,1.26,3.15,1.83,1.87,2.8,1.33,5.6,1.09,1.78,1.83,,,,,10.0,13.5,32.0,100.0,6.8,7.0,16.5,55.0,7.7,7.9,15.5,55.0,12.5,13.0,25.0,75.0,600.0
27,0tvSPFm3,02/08/2024,15:15,SLOVENIA - PRVA LIGA,Radomlje,Domzale,ROUND 3,2.15,3.45,3.05,1.38,2.8,1.05,7.8,1.26,3.45,1.8,1.95,2.85,1.37,4.9,1.14,1.65,2.1,2.07,1.7,,,7.8,10.25,16.5,37.0,8.5,6.7,10.75,25.0,11.0,8.75,13.0,30.0,21.0,16.5,24.0,55.0,400.0
