Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,M3vnsEKm,16/04/2024,05:00,INDONESIA - LIGA 1,Persebaya,Dewa United,ROUND 31,1.85,3.5,3.8,1.33,3.04,1.01,9.7,1.24,3.3,1.7,1.91,2.65,1.37,5.19,1.13,1.62,2.02,1.82,1.88,,,11.5,12.5,22.0,60.0,7.9,6.9,12.5,32.0,9.5,8.25,13.5,35.0,16.0,14.0,23.0,55.0,400.0
2,f1UowDrr,16/04/2024,05:15,MONGOLIA - PREMIER LEAGUE,Deren,Brera Ilch,ROUND 16,1.14,7.5,10.1,,,,,,,1.17,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Ms1EYxf7,16/04/2024,06:00,AUSTRALIA - A-LEAGUE,Western United,Adelaide United,ROUND 13,2.5,4.2,2.4,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.8,2.0,3.0,1.4,1.33,3.25,2.43,1.53,1.55,2.38,29.0,17.0,19.0,26.0,17.0,9.0,11.0,17.0,19.0,11.0,10.0,17.0,29.0,17.0,17.0,23.0,67.0
4,6cHLoaXT,16/04/2024,08:15,MONGOLIA - PREMIER LEAGUE,Khaan Khuns-Erchim,Bavarians,ROUND 16,1.21,6.0,9.35,,,,,,,1.13,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0fwjtYZg,16/04/2024,09:00,INDONESIA - LIGA 1,FC Bhayangkara,Persik Kediri,ROUND 31,3.0,3.4,2.18,1.27,3.42,1.01,9.4,1.16,4.55,1.55,2.15,2.27,1.5,3.6,1.2,1.45,2.37,,,,,14.0,10.25,12.5,23.0,13.5,7.0,8.75,16.0,20.0,10.5,10.75,20.0,40.0,22.0,23.0,35.0,200.0
6,IkOl1ZBJ,16/04/2024,09:00,INDONESIA - LIGA 1,PSM Makassar,PSIS Semarang,ROUND 31,1.95,3.3,3.6,1.39,2.55,1.01,9.4,1.27,3.1,1.85,1.85,2.82,1.32,5.87,1.1,1.65,1.98,1.93,1.78,,,10.0,10.75,19.5,55.0,7.8,6.5,12.0,32.0,10.0,8.25,13.5,37.0,18.0,15.0,24.0,60.0,450.0
7,AJ1G9gtB,16/04/2024,10:00,MOLDOVA - SUPER LIGA,Saxan Gagauz Yeri,Drochia,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WS2CAZQ4,16/04/2024,10:00,MOLDOVA - SUPER LIGA,Victoria,Floresti,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,YH654PK9,16/04/2024,11:00,NIGERIA - NPFL,Gombe,Kwara,ROUND 30,2.85,2.57,2.85,1.53,2.2,1.06,7.29,1.44,2.42,2.25,1.5,3.8,1.18,,,1.93,1.7,1.91,1.8,,,6.9,9.0,19.5,60.0,5.7,5.8,13.0,40.0,8.75,9.0,16.5,50.0,19.0,20.0,37.0,100.0,900.0
10,8dQgrZ37,16/04/2024,11:00,NIGERIA - NPFL,Sporting Lagos,Sunshine Stars,ROUND 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
