Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,f3PXcRY9,24/11/2023,00:10,MEXICO - LIGA MX,Santos Laguna,Mazatlan FC,PLAY ,1.57,4.33,5.25,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.62,2.2,1.55,2.38,1.18,4.8,17.0,17.0,29.0,51.0,9.5,8.5,15.0,34.0,9.0,8.5,15.0,34.0,12.0,12.0,21.0,41.0,151.0
2,Imia2EDB,24/11/2023,05:45,AUSTRALIA - A-LEAGUE,Macarthur FC,Melbourne Victory,ROUND 5,3.0,3.75,2.15,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.57,4.33,1.22,1.5,2.5,3.0,1.38,1.73,2.08,17.0,11.0,13.0,21.0,15.0,7.5,9.0,15.0,19.0,11.0,12.0,21.0,34.0,21.0,23.0,34.0,101.0
3,Y5U3xKl9,24/11/2023,07:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Shukura,Samtredia,ROUND 34,7.5,4.6,1.32,1.25,3.6,1.02,13.4,1.15,4.7,1.52,2.2,2.22,1.52,3.98,1.19,1.84,1.92,,,,,14.0,6.8,6.0,7.3,18.0,8.25,7.2,8.75,40.0,19.5,16.0,19.5,150.0,65.0,55.0,60.0,400.0
4,Au7dYTFp,24/11/2023,07:30,SOUTH KOREA - K LEAGUE 1,Incheon,Ulsan Hyundai,CHAMPIONSHIP GROUP ,2.6,3.4,2.63,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.73,2.0,2.43,1.53,1.48,2.6,10.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
5,GYkqodT7,24/11/2023,08:00,VIETNAM - V.LEAGUE 1,Binh Duong,Hanoi FC,ROUND 1,3.0,3.25,2.25,1.44,2.4,1.04,7.5,1.35,2.7,2.02,1.62,3.35,1.23,7.2,1.05,1.82,1.78,,,,,8.5,7.0,10.25,22.0,8.25,6.3,9.25,19.5,14.5,11.0,15.5,32.0,37.0,28.0,40.0,80.0,700.0
6,xKKxic3T,24/11/2023,08:00,UZBEKISTAN - SUPER LEAGUE,Olympic,Navbahor Namangan,ROUND 25,5.1,3.45,1.65,1.45,2.37,1.03,8.0,1.35,2.7,2.02,1.62,3.35,1.23,7.2,1.05,1.98,1.65,,,1.93,1.78,8.25,5.8,7.1,12.5,11.25,6.8,8.25,14.5,28.0,17.0,19.0,32.0,100.0,60.0,70.0,110.0,1000.0
7,jDH5hVpg,24/11/2023,08:00,THAILAND - THAI LEAGUE 1,Buriram,Ratchaburi,ROUND 11,1.45,4.4,6.1,1.32,3.0,1.04,8.5,1.21,3.95,1.65,2.15,2.52,1.47,4.25,1.19,1.82,1.9,,,,,8.5,17.5,37.0,120.0,7.7,8.5,19.0,60.0,7.3,8.25,17.5,55.0,10.0,11.25,24.0,75.0,600.0
8,K2lkjjfq,24/11/2023,08:30,IRAQ - SUPER LEAGUE,Baghdad,Newroz,ROUND 5,3.75,3.0,1.95,1.57,2.02,1.09,5.8,1.55,2.15,2.67,1.39,5.4,1.1,10.0,1.02,2.28,1.6,,,,,6.0,4.35,6.4,13.5,6.5,5.4,8.0,16.5,14.0,12.0,17.5,37.0,45.0,37.0,55.0,110.0,
9,ryzpCXG2,24/11/2023,08:30,IRAQ - SUPER LEAGUE,Naft Al-Basra,Naft Missan,ROUND 5,2.2,3.0,3.1,1.47,2.22,1.05,7.5,1.39,2.67,2.15,1.55,4.15,1.18,7.7,1.05,1.92,1.84,,,,,7.3,6.9,12.5,32.0,5.5,5.2,9.5,24.0,8.25,7.7,13.0,32.0,17.0,16.0,27.0,65.0,500.0
10,6H5JHmGH,24/11/2023,09:00,HONG KONG - PREMIER LEAGUE,Kitchee,Southern District,ROUND 9,1.28,5.5,7.7,1.18,4.3,1.01,18.0,1.08,6.4,1.35,2.72,1.88,1.78,2.77,1.33,1.65,1.98,,,,,22.0,30.0,60.0,175.0,11.0,12.0,25.0,75.0,8.25,9.0,19.0,55.0,9.0,10.0,21.0,65.0,350.0
11,Islz8Apt,24/11/2023,09:00,THAILAND - THAI LEAGUE 1,Bangkok Utd,Nakhon Pathom,ROUND 11,1.24,5.9,9.5,1.24,3.55,1.02,10.0,1.13,5.2,1.4,2.7,2.0,1.75,3.1,1.32,1.85,1.85,,,,,10.0,32.0,75.0,250.0,9.75,12.5,30.0,100.0,7.3,9.25,22.0,80.0,8.0,10.0,24.0,80.0,600.0
12,4QjKL2sG,24/11/2023,09:30,ROMANIA - LIGA 2,CSC Dumbravita,Gloria Buzau,ROUND 14,3.9,3.3,1.93,1.47,2.55,1.08,6.6,1.36,2.9,2.07,1.7,3.5,1.26,6.1,1.09,1.88,1.83,,,1.85,1.9,6.6,6.6,8.75,16.5,9.75,6.3,8.5,16.0,20.0,13.0,16.0,30.0,60.0,40.0,50.0,80.0,700.0
