Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,6ROX5dYj,28/04/2024,00:00,FIJI - PREMIER LEAGUE,Nasinu,Navua,ROUND 8,3.55,3.65,1.82,1.3,3.22,,,1.2,4.1,1.62,2.05,2.57,1.42,4.38,1.17,1.6,2.27,,,1.85,1.75,13.0,7.6,8.5,13.0,10.75,6.4,7.1,11.0,17.0,10.25,11.0,17.0,40.0,23.0,25.0,37.0,200.0
2,tfQQpAl9,28/04/2024,00:10,MEXICO - LIGA MX,Atlas,Guadalajara Chivas,CLAUSURA ,4.0,3.4,1.91,1.4,2.75,1.05,11.0,1.25,3.75,1.88,1.98,3.0,1.36,6.0,1.13,1.75,2.0,3.7,1.26,1.88,1.98,10.0,7.5,9.5,17.0,12.0,6.5,8.5,15.0,21.0,13.0,13.0,26.0,41.0,34.0,41.0,41.0,201.0
3,bg1YdOUN,28/04/2024,02:00,SOUTH KOREA - K LEAGUE 2,Suwon Bluewings,Gyeongnam,ROUND 9,1.67,3.75,4.5,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.88,3.4,1.3,6.5,1.11,1.83,1.83,1.68,2.15,1.21,4.25,11.0,12.0,23.0,51.0,7.0,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,301.0
4,MF4aW7pr,28/04/2024,02:00,AUSTRALIA - A-LEAGUE,Sydney FC,Perth Glory,ROUND 26,1.33,6.0,7.5,1.17,5.0,1.01,34.0,1.07,9.0,1.25,4.0,1.67,2.2,2.5,1.53,1.44,2.63,1.33,3.3,1.11,6.8,34.0,34.0,41.0,81.0,15.0,13.0,23.0,41.0,11.0,9.5,15.0,34.0,12.0,10.0,17.0,34.0,81.0
5,tIjwdrpU,28/04/2024,02:00,SOUTH KOREA - K LEAGUE 2,Jeonnam,Anyang,ROUND 9,2.7,3.4,2.3,1.4,2.75,1.06,10.0,1.3,3.4,1.98,1.83,3.4,1.3,7.0,1.1,1.8,1.91,2.68,1.45,1.58,2.35,10.0,8.0,12.0,23.0,9.0,6.5,9.5,19.0,13.0,11.0,15.0,29.0,29.0,23.0,29.0,51.0,251.0
6,EFKeJWL4,28/04/2024,02:00,SOUTH KOREA - K LEAGUE 1,Pohang,Incheon,ROUND 9,2.2,3.2,3.3,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,2.15,1.68,1.33,3.3,8.5,9.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,29.0,51.0,301.0
7,h6JaIjyB,28/04/2024,02:00,SOUTH KOREA - K LEAGUE 1,Jeonbuk,Daegu,ROUND 9,1.8,3.4,4.5,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,2.0,1.73,1.83,2.03,1.21,4.25,8.5,11.0,21.0,51.0,6.0,6.5,15.0,41.0,8.0,8.5,17.0,41.0,15.0,17.0,29.0,51.0,401.0
8,0633VRal,28/04/2024,04:00,AUSTRALIA - A-LEAGUE,Melbourne City,Western United,ROUND 26,1.36,5.75,7.0,1.2,4.33,1.01,23.0,1.11,6.5,1.36,3.2,1.91,1.91,3.0,1.4,1.53,2.38,1.38,3.0,1.13,6.0,26.0,26.0,41.0,67.0,11.0,11.0,19.0,41.0,9.5,8.5,15.0,34.0,11.0,10.0,17.0,41.0,126.0
9,rg75pb7I,28/04/2024,04:00,HONG KONG - PREMIER LEAGUE,Sham Shui Po,Eastern AA,ROUND 19,15.0,7.8,1.12,1.13,5.1,1.01,9.7,1.04,8.55,1.25,3.25,1.62,2.05,2.32,1.47,1.93,1.7,,,,,27.0,13.0,8.0,7.2,60.0,19.0,11.75,10.75,175.0,55.0,32.0,30.0,700.0,200.0,150.0,120.0,800.0
10,QHC0ovhC,28/04/2024,04:00,HONG KONG - PREMIER LEAGUE,North District,Hong Kong Rangers,ROUND 19,3.1,3.8,1.98,1.16,4.59,1.01,9.7,1.06,7.12,1.31,2.9,1.78,1.93,2.55,1.39,1.3,2.95,,,1.78,1.93,24.0,16.0,16.0,23.0,21.0,9.25,9.25,13.5,27.0,12.0,10.25,15.0,50.0,22.0,19.0,24.0,100.0
11,2JaK8hXn,28/04/2024,04:00,HONG KONG - PREMIER LEAGUE,HK U23,Kitchee,ROUND 6,30.0,15.0,1.01,1.01,11.0,,,1.01,14.0,1.01,11.5,1.11,5.7,1.3,2.92,2.0,1.65,,,,,,,,,,,,,,,,,,,,,
12,Gr79VjtE,28/04/2024,04:00,PHILIPPINES - PFL,Davao Aguilas,Manila Montet,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Iwr5i2ho,28/04/2024,04:30,SOUTH KOREA - K LEAGUE 2,Cheongju,Bucheon FC 1995,ROUND 9,2.55,3.1,2.63,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,4.0,1.22,9.0,1.07,1.83,1.83,2.5,1.5,1.45,2.68,8.0,8.0,13.0,26.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,23.0,34.0,51.0,351.0
14,zV84HAjH,28/04/2024,04:30,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Jeju Utd,ROUND 9,1.67,3.75,5.0,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,3.4,1.3,7.0,1.1,1.91,1.8,1.68,2.15,1.19,4.5,10.0,13.0,26.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
15,WzehJ7X4,28/04/2024,05:00,INDONESIA - LIGA 1,Persebaya,Persik Kediri,ROUND 34,2.12,3.35,3.1,1.27,3.42,1.03,8.3,1.19,3.7,1.57,2.12,2.32,1.47,3.7,1.19,1.47,2.32,1.88,1.83,,,13.5,12.5,19.0,45.0,10.5,6.8,10.75,24.0,13.0,8.5,11.0,25.0,23.0,15.0,19.0,37.0,200.0
16,CSNOCW00,28/04/2024,05:00,ROMANIA - LIGA 2,Progresul Spartac,Chindia Targoviste,RELEGATION GROUP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,pbBJVVlk,28/04/2024,05:00,ROMANIA - LIGA 2,Gloria Buzau,Mioveni,CHAMPIONSHIP GROUP ,1.65,3.45,5.5,1.55,2.35,1.1,5.9,1.47,2.52,2.35,1.53,4.2,1.19,7.3,1.06,2.3,1.55,1.62,2.2,,,5.9,10.75,30.0,120.0,5.0,6.9,19.5,80.0,6.3,8.75,23.0,100.0,11.5,16.0,40.0,175.0,101.0
18,C0NwyrJB,28/04/2024,05:15,MONGOLIA - PREMIER LEAGUE,Falcons,Bavarians,ROUND 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Mq69qIMO,28/04/2024,05:30,HONG KONG - PREMIER LEAGUE,Hong Kong FC,Tai Po,ROUND 19,9.75,5.6,1.24,1.24,3.61,1.01,9.65,1.15,4.79,1.45,2.4,2.07,1.6,3.2,1.25,1.91,1.7,,,,,17.0,8.5,6.7,7.5,29.0,11.75,9.25,10.5,75.0,30.0,24.0,27.0,300.0,120.0,90.0,100.0,800.0
20,Svl69g9G,28/04/2024,05:30,AUSTRIA - 2. LIGA,St. Polten,Stripfing,ROUND 25,1.52,4.1,5.7,1.35,2.95,1.04,8.25,1.22,3.8,1.7,2.07,2.6,1.44,4.35,1.18,1.78,1.93,1.78,1.98,,,8.25,16.0,35.0,110.0,7.6,8.0,18.0,55.0,7.6,8.0,16.5,55.0,10.75,11.5,23.0,70.0,500.0
21,vZXZizKN,28/04/2024,06:00,ANDORRA - PRIMERA DIVISIÓ,Atletic Escaldes,Inter Escaldes,ROUND 24,2.6,3.35,2.35,1.36,2.9,1.03,8.9,1.26,3.46,1.75,1.9,3.07,1.32,6.1,1.09,1.66,2.16,,,,,11.0,7.7,10.5,19.5,8.25,5.8,7.9,15.0,11.75,8.25,10.75,20.0,23.0,16.5,21.0,40.0,250.0
22,h8UxEOAt,28/04/2024,06:45,PHILIPPINES - PFL,Stallion,Philippine Army,ROUND 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0jHHkAWp,28/04/2024,07:00,SPAIN - PRIMERA RFEF,Cultural Leonesa,Gimnastic,GROUP 1 ,2.15,2.9,3.25,1.62,2.2,1.13,5.5,1.62,2.2,2.75,1.4,5.5,1.13,10.0,1.03,2.38,1.53,2.25,1.63,1.33,3.3,5.5,7.0,15.0,41.0,5.5,6.5,15.0,41.0,9.0,11.0,23.0,51.0,21.0,23.0,41.0,101.0,67.0
24,KvCgwQo7,28/04/2024,07:00,SPAIN - PRIMERA RFEF,Baleares,CF Intercity,GROUP 2 ,3.1,3.1,2.15,1.53,2.38,1.08,7.0,1.44,2.63,2.38,1.53,4.5,1.17,8.5,1.05,2.1,1.67,3.1,1.35,1.65,2.2,7.0,6.0,9.5,21.0,8.0,6.5,10.0,21.0,15.0,13.0,19.0,41.0,34.0,34.0,41.0,67.0,67.0
25,nVFHolvR,28/04/2024,07:00,SPAIN - PRIMERA RFEF,Castellon,Melilla,GROUP 2 ,1.3,4.2,8.5,1.33,3.25,1.02,11.0,1.2,4.33,1.7,2.1,2.63,1.44,4.5,1.17,2.1,1.67,1.33,3.3,,,11.0,23.0,41.0,101.0,7.0,9.0,29.0,67.0,6.5,9.5,21.0,67.0,8.0,12.0,29.0,67.0,67.0
26,bmAxlinS,28/04/2024,07:00,PORTUGAL - LIGA PORTUGAL 2,Torreense,Academico Viseu,ROUND 31,2.38,2.88,3.1,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.8,1.91,2.38,1.55,1.35,3.1,8.0,9.5,15.0,34.0,7.5,5.5,12.0,26.0,11.0,10.0,13.0,34.0,23.0,21.0,34.0,51.0,251.0
27,xGMlv6W0,28/04/2024,07:00,SPAIN - PRIMERA RFEF,Antequera,UD Ibiza,GROUP 2 ,2.8,3.4,2.15,1.44,2.63,1.05,8.5,1.36,3.0,2.15,1.67,4.0,1.22,7.5,1.07,2.0,1.73,2.85,1.4,1.65,2.2,8.5,7.0,10.0,21.0,8.0,7.0,10.0,21.0,15.0,11.0,19.0,34.0,34.0,26.0,41.0,51.0,900.0
28,YNJoUtSj,28/04/2024,07:00,ARMENIA - PREMIER LEAGUE,Alashkert,BKMA,ROUND 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,hdYzMhpb,28/04/2024,07:15,NETHERLANDS - EERSTE DIVISIE,Eindhoven FC,Telstar,ROUND 36,2.6,3.6,2.6,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.53,2.38,2.5,1.5,1.5,2.5,15.0,12.0,15.0,26.0,12.0,7.0,10.0,19.0,15.0,10.0,11.0,23.0,26.0,19.0,23.0,34.0,126.0
30,IaVWnlKA,28/04/2024,07:15,NETHERLANDS - EREDIVISIE,Nijmegen,AZ Alkmaar,ROUND 31,3.2,4.0,2.05,1.33,3.25,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,5.0,1.17,1.62,2.2,3.0,1.38,1.78,2.03,15.0,9.5,11.0,19.0,12.0,7.5,9.0,15.0,17.0,11.0,13.0,21.0,34.0,23.0,26.0,41.0,151.0
31,OxWSmU44,28/04/2024,07:15,NETHERLANDS - EREDIVISIE,Zwolle,Heracles,ROUND 31,2.05,3.8,3.3,1.3,3.4,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.57,2.25,2.05,1.75,1.35,3.1,15.0,13.0,19.0,34.0,10.0,7.5,12.0,23.0,11.0,9.0,12.0,26.0,19.0,15.0,21.0,41.0,126.0
