Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,hSdsFilS,20/10/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Venados,Atl. Morelia,APERTURA ,2.45,3.25,2.75,1.4,2.72,1.06,7.4,1.28,3.4,1.83,1.9,2.92,1.35,5.0,1.13,1.65,2.12,2.32,1.57,,,7.4,9.5,15.0,32.0,9.0,6.3,9.75,22.0,13.0,9.25,12.5,28.0,27.0,19.0,26.0,50.0,350.0
2,8G208PuM,20/10/2023,04:30,CHINA - SUPER LEAGUE,Dalian Pro,Wuhan Three Towns,ROUND 28,3.0,3.75,2.2,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.53,2.38,2.85,1.4,1.68,2.15,15.0,11.0,13.0,21.0,13.0,7.5,9.0,15.0,17.0,11.0,12.0,21.0,34.0,21.0,23.0,34.0,126.0
3,QiDe95QF,20/10/2023,04:30,CHINA - SUPER LEAGUE,Changchun Yatai,Shandong Taishan,ROUND 28,7.0,4.33,1.5,1.29,3.5,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.75,2.0,5.9,1.13,2.6,1.48,15.0,8.5,8.0,11.0,19.0,8.5,8.5,11.0,34.0,19.0,15.0,21.0,67.0,41.0,41.0,41.0,201.0
4,jP3ZWZSE,20/10/2023,05:00,INDONESIA - LIGA 1,Bali United,Persebaya,ROUND 16,1.65,3.8,4.55,1.29,3.32,12.6,1.01,1.19,3.7,1.57,2.1,2.37,1.45,3.75,1.19,1.6,2.07,1.78,1.93,,,13.5,15.5,29.0,80.0,8.75,7.6,14.5,40.0,9.0,8.0,13.5,37.0,13.5,12.0,20.0,50.0,300.0
5,CY4VXFD8,20/10/2023,05:00,INDONESIA - LIGA 1,Persikabo 1973,PSIS Semarang,ROUND 16,3.6,3.45,1.91,1.33,3.04,10.5,1.01,1.23,3.35,1.7,1.93,2.6,1.38,5.05,1.12,1.6,2.05,,,1.83,1.88,11.5,8.25,10.0,17.0,12.5,6.8,8.25,14.5,21.0,12.0,13.0,23.0,50.0,30.0,32.0,50.0,350.0
6,nmk5hISk,20/10/2023,05:45,AUSTRALIA - A-LEAGUE,Adelaide United,Central Coast Mariners,ROUND 1,2.45,3.75,2.7,1.29,3.5,1.03,15.0,1.17,5.0,1.53,2.4,2.3,1.62,4.0,1.25,1.44,2.63,2.35,1.58,1.48,2.6,17.0,13.0,17.0,29.0,13.0,7.0,11.0,19.0,15.0,10.0,11.0,21.0,23.0,17.0,21.0,29.0,101.0
7,WQ3zTYw5,20/10/2023,07:30,SOUTH KOREA - K LEAGUE 1,Pohang,Incheon,CHAMPIONSHIP GROUP ,1.91,3.6,3.8,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.83,1.83,1.93,1.93,1.28,3.55,10.0,10.0,19.0,41.0,7.0,7.0,13.0,34.0,9.0,8.5,15.0,41.0,17.0,15.0,29.0,51.0,301.0
8,CxPQkOyq,20/10/2023,08:00,ARMENIA - PREMIER LEAGUE,Pyunik Yerevan,Ararat-Armenia,ROUND 12,1.83,3.5,3.6,1.39,2.62,1.02,9.1,1.27,3.28,1.85,1.75,3.18,1.29,5.95,1.08,1.74,2.04,,,,,10.0,8.75,15.5,37.0,6.1,6.0,10.5,26.0,7.3,7.2,12.5,32.0,12.5,12.0,22.0,55.0,350.0
9,xbBdxaXB,20/10/2023,08:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Shukura,Saburtalo Tbilisi,ROUND 30,10.7,6.3,1.19,1.18,4.3,1.01,18.0,1.08,6.4,1.33,2.93,1.88,1.85,2.88,1.34,1.75,2.03,,,,,21.0,8.0,6.0,6.5,36.0,11.0,7.0,7.5,71.0,26.0,18.0,18.0,201.0,91.0,71.0,71.0,201.0
10,AZaFoNX8,20/10/2023,08:00,THAILAND - THAI LEAGUE 1,Chiangrai Utd,Buriram,ROUND 8,5.1,4.0,1.57,1.36,2.9,1.05,8.0,1.25,3.6,1.75,2.0,2.77,1.39,4.75,1.15,1.82,1.9,,,2.27,1.6,8.0,7.2,7.5,11.25,14.5,7.8,8.0,12.5,30.0,16.5,16.5,25.0,90.0,50.0,50.0,75.0,600.0
11,S4mfepEL,20/10/2023,08:00,ARMENIA - PREMIER LEAGUE,Van,Alashkert,ROUND 12,7.2,4.35,1.35,1.31,3.15,1.01,12.0,1.19,3.98,1.62,2.02,2.6,1.41,4.7,1.14,1.97,1.79,,,,,11.75,6.1,5.6,7.4,15.5,7.6,7.1,9.25,37.0,19.0,16.5,21.0,120.0,65.0,60.0,70.0,500.0
12,Q3XZ7JzL,20/10/2023,08:00,VIETNAM - V.LEAGUE 1,Hai Phong,Gia Lai,ROUND 1,1.72,3.6,4.35,1.4,2.55,1.02,8.9,1.29,3.0,1.9,1.78,3.0,1.29,6.15,1.07,1.8,1.8,1.75,1.95,,,9.75,11.75,24.0,70.0,6.7,7.0,14.5,45.0,7.9,8.25,16.5,50.0,13.5,14.0,28.0,80.0,700.0
13,0f1WqOkn,20/10/2023,08:30,UZBEKISTAN - SUPER LEAGUE,Metallurg Bekabad,Buxoro,ROUND 22,1.75,3.35,4.5,1.5,2.27,1.05,6.95,1.4,2.52,2.15,1.55,3.65,1.19,8.6,1.02,2.05,1.6,,,,,7.6,9.75,23.0,80.0,5.5,6.7,16.0,55.0,7.1,8.75,20.0,70.0,13.5,16.5,37.0,120.0,
14,vagW233q,20/10/2023,08:35,CHINA - SUPER LEAGUE,Shanghai Port,Beijing Guoan,ROUND 28,1.44,4.75,6.5,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,2.1,1.67,3.75,1.25,1.67,2.1,1.43,2.75,1.14,5.75,19.0,21.0,34.0,67.0,9.5,10.0,19.0,41.0,8.5,8.5,17.0,41.0,11.0,11.0,21.0,41.0,151.0
