Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,UDDoMe68,15/12/2023,00:00,MEXICO - LIGA MX,U.A.N.L.- Tigres,Club America,APERTURA ,2.6,3.25,2.8,1.5,2.5,1.08,8.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.0,1.75,2.5,1.5,1.45,2.68,7.5,7.5,12.0,29.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,26.0,23.0,41.0,67.0,451.0
2,hUX7VCsb,15/12/2023,04:00,AUSTRALIA - A-LEAGUE,Western United,Brisbane Roar,ROUND 8,3.0,3.75,2.25,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.57,4.33,1.22,1.5,2.5,2.85,1.4,1.68,2.15,17.0,12.0,13.0,21.0,13.0,7.5,9.5,15.0,19.0,11.0,11.0,21.0,34.0,21.0,23.0,34.0,101.0
3,25S9cTVL,15/12/2023,05:30,INDIA - I-LEAGUE,Inter Kashi,Delhi FC,ROUND 11,2.65,3.55,2.32,1.29,3.44,1.02,12.8,1.19,3.75,1.55,2.15,2.32,1.47,3.65,1.2,1.47,2.32,,,,,14.5,11.25,14.0,25.0,12.0,7.2,9.25,17.0,16.0,10.0,11.5,21.0,32.0,19.5,23.0,37.0,200.0
4,b7Y3WhSi,15/12/2023,05:45,AUSTRALIA - A-LEAGUE,WS Wanderers,Adelaide United,ROUND 8,1.85,4.33,3.5,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.73,3.5,1.3,1.44,2.63,1.9,2.0,1.3,3.45,21.0,19.0,23.0,41.0,13.0,8.5,13.0,23.0,13.0,9.0,11.0,23.0,19.0,13.0,17.0,29.0,81.0
5,0QXbyxlr,15/12/2023,06:00,AZERBAIJAN - PREMIER LEAGUE,Sabail,Gabala,ROUND 17,3.1,3.25,2.18,1.4,2.55,1.02,9.0,1.28,3.05,1.9,1.82,2.92,1.3,6.1,1.08,1.7,1.93,,,,,10.0,7.7,10.5,21.0,10.0,6.4,8.75,17.5,17.0,10.75,13.5,27.0,40.0,26.0,32.0,60.0,450.0
6,fqeWuIuR,15/12/2023,08:00,AZERBAIJAN - PREMIER LEAGUE,Araz,Sabah Baku,ROUND 17,3.65,3.2,2.0,1.5,2.25,1.06,6.8,1.44,2.42,2.25,1.5,3.85,1.18,8.8,1.02,2.02,1.62,,,1.78,1.93,7.2,5.7,8.25,17.0,8.25,6.3,9.0,19.0,17.5,13.5,19.0,40.0,55.0,40.0,60.0,120.0,800.0
7,QZyXRzDH,15/12/2023,08:30,IRAQ - SUPER LEAGUE,Naft Al-Basra,Newroz,ROUND 9,2.32,2.85,3.05,1.55,2.07,1.07,6.15,1.5,2.27,2.54,1.43,5.0,1.12,9.7,1.02,2.1,1.7,,,,,6.2,5.9,11.25,30.0,5.2,5.0,9.75,26.0,8.25,8.25,14.5,40.0,19.0,18.5,32.0,80.0,
8,I9YOTdr5,15/12/2023,08:30,IRAQ - SUPER LEAGUE,Duhok,Al Naft,ROUND 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,d0XSSGcB,15/12/2023,08:30,IRAQ - SUPER LEAGUE,Al-Hudod,Al Shorta,ROUND 9,4.55,3.25,1.72,1.34,2.99,1.01,11.0,1.23,3.56,1.72,1.9,2.88,1.34,4.8,1.14,1.75,2.03,,,1.82,1.78,10.25,6.7,7.7,12.5,11.0,5.7,6.7,10.5,23.0,12.0,10.75,17.0,65.0,35.0,32.0,40.0,250.0
10,lQrbFD93,15/12/2023,09:00,THAILAND - THAI LEAGUE 1,Prachuap,Chonburi,ROUND 14,2.32,3.4,2.85,1.35,2.95,1.04,8.25,1.22,3.85,1.7,2.07,2.57,1.45,4.35,1.18,1.55,2.3,2.25,1.6,,,8.25,11.75,17.5,35.0,9.5,6.7,10.0,21.0,12.5,9.0,11.5,24.0,24.0,17.5,23.0,40.0,250.0
11,h0vIVeN9,15/12/2023,09:15,VIETNAM - V.LEAGUE 1,Cong An,Quang Nam,ROUND 6,1.6,3.7,5.1,1.29,3.28,12.2,1.02,1.2,3.6,1.6,2.05,2.4,1.45,4.5,1.15,1.6,2.05,,,,,12.0,15.5,32.0,100.0,8.5,7.4,16.0,50.0,9.0,7.8,14.0,45.0,13.0,11.5,20.0,55.0,350.0
12,tdRDdmoS,15/12/2023,10:30,INDIA - I-LEAGUE,Neroca FC,Rajasthan United,ROUND 11,2.47,3.45,2.52,1.3,3.2,1.02,11.5,1.19,3.65,1.6,2.07,2.37,1.45,3.65,1.2,1.5,2.25,,,,,13.5,10.75,14.5,29.0,11.25,7.0,9.5,19.0,15.0,9.5,11.5,23.0,28.0,18.0,22.0,40.0,250.0
13,tMlLinjC,15/12/2023,11:00,EGYPT - PREMIER LEAGUE,El Daklyeh,Smouha,ROUND 9,3.5,2.92,2.15,1.53,2.18,1.05,6.9,1.44,2.42,2.25,1.5,3.8,1.18,8.6,1.02,1.93,1.7,,,1.75,1.95,6.8,6.2,9.5,21.0,7.9,5.8,9.0,19.5,17.0,13.0,16.5,35.0,55.0,40.0,55.0,100.0,1000.0
14,O4ScxlBa,15/12/2023,11:00,REPUBLIC OF THE CONGO - LIGUE 1,CARA Brazzaville,Juk,ROUND 6,3.73,2.94,1.99,,,,,1.55,2.24,2.87,1.34,,,,,2.39,1.48,,,,,,,,,,,,,,,,,,,,,
15,4QzyRfSN,15/12/2023,11:00,IRAQ - SUPER LEAGUE,Al Wasat,Al Talaba,ROUND 9,5.8,3.3,1.57,1.52,2.12,1.07,6.6,1.46,2.45,2.32,1.47,4.7,1.14,8.9,1.03,2.4,1.54,,,,,6.5,4.15,5.1,9.0,9.0,6.0,7.4,13.0,25.0,16.5,19.5,32.0,90.0,65.0,75.0,120.0,
