Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,j1F7jy8L,07/12/2023,00:00,MEXICO - LIGA MX,Atl. San Luis,Club America,APERTURA ,4.2,3.8,1.83,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.75,2.0,4.0,1.23,2.05,1.8,12.0,7.5,9.0,15.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,23.0,41.0,34.0,34.0,51.0,201.0
2,KScWqA1M,07/12/2023,05:30,INDIA - I-LEAGUE,Real Kashmir,Sreenidi Deccan,ROUND 9,3.8,3.5,1.85,1.36,2.99,1.01,9.8,1.25,3.2,1.78,1.88,2.75,1.34,5.45,1.1,1.7,1.93,,,1.9,1.82,10.75,7.7,9.25,16.0,11.5,6.9,8.25,14.0,21.0,13.0,14.0,24.0,55.0,35.0,40.0,60.0,450.0
3,2imyqUGS,07/12/2023,10:30,INDIA - I-LEAGUE,TRAU FC,Aizawl,ROUND 9,4.6,3.95,1.62,1.3,3.34,1.01,12.5,1.19,3.75,1.57,2.1,2.35,1.47,3.75,1.19,1.6,2.05,,,,,14.0,8.75,8.75,13.0,15.5,7.9,8.0,11.75,29.0,15.0,14.0,21.0,80.0,40.0,40.0,55.0,350.0
4,EaznpiBk,07/12/2023,11:00,SLOVENIA - PRVA LIGA,Mura,Rogaska,ROUND 18,1.75,3.7,4.15,1.37,2.77,1.05,7.8,1.26,3.5,1.78,1.95,2.85,1.37,4.85,1.14,1.72,2.0,1.75,2.02,,,7.8,12.5,24.0,65.0,7.5,7.1,13.5,37.0,8.5,8.25,14.5,40.0,14.0,13.5,24.0,65.0,450.0
5,8vPzcfrb,07/12/2023,11:00,CAMEROON - ELITE ONE,APEJES Academy,Fovu Baham,ROUND 10,3.25,2.87,2.2,1.55,2.07,1.08,6.3,1.5,2.27,2.57,1.46,4.9,1.12,11.0,1.01,2.11,1.69,,,,,6.3,4.9,7.7,17.0,6.3,5.1,8.0,17.5,12.5,10.0,14.5,32.0,35.0,28.0,40.0,80.0,101.0
6,pfeCg8La,07/12/2023,11:00,EGYPT - PREMIER LEAGUE,Al Masry,Future FC,ROUND 8,2.37,2.85,3.37,1.5,2.4,1.1,5.9,1.48,2.45,2.45,1.48,4.6,1.16,9.0,1.04,2.05,1.68,,,,,,,,,,,,,,,,,,,,,
7,E7UJt57e,07/12/2023,11:30,INDIA - ISL,Jamshedpur,Chennaiyin,-,2.15,3.75,3.0,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,2.15,1.68,1.4,2.85,15.0,12.0,17.0,34.0,9.5,7.5,11.0,21.0,12.0,9.0,13.0,26.0,21.0,17.0,23.0,41.0,151.0
8,4K5e0tc7,07/12/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Damac,Al Ittihad,ROUND 16,3.8,3.8,1.75,1.3,3.4,1.03,10.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.17,1.67,2.1,3.7,1.26,2.03,1.78,15.0,9.0,9.5,15.0,15.0,8.0,9.0,13.0,21.0,13.0,15.0,21.0,41.0,29.0,34.0,41.0,151.0
9,zuEv4Ocr,07/12/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Hazem,Al Fateh,ROUND 16,3.75,3.6,1.85,1.29,3.5,1.03,10.0,1.17,4.5,1.6,2.3,2.38,1.53,4.33,1.2,1.53,2.38,3.55,1.28,1.9,1.9,15.0,10.0,11.0,17.0,15.0,7.5,9.0,13.0,21.0,13.0,12.0,21.0,41.0,26.0,29.0,34.0,126.0
10,nXfY3R0m,07/12/2023,13:00,ALBANIA - SUPERLIGA,Partizani,Teuta,ROUND 1,1.85,3.35,3.75,1.44,2.32,1.04,8.4,1.35,2.84,2.05,1.6,3.74,1.21,7.0,1.07,1.9,1.86,1.78,1.82,,,8.25,8.0,15.5,40.0,5.3,5.7,11.0,30.0,6.8,7.3,14.0,40.0,12.0,13.0,26.0,70.0,600.0
