Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,ChPVeWRa,15/11/2024,07:00,VIETNAM - V.LEAGUE 1,Hong Linh Ha Tinh,Gia Lai,ROUND 8,2.02,3.05,3.8,1.5,2.25,1.06,5.7,1.47,2.32,2.37,1.45,4.05,1.16,8.9,1.03,2.07,1.6,1.98,1.75,,,6.6,8.5,18.5,60.0,5.4,6.1,13.5,45.0,8.25,9.25,19.0,60.0,18.0,20.0,45.0,120.0,900.0
2,Y7DvfAdC,15/11/2024,07:00,VIETNAM - V.LEAGUE 1,Quang Nam,Song Lam Nghe An,ROUND 8,2.12,3.2,3.3,1.42,2.45,1.01,7.6,1.37,2.62,2.07,1.6,3.45,1.22,7.7,1.01,1.85,1.75,,,,,8.0,8.5,16.0,45.0,6.6,6.2,12.0,32.0,9.5,9.0,16.0,45.0,20.0,18.5,32.0,90.0,800.0
3,tYGnhlRO,15/11/2024,09:15,VIETNAM - V.LEAGUE 1,Viettel,Thanh Hoa,ROUND 8,2.4,3.0,2.95,1.5,2.27,1.06,5.75,1.45,2.37,2.32,1.47,3.95,1.17,7.2,1.02,1.98,1.65,,,,,6.8,7.4,14.0,37.0,6.2,5.9,11.25,30.0,10.25,10.0,17.5,45.0,25.0,24.0,45.0,110.0,900.0
4,OKQqJDOt,15/11/2024,16:00,BRAZIL - SERIE B,Operario,Mirassol,ROUND 37,2.5,2.8,3.25,1.62,2.2,1.13,6.0,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.25,1.57,2.38,1.55,1.35,3.1,5.5,7.0,13.0,34.0,6.0,6.0,13.0,34.0,10.0,11.0,19.0,51.0,23.0,26.0,41.0,81.0,201.0
5,U9HRzAsQ,15/11/2024,16:00,NETHERLANDS - EERSTE DIVISIE,Telstar,Venlo,ROUND 15,1.57,4.2,5.25,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.8,1.91,1.55,2.38,1.17,5.0,13.0,15.0,29.0,51.0,8.0,8.0,17.0,41.0,8.0,8.5,17.0,41.0,12.0,12.0,23.0,51.0,201.0
6,rJ8YvIUF,15/11/2024,16:30,SPAIN - PRIMERA RFEF,Ath Bilbao B,Osasuna B,GROUP 1 ,1.65,3.5,4.75,1.5,2.5,1.07,7.5,1.4,2.75,2.25,1.62,4.33,1.2,8.0,1.06,2.25,1.57,1.7,2.1,1.19,4.5,7.5,11.0,23.0,51.0,5.5,7.5,17.0,41.0,7.0,9.5,21.0,51.0,12.0,17.0,41.0,81.0,67.0
7,YV5ckS9t,15/11/2024,16:30,SPAIN - PRIMERA RFEF,Sanluqueno,Betis B,GROUP 2 ,2.7,3.1,2.5,1.5,2.5,1.08,7.0,1.4,2.75,2.3,1.6,4.33,1.2,8.0,1.06,2.0,1.73,2.68,1.45,1.5,2.5,7.5,7.0,12.0,23.0,7.5,6.0,11.0,23.0,12.0,11.0,17.0,41.0,26.0,26.0,41.0,51.0,700.0
8,z7W91k64,15/11/2024,16:30,ITALY - SERIE C,Caldiero Terme,Lumezzane,GROUP A ,2.8,2.67,2.72,1.44,2.57,1.11,5.7,1.42,2.65,2.27,1.6,3.85,1.22,6.7,1.07,1.82,1.88,2.7,1.4,1.52,2.45,5.7,7.4,13.5,35.0,7.7,5.3,10.0,26.0,14.0,10.0,13.5,35.0,37.0,26.0,35.0,70.0,600.0
9,lv6JEw24,15/11/2024,16:30,ITALY - SERIE C,Vis Pesaro,Ascoli,GROUP B ,2.57,2.87,2.75,1.53,2.4,1.11,5.6,1.5,2.42,2.42,1.5,4.35,1.18,7.5,1.06,2.02,1.72,2.35,1.55,1.39,2.8,5.6,6.7,12.5,35.0,6.7,5.7,11.0,30.0,11.75,10.0,17.0,45.0,30.0,25.0,40.0,100.0,800.0
10,vea0T1SH,15/11/2024,16:30,ITALY - SERIE C,Catania,Trapani,GROUP C ,2.3,3.05,3.0,1.45,2.55,1.08,6.3,1.39,2.77,2.15,1.65,3.65,1.24,6.4,1.08,1.85,1.85,2.27,1.6,1.65,2.15,6.3,8.0,14.5,40.0,7.1,6.0,11.0,29.0,11.0,9.25,15.0,40.0,24.0,20.0,32.0,80.0,700.0
11,ATnIoqrn,15/11/2024,16:30,ITALY - SERIE C,Foggia,Casertana,GROUP C ,1.91,3.3,3.7,1.47,2.55,1.09,6.3,1.42,2.67,2.25,1.6,3.9,1.21,6.8,1.07,2.02,1.7,1.9,1.85,1.23,3.7,6.3,9.0,18.5,55.0,5.9,6.5,13.5,40.0,8.0,8.75,18.5,55.0,16.0,17.5,37.0,110.0,900.0
12,xnZHH4vp,15/11/2024,19:30,PARAGUAY - PRIMERA DIVISION,Sol de America,Sportivo Trinidense,CLAUSURA ,2.0,3.2,3.9,1.44,2.63,1.07,9.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,2.0,1.8,1.26,3.7,8.5,11.0,19.0,41.0,7.0,6.0,13.0,34.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,301.0
13,2VcsXxPQ,14/11/2024,23:00,NICARAGUA - LIGA PRIMERA,UNAN-Managua,Sport Sebaco,APERTURA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,ltuWJeFb,14/11/2024,23:35,MEXICO - LIGA DE EXPANSION MX,Leones Negros,Tapatio,APERTURA ,1.7,3.3,5.1,1.42,2.47,1.05,9.42,1.28,3.05,1.88,1.82,2.9,1.31,5.3,1.14,1.75,1.85,1.78,1.93,,,9.25,14.0,32.0,110.0,6.6,6.5,16.0,55.0,7.9,7.8,14.5,50.0,13.5,13.5,25.0,70.0,500.0
