Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,vuT6U4qn,09/02/2025,00:00,MEXICO - LIGA MX,Juarez,Monterrey,CLAUSURA ,4.1,3.75,1.85,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.75,2.0,3.7,1.26,1.98,1.88,12.0,8.0,9.0,15.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,23.0,41.0,29.0,34.0,41.0,201.0
2,K4eM9oTg,09/02/2025,00:00,MEXICO - LIGA DE EXPANSION MX,Tampico Madero,Cancun,CLAUSURA ,1.8,3.4,4.15,1.39,2.57,,,1.32,2.85,1.93,1.7,3.15,1.26,,,1.82,1.78,1.78,1.93,1.28,3.35,9.0,10.75,23.0,70.0,6.5,6.6,14.0,40.0,8.25,8.25,16.0,50.0,14.5,15.0,29.0,80.0,700.0
3,lCHeNmxJ,09/02/2025,00:05,MEXICO - LIGA MX,Cruz Azul,Pachuca,CLAUSURA ,1.67,4.0,5.0,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,3.0,1.36,6.0,1.13,1.8,1.95,1.65,2.2,1.19,4.5,12.0,13.0,26.0,51.0,7.0,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,251.0
4,S4qgP7VG,09/02/2025,03:00,AUSTRALIA - A-LEAGUE,Macarthur FC,Western United,ROUND 18,2.2,3.8,2.9,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.75,2.1,1.73,3.5,1.3,1.4,2.75,2.15,1.65,1.37,2.85,21.0,17.0,21.0,34.0,15.0,8.0,12.0,21.0,15.0,9.5,10.0,21.0,23.0,15.0,19.0,26.0,81.0
5,2BoQQjBm,09/02/2025,04:00,HONG KONG - PREMIER LEAGUE,Hong Kong Rangers,Kitchee,ROUND 15,11.5,6.4,1.18,,,,,,,1.26,3.15,1.65,1.98,2.37,1.45,1.7,1.93,,,,,27.0,13.0,8.5,8.25,50.0,15.5,10.25,9.75,120.0,37.0,22.0,22.0,400.0,120.0,80.0,70.0,350.0
6,rXibQu3C,09/02/2025,05:00,PHILIPPINES - PFL,Kaya,Philippines U20,ROUND 10,1.03,17.0,26.0,,,,,,,1.08,7.0,,,1.48,2.34,,,,,,,34.0,81.0,600.0,101.0,29.0,34.0,81.0,600.0,15.0,29.0,51.0,81.0,9.5,21.0,51.0,400.0,500.0
7,MyKjLkIP,09/02/2025,05:30,INDONESIA - LIGA 1,PSS Sleman,Bali United,ROUND 22,2.55,3.3,2.52,,,,,1.23,3.35,1.7,1.93,2.6,1.38,,,1.55,2.15,,,,,11.5,9.75,14.0,29.0,10.0,6.5,9.5,19.5,14.5,9.5,12.0,25.0,30.0,19.5,25.0,45.0,300.0
8,88lYOUu0,09/02/2025,05:30,HONG KONG - PREMIER LEAGUE,Hong Kong FC,Tai Po,ROUND 15,9.75,5.2,1.26,,,,,1.2,3.65,1.52,2.22,2.2,1.52,3.45,1.22,1.93,1.7,,,,,14.5,7.8,6.5,7.7,26.0,10.75,8.75,10.5,75.0,32.0,24.0,27.0,300.0,120.0,100.0,110.0,900.0
9,hARLis8K,09/02/2025,07:00,BULGARIA - PARVA LIGA,CSKA 1948 Sofia,Lok. Sofia,ROUND 20,1.73,3.8,4.5,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.8,1.91,1.7,2.1,1.19,4.5,11.0,13.0,23.0,51.0,7.5,7.0,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
10,CAKlVSgn,09/02/2025,07:00,VIETNAM - V.LEAGUE 1,Quang Nam,Binh Duong,ROUND 12,2.37,3.15,2.87,1.42,2.45,,,1.37,2.62,2.07,1.6,3.45,1.22,,,1.83,1.78,,,,,8.0,7.8,13.5,35.0,7.1,6.1,10.75,27.0,11.0,9.5,15.5,40.0,24.0,21.0,35.0,80.0,800.0
11,noIzkK5l,09/02/2025,07:00,ANDORRA - PRIMERA DIVISIÓ,Ordino,FC Rangers,ROUND 16,6.1,4.35,1.4,,,,,1.17,4.4,1.55,2.15,2.15,1.55,3.8,1.22,1.77,1.94,,,,,14.0,6.8,6.3,8.0,15.5,7.7,7.1,9.25,32.0,16.0,14.5,18.5,90.0,45.0,40.0,55.0,350.0
12,Y5AVgjOO,09/02/2025,07:00,SINGAPORE - PREMIER LEAGUE,Lion City,Tanjong Pagar,ROUND 25,1.04,10.0,21.0,1.1,7.0,1.01,29.0,1.03,15.0,1.14,5.5,1.33,3.25,1.73,2.0,2.25,1.57,,,,,29.0,101.0,,,23.0,23.0,101.0,,12.0,21.0,34.0,201.0,8.5,15.0,41.0,81.0,
13,ppvlCXwg,09/02/2025,07:00,SINGAPORE - PREMIER LEAGUE,Albirex Niigata,Geylang,ROUND 25,3.2,4.1,1.8,1.17,5.0,1.01,34.0,1.06,10.0,1.25,4.0,1.57,2.25,2.38,1.53,1.29,3.5,3.3,1.33,2.0,1.85,34.0,21.0,17.0,21.0,26.0,11.0,10.0,13.0,29.0,15.0,11.0,15.0,41.0,23.0,19.0,21.0,51.0
14,juhRgnN8,09/02/2025,07:30,AZERBAIJAN - PREMIER LEAGUE,Shamakhi,Sumqayit,ROUND 22,2.25,3.0,3.2,1.53,2.18,,,1.45,2.37,2.32,1.47,3.95,1.17,,,1.98,1.65,,,,,6.8,7.7,15.0,45.0,6.0,5.9,11.75,35.0,9.5,9.5,17.5,50.0,22.0,22.0,40.0,110.0,700.0
15,AByNnuPG,09/02/2025,08:00,SPAIN - PRIMERA RFEF,Marbella,Murcia,GROUP 2 ,2.75,2.75,2.6,1.57,2.25,1.11,6.0,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.1,1.67,2.75,1.43,1.48,2.6,6.0,7.0,12.0,26.0,7.0,6.0,12.0,26.0,12.0,12.0,19.0,41.0,29.0,29.0,41.0,67.0,800.0
