Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,KzIibmpp,15/01/2025,03:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Sydney FC,ROUND 14,3.8,4.0,1.85,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.5,2.3,1.62,4.0,1.25,1.53,2.38,3.45,1.3,2.01,1.89,17.0,11.0,11.0,17.0,15.0,8.0,8.5,13.0,21.0,13.0,12.0,19.0,41.0,26.0,26.0,34.0,101.0
2,zJjocYqI,15/01/2025,08:00,THAILAND - THAI LEAGUE 1,Prachuap,Sukhothai,ROUND 17,1.62,3.95,4.85,1.35,2.95,1.04,8.25,1.23,3.8,1.7,2.05,2.65,1.42,4.45,1.17,1.72,2.0,1.6,2.25,,,8.25,15.5,30.0,90.0,7.7,7.7,15.5,45.0,8.0,8.0,15.0,40.0,12.0,12.0,23.0,60.0,400.0
3,WKAL2xGt,15/01/2025,08:00,THAILAND - THAI LEAGUE 1,Port MTI FC,Khonkaen Utd.,ROUND 17,1.22,6.0,11.0,1.22,3.85,1.02,9.75,1.11,5.5,1.36,2.9,1.87,1.83,2.87,1.37,1.8,1.91,,,,,10.25,37.0,100.0,350.0,10.5,13.0,32.0,120.0,7.7,9.5,22.0,80.0,8.0,10.0,23.0,80.0,450.0
4,hzaU0Gpg,15/01/2025,09:00,THAILAND - THAI LEAGUE 1,Pathum United,Ratchaburi,ROUND 17,1.75,3.65,4.25,1.37,2.85,1.05,7.9,1.24,3.65,1.72,2.0,2.72,1.4,4.6,1.16,1.7,2.05,1.75,2.02,,,7.9,13.0,25.0,70.0,8.0,7.1,13.5,37.0,9.0,8.0,14.0,40.0,14.5,13.0,22.0,55.0,400.0
5,8WlgeCEU,15/01/2025,09:00,THAILAND - THAI LEAGUE 1,Buriram,Chiangrai Utd,ROUND 17,1.11,7.4,23.0,1.23,3.7,1.02,10.0,1.12,5.3,1.4,2.75,1.98,1.75,3.05,1.33,2.5,1.47,,,,,10.0,65.0,300.0,101.0,8.75,17.5,80.0,500.0,6.0,11.75,45.0,250.0,5.9,11.5,45.0,200.0,101.0
6,UNQ9BAZA,15/01/2025,11:00,INDIA - ISL,Mohammedan,Chennaiyin,ROUND 17,3.0,3.3,2.25,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.67,2.1,3.0,1.38,1.65,2.2,12.0,9.0,12.0,21.0,11.0,6.5,9.5,17.0,17.0,11.0,13.0,23.0,29.0,23.0,29.0,41.0,151.0
7,QTMwRUfE,15/01/2025,11:00,EGYPT - PREMIER LEAGUE,Pyramids,Ghazl El Mahallah,ROUND 8,1.4,4.1,8.25,1.39,2.77,1.07,7.0,1.33,3.05,1.98,1.75,3.35,1.28,5.8,1.1,2.27,1.57,1.37,2.48,,,7.0,17.0,55.0,250.0,5.4,8.25,26.0,120.0,5.6,8.75,25.0,110.0,8.5,13.0,37.0,150.0,101.0
8,O2DDb6Ts,15/01/2025,12:05,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Shabab,Al Riyadh,ROUND 15,1.48,4.2,6.0,1.33,3.25,1.03,10.0,1.2,4.33,1.65,2.2,2.5,1.5,4.5,1.17,1.83,1.83,1.48,2.6,1.13,5.9,13.0,17.0,34.0,67.0,7.5,8.5,19.0,41.0,7.5,8.5,17.0,41.0,10.0,12.0,26.0,51.0,600.0
9,n3afr60b,15/01/2025,12:30,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Damac,Al Ettifaq,ROUND 15,2.3,3.25,2.88,1.44,2.63,1.06,8.0,1.3,3.4,1.98,1.83,3.4,1.3,6.0,1.11,1.8,1.91,2.3,1.6,1.4,2.85,9.5,9.0,15.0,29.0,8.0,6.5,11.0,23.0,11.0,10.0,15.0,34.0,21.0,19.0,29.0,51.0,600.0
10,hGUftpVA,15/01/2025,14:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Kholood,Al Ahli SC,ROUND 15,7.0,5.0,1.33,1.29,3.5,1.03,10.5,1.17,4.5,1.57,2.35,2.38,1.53,4.0,1.22,1.91,1.8,7.0,1.1,3.1,1.35,15.0,8.5,7.0,8.5,21.0,10.0,9.5,11.0,41.0,21.0,21.0,26.0,81.0,51.0,51.0,51.0,800.0
