Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,pGA93Ldc,26/09/2024,05:15,MONGOLIA - PREMIER LEAGUE,Khaan Khuns-Erchim,FC Ulaanbaatar,ROUND 5,3.25,4.4,1.75,1.12,5.3,,,1.03,9.0,1.2,4.33,1.55,2.15,2.15,1.55,1.22,4.08,,,,,35.0,17.0,14.0,17.0,23.0,10.5,8.75,10.5,26.0,12.0,10.0,12.0,40.0,19.5,16.0,19.5,60.0
2,zVpZ3ml4,26/09/2024,05:30,INDONESIA - LIGA 1,PSIS Semarang,Arema FC,ROUND 7,1.98,3.35,3.55,1.38,2.57,1.01,10.4,1.27,3.1,1.85,1.85,2.85,1.32,5.4,1.07,1.65,1.98,1.93,1.78,,,10.25,10.75,19.5,50.0,7.7,6.5,12.0,32.0,9.75,8.25,13.5,37.0,18.0,15.5,25.0,60.0,450.0
3,6VbI1aR9,26/09/2024,08:15,MONGOLIA - PREMIER LEAGUE,Khoromkhon,Khangarid,ROUND 5,2.9,4.3,1.88,1.14,4.9,,,1.05,8.0,1.18,3.72,1.55,2.15,2.1,1.57,1.22,4.05,,,1.8,1.82,35.0,17.0,15.0,18.5,21.0,10.25,9.0,11.25,23.0,11.0,9.75,12.0,35.0,17.0,15.0,19.0,60.0
4,IBo3g0na,26/09/2024,08:30,GEORGIA - CRYSTALBET EROVNULI LIGA,Samtredia,Telavi,ROUND 26,3.3,3.0,2.1,1.44,2.3,1.06,7.2,1.38,2.54,2.18,1.53,4.05,1.15,9.0,1.03,1.97,1.79,,,,,7.2,5.4,7.8,15.5,7.1,5.2,7.6,15.5,13.5,10.0,13.0,27.0,35.0,26.0,35.0,65.0,500.0
5,dpZs2RIG,26/09/2024,09:00,INDONESIA - LIGA 1,PSS Sleman,Malut United,ROUND 7,2.37,3.05,2.92,1.39,2.57,1.02,7.4,1.32,2.82,1.93,1.7,3.15,1.26,6.35,1.04,1.72,1.9,,,,,8.75,8.75,15.0,37.0,7.7,6.0,10.5,26.0,11.75,9.25,13.5,35.0,25.0,20.0,30.0,65.0,500.0
6,xSbIWJTq,26/09/2024,10:30,UZBEKISTAN - SUPER LEAGUE,Din. Samarkand,Termez Surkhon,ROUND 20,2.27,3.0,3.2,1.45,2.37,1.04,6.45,1.39,2.55,2.15,1.55,3.55,1.21,8.8,1.03,1.85,1.75,1.98,1.75,,,7.4,8.25,16.0,45.0,6.6,5.8,11.5,32.0,10.25,9.25,15.5,45.0,23.0,20.0,35.0,80.0,800.0
7,ruUIUcbd,26/09/2024,10:30,UZBEKISTAN - SUPER LEAGUE,Navbahor Namangan,Sogdiana,ROUND 20,1.9,3.15,4.1,1.44,2.4,1.03,6.95,1.38,2.6,2.1,1.57,3.5,1.21,7.3,1.02,1.9,1.72,1.87,1.85,,,7.6,9.75,22.0,70.0,6.0,6.1,14.0,45.0,8.25,8.5,16.5,55.0,16.5,17.0,32.0,90.0,900.0
8,6yQuZSK5,26/09/2024,11:00,INDIA - ISL,Chennaiyin,Mohammedan,ROUND 3,1.7,3.9,3.7,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.73,2.0,1.75,2.05,1.25,3.8,13.0,12.0,21.0,41.0,8.0,8.0,13.0,29.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,51.0,201.0
9,AonaftXh,26/09/2024,12:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Iberia 1999,Gagra,ROUND 26,1.44,4.2,5.6,1.28,3.34,1.03,12.2,1.14,4.2,1.6,2.05,2.36,1.44,4.05,1.15,1.77,2.0,1.72,1.9,,,13.0,14.0,28.0,80.0,6.5,7.3,15.0,45.0,6.2,7.0,14.5,40.0,8.25,9.5,19.5,55.0,350.0
10,dC5ZOjCC,26/09/2024,12:00,QATAR - QSL,Al Arabi,Al Rayyan,ROUND 6,3.35,4.0,1.88,1.25,3.55,1.03,9.75,1.14,4.85,1.45,2.55,2.12,1.7,3.3,1.28,1.45,2.55,,,1.9,1.85,9.75,12.0,12.5,18.0,16.0,8.5,8.75,13.0,23.0,12.0,11.75,17.5,45.0,25.0,25.0,35.0,175.0
11,lCHklnDl,26/09/2024,13:00,BAHRAIN - PREMIER LEAGUE,Bahrain SC,East Riffa,ROUND 2,2.22,2.95,3.4,1.5,2.5,1.08,6.5,1.35,2.95,2.05,1.72,3.35,1.28,5.9,1.1,1.75,1.98,2.15,1.65,,,6.5,9.5,18.0,50.0,7.3,5.8,11.25,30.0,10.75,8.75,13.0,37.0,23.0,18.5,28.0,60.0,500.0
