Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,xQ7iYdaT,22/03/2024,07:00,INDIA - I-LEAGUE,Namdhari,Rajasthan United,ROUND 22,2.25,3.35,2.9,1.29,3.25,1.02,12.8,1.16,4.6,1.53,2.18,2.25,1.5,3.55,1.21,1.44,2.4,,,,,14.0,12.5,18.0,37.0,11.5,7.0,10.25,22.0,14.5,9.0,10.75,23.0,25.0,16.0,19.0,35.0,200.0
2,Snf52TxL,22/03/2024,10:00,CAMEROON - ELITE ONE,Aigle Royal,Les Astres,RELEGATION GROUP ,2.05,2.95,3.55,1.5,2.15,1.07,7.0,1.43,2.54,2.25,1.5,4.4,1.16,9.0,1.03,2.03,1.75,,,,,6.9,7.3,14.5,40.0,5.0,5.2,10.25,29.0,7.3,7.6,13.5,37.0,15.0,15.5,28.0,70.0,101.0
3,f5fJTG7p,22/03/2024,10:30,INDIA - I-LEAGUE,Inter Kashi,Lajong,ROUND 22,2.3,3.3,2.85,1.27,3.4,1.02,13.3,1.14,4.65,1.52,2.22,2.18,1.53,3.45,1.22,1.42,2.47,,,,,14.5,12.5,18.0,37.0,12.5,6.9,10.25,22.0,16.0,9.0,10.25,22.0,28.0,16.0,18.0,32.0,175.0
4,vNc91mhR,22/03/2024,12:00,CAMEROON - ELITE ONE,Avion Academy,Union Douala,RELEGATION GROUP ,2.87,2.87,2.42,1.55,2.07,1.08,6.1,1.5,2.25,2.54,1.43,5.05,1.12,11.0,1.01,2.11,1.69,,,,,6.2,5.2,8.5,20.0,5.8,5.1,8.5,20.0,10.75,9.25,14.5,35.0,27.0,24.0,37.0,80.0,101.0
5,QF5Z4ozJ,22/03/2024,16:45,ITALY - SERIE C,Sestri Levante,Gubbio,GROUP B ,3.2,3.1,2.25,1.55,2.35,1.1,5.9,1.45,2.55,2.32,1.53,4.15,1.19,7.2,1.06,2.02,1.7,,,1.62,2.2,5.9,6.2,9.5,22.0,7.7,6.1,9.5,21.0,15.0,11.75,17.5,40.0,40.0,32.0,50.0,110.0,1000.0
6,MNKiozqE,22/03/2024,16:45,NORTHERN IRELAND - NIFL CHAMPIONSHIP,Portadown,Bangor FC,ROUND 33,2.65,3.6,2.3,1.22,3.8,1.01,13.0,1.13,5.1,1.47,2.32,2.1,1.57,3.3,1.24,1.42,2.47,,,,,16.5,12.5,15.0,26.0,13.5,7.7,9.25,16.0,17.5,10.0,11.0,19.0,32.0,19.0,21.0,32.0,175.0
7,YXMb7QUO,22/03/2024,19:00,BRAZIL - BRASILEIRO WOMEN,Sao Paulo W,Ferroviaria W,ROUND 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2PUlaj2U,22/03/2024,19:00,CHILE - PRIMERA DIVISION,Union La Calera,U. Catolica,ROUND 1,2.25,3.4,3.3,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.73,2.0,2.15,1.68,1.35,3.1,10.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
9,lzW4Dc0j,22/03/2024,19:30,URUGUAY - PRIMERA DIVISION,Wanderers,Boston River,APERTURA ,2.8,3.2,2.4,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,1.91,1.8,,,,,8.0,7.0,11.0,23.0,8.0,6.0,10.0,21.0,13.0,11.0,17.0,34.0,29.0,26.0,41.0,51.0,201.0
10,IieEQTgA,22/03/2024,20:00,VENEZUELA - LIGA FUTVE,Universidad Central,Portuguesa,APERTURA ,2.32,3.0,3.05,1.5,2.5,1.09,6.2,1.45,2.55,2.35,1.53,4.6,1.16,9.5,1.04,1.98,1.79,,,,,6.0,7.0,11.0,26.0,6.0,5.0,9.0,23.0,9.0,8.0,13.0,36.0,19.0,17.0,31.0,76.0,201.0
11,xERV1q8S,22/03/2024,20:10,COLOMBIA - PRIMERA A,Patriotas,Junior,APERTURA ,3.75,3.0,2.25,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,3.55,1.28,1.65,2.2,6.5,6.0,9.0,21.0,8.5,6.0,10.0,21.0,17.0,15.0,17.0,41.0,41.0,34.0,41.0,67.0,1250.0
12,Um6wPESI,22/03/2024,22:00,PANAMA - LPF,San Francisco,Alianza,APERTURA ,2.2,2.92,3.45,1.6,2.05,1.09,5.65,1.57,2.12,2.6,1.38,4.55,1.12,11.0,1.01,2.2,1.53,,,,,5.8,7.1,15.5,50.0,5.3,6.0,13.5,45.0,8.75,10.0,21.0,70.0,21.0,24.0,50.0,150.0,101.0
13,nV5SefZ1,22/03/2024,22:05,MEXICO - LIGA DE EXPANSION MX,Atletico La Paz,Alebrijes Oaxaca,CLAUSURA ,1.82,3.6,4.0,1.37,2.87,1.05,8.0,1.24,3.7,1.72,2.05,2.67,1.42,4.5,1.17,1.65,2.12,1.78,1.95,,,8.0,12.5,23.0,60.0,8.5,7.0,13.0,35.0,9.75,8.0,13.5,37.0,16.0,13.0,21.0,55.0,350.0
14,vNDcc3Gq,22/03/2024,22:20,COLOMBIA - PRIMERA A,La Equidad,Ind. Medellin,APERTURA ,1.91,3.4,4.0,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.73,1.95,1.9,1.25,3.8,8.0,10.0,21.0,41.0,6.0,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,34.0,67.0,1250.0
