Nº,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,Odd_AH_Neg05_H,Odd_AH_Pos05_A,Odd_AH_Pos05_H,Odd_AH_Neg05_A,CS_0x0,CS_0x1,CS_0x2,CS_0x3,CS_1x0,CS_1x1,CS_1x2,CS_1x3,CS_2x0,CS_2x1,CS_2x2,CS_2x3,CS_3x0,CS_3x1,CS_3x2,CS_3x3,CS_4x4
1,WtjbyQr9,14/08/2023,00:05,MEXICO - LIGA DE EXPANSION MX,Cimarrones de Sonora,Atlante,APERTURA ,2.68,3.14,2.61,1.49,2.51,1.05,7.2,1.39,2.67,2.31,1.61,4.15,1.17,8.2,1.03,1.91,1.85,,,,,6.5,6.5,10.0,23.0,6.5,5.0,8.0,19.0,10.0,8.5,12.0,31.0,23.0,19.0,34.0,76.0,201.0
2,QNRuXuSL,14/08/2023,05:00,INDONESIA - LIGA 1,Dewa United,PSIS Semarang,ROUND 8,2.14,3.42,3.12,1.35,2.94,1.01,9.7,1.24,3.48,1.84,1.94,2.93,1.33,5.5,1.1,1.65,2.18,,,,,9.0,9.0,13.0,31.0,7.5,5.5,9.5,19.0,9.5,8.0,11.0,23.0,17.0,15.0,21.0,51.0,67.0
3,hI738ru5,14/08/2023,07:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Gyeongnam,ROUND 26,2.5,3.25,2.5,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.73,2.0,2.5,1.5,1.5,2.5,11.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
4,W86772fB,14/08/2023,07:30,SOUTH KOREA - K LEAGUE 2,Cheonan City,Gimpo FC,ROUND 26,3.6,3.0,2.1,1.5,2.5,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,1.91,1.8,3.55,1.28,1.7,2.1,7.5,6.5,9.5,19.0,9.5,6.0,9.5,19.0,17.0,13.0,15.0,34.0,41.0,34.0,41.0,51.0,351.0
5,vyNJslcH,14/08/2023,09:00,THAILAND - THAI LEAGUE 1,Lamphun Warrior,Sukhothai,ROUND 1,1.94,3.5,3.72,1.4,2.81,1.02,8.8,1.28,3.2,1.97,1.83,3.28,1.27,6.2,1.07,1.77,2.0,,,,,8.0,9.5,15.0,41.0,6.0,5.5,10.0,26.0,7.5,7.0,11.0,34.0,13.0,12.0,21.0,51.0,201.0
6,4EQqWasS,14/08/2023,09:00,INDONESIA - LIGA 1,Arema FC,RANS Nusantara,ROUND 8,2.4,3.48,2.62,1.32,3.1,10.5,1.01,1.21,3.74,1.74,2.07,2.71,1.38,4.95,1.12,1.57,2.34,,,,,11.0,9.5,13.0,21.0,8.5,6.0,8.5,15.0,12.0,8.0,10.0,21.0,21.0,15.0,21.0,41.0,67.0
7,fwQd2bQC,14/08/2023,10:00,ARMENIA - PREMIER LEAGUE,Alashkert,Van,ROUND 3,1.54,4.05,5.45,1.34,2.99,1.01,10.0,1.22,3.64,1.8,1.99,2.84,1.35,5.25,1.11,1.82,1.94,,,,,9.5,13.0,26.0,81.0,5.5,6.5,15.0,41.0,6.0,6.5,13.0,46.0,8.5,10.0,20.0,61.0,201.0
8,8txw9x7c,14/08/2023,10:00,GEORGIA - CRYSTALBET EROVNULI LIGA,Samtredia,Torpedo Kutaisi,ROUND 21,6.23,4.0,1.45,1.33,3.0,1.02,12.0,1.22,3.75,1.73,2.0,3.0,1.33,6.0,1.11,1.85,1.85,,,,,10.0,5.5,6.0,9.0,14.0,6.5,6.0,9.5,26.0,14.0,13.0,19.0,91.0,46.0,51.0,71.0,201.0
9,E3GC3Top,14/08/2023,11:30,ROMANIA - LIGA 2,FC Arges,Mioveni,ROUND 2,1.6,3.84,5.16,1.35,2.94,1.02,10.0,1.22,3.65,1.77,2.03,2.75,1.37,5.9,1.1,1.76,2.01,,,,,9.5,13.0,23.0,67.0,6.0,6.5,15.0,41.0,6.5,7.0,13.0,51.0,11.0,11.0,21.0,67.0,101.0
10,jogdGZzh,14/08/2023,12:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Raed,Al Ittihad,ROUND 1,11.0,5.0,1.29,1.25,3.75,1.02,11.0,1.14,5.0,1.48,2.6,2.1,1.67,3.5,1.29,1.83,1.83,6.0,1.13,3.55,1.28,17.0,9.5,7.5,8.5,29.0,10.0,9.5,11.0,51.0,29.0,19.0,23.0,126.0,67.0,51.0,51.0,151.0
